smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,670468.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-143375468464000.0,619131.538578,-143375468464000.0,-143375468026000.0,-143375468902000.0,-143375468858000.0,-143375468070000.0,2.0,383323862062.0,261,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-563.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-146532412449000.0,1006307.2379,-146532412449000.0,-146532411738000.0,-146532413161000.0,-146532413090000.0,-146532411809000.0,2.0,1012654257050.0,204,0.00231524378974,0.0833344030397,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-253.7,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-146532881419000.0,3878819.59783,-146532881419000.0,-146532878677000.0,-146532884162000.0,-146532883888000.0,-146532878951000.0,2.0,15045241472500.0,228,0.00463048757948,0.166668806079,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-357.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-146586274561000.0,3523451.08623,-146586274561000.0,-146586272069000.0,-146586277052000.0,-146586276803000.0,-146586272318000.0,2.0,12414707557000.0,220,0.00462815826785,0.16666559696,0.166668531058,1.28667840979e-13,0.166612903226
720.0,-47.0,-3777.9,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-146586691135000.0,4509336.32898,-146586691135000.0,-146586687947000.0,-146586694324000.0,-146586694005000.0,-146586688265000.0,2.0,20334114127900.0,244,0.00231407913393,0.16666559696,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-146633506320000.0,2210848.63573,-146633506320000.0,-146633504756000.0,-146633507883000.0,-146633507727000.0,-146633504913000.0,2.0,4887851690100.0,212,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-150.3,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-146633951381000.0,5268638.81594,-146633951381000.0,-146633947655000.0,-146633955106000.0,-146633954734000.0,-146633948028000.0,2.0,27758554972800.0,236,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-563.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149790474133000.0,163959.014868,-149790474133000.0,-149790474017000.0,-149790474249000.0,-149790474237000.0,-149790474029000.0,2.0,26882558556.6,155,0.00231525242268,0.0833344030397,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-253.7,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149790947452000.0,2321518.2716,-149790947452000.0,-149790945810000.0,-149790949093000.0,-149790948929000.0,-149790945974000.0,2.0,5389447085390.0,179,0.00463050484537,0.166668806079,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-357.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149844332625000.0,497883.496866,-149844332625000.0,-149844332273000.0,-149844332977000.0,-149844332941000.0,-149844332308000.0,2.0,247887976452.0,171,0.00462817552506,0.16666559696,0.166669152522,1.28667840979e-13,0.166612903226
720.0,-47.0,-3777.9,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149844750659000.0,4217023.53426,-149844750659000.0,-149844747677000.0,-149844753641000.0,-149844753342000.0,-149844747975000.0,2.0,17783287488500.0,195,0.00231408776253,0.16666559696,0.166669152522,1.28667840979e-13,0.0833064516129
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149891566766000.0,2559184.70523,-149891566766000.0,-149891564956000.0,-149891568576000.0,-149891568395000.0,-149891565137000.0,2.0,6549426355470.0,163,0.00463041568746,0.16666559696,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-150.3,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-149892024445000.0,673909.311053,-149892024445000.0,-149892023969000.0,-149892024922000.0,-149892024874000.0,-149892024016000.0,2.0,454153759523.0,187,0.00463041568746,0.16666559696,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-563.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-153048536244000.0,559950.192332,-153048536244000.0,-153048535848000.0,-153048536640000.0,-153048536600000.0,-153048535887000.0,2.0,313544217893.0,106,0.00231524378974,0.0833344030397,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-253.7,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-153049009979000.0,3689697.52524,-153049009979000.0,-153049007370000.0,-153049012588000.0,-153049012327000.0,-153049007631000.0,2.0,13613867827800.0,130,0.00463048757948,0.166668806079,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-357.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-153102395101000.0,1039274.45639,-153102395101000.0,-153102394366000.0,-153102395836000.0,-153102395763000.0,-153102394440000.0,2.0,1080091395700.0,122,0.00462815826785,0.16666559696,0.166668531058,1.28667840979e-13,0.166612903226
720.0,-47.0,-3777.9,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-153102808099000.0,3986752.50949,-153102808099000.0,-153102805280000.0,-153102810918000.0,-153102810636000.0,-153102805562000.0,2.0,15894195571900.0,146,0.00231407913393,0.16666559696,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-153149626358000.0,2674817.72247,-153149626358000.0,-153149624467000.0,-153149628250000.0,-153149628061000.0,-153149624656000.0,2.0,7154649848470.0,114,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-150.3,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-153150078687000.0,2978495.40255,-153150078687000.0,-153150076581000.0,-153150080794000.0,-153150080583000.0,-153150076792000.0,2.0,8871434863000.0,138,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-563.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156306572255000.0,431406.598503,-156306572255000.0,-156306571950000.0,-156306572560000.0,-156306572529000.0,-156306571980000.0,2.0,186111653232.0,57,0.00231515746028,0.0833344030397,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-253.7,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156307040844000.0,2782247.32879,-156307040844000.0,-156307038877000.0,-156307042811000.0,-156307042615000.0,-156307039074000.0,2.0,7740900198550.0,81,0.00463031492056,0.166668806079,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-357.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156360431535000.0,5008699.46889,-156360431535000.0,-156360427994000.0,-156360435077000.0,-156360434723000.0,-156360428348000.0,2.0,25087070369600.0,73,0.0046279856958,0.16666559696,0.16666231642,1.28667840979e-13,0.166612903226
720.0,-47.0,-3777.9,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156360845868000.0,10460571.8594,-156360845868000.0,-156360838471000.0,-156360853265000.0,-156360852525000.0,-156360839211000.0,2.0,109423563626000.0,97,0.0023139928479,0.16666559696,0.16666231642,1.28667840979e-13,0.0833064516129
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156407665631000.0,2041977.15118,-156407665631000.0,-156407664187000.0,-156407667075000.0,-156407666931000.0,-156407664332000.0,2.0,4169670685930.0,65,0.00463022576632,0.16666559696,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-150.3,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156408113350000.0,548429.367838,-156408113350000.0,-156408112962000.0,-156408113738000.0,-156408113699000.0,-156408113001000.0,2.0,300774771507.0,89,0.00463022576632,0.16666559696,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-563.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159564392234000.0,18041.4980657,-159564392234000.0,-159564392222000.0,-159564392247000.0,-159564392246000.0,-159564392223000.0,2.0,325495652.454,8,0.00115753988189,0.0833344030397,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-253.7,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159564861441000.0,1753569.92818,-159564861441000.0,-159564860201000.0,-159564862681000.0,-159564862557000.0,-159564860325000.0,2.0,3075007493010.0,32,0.00231507976377,0.166668806079,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-357.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159618249743000.0,3016880.36271,-159618249743000.0,-159618247610000.0,-159618251876000.0,-159618251663000.0,-159618247823000.0,2.0,9101567122900.0,24,0.00231391519047,0.16666559696,0.0833283616224,1.28667840979e-13,0.166612903226
720.0,-47.0,-3777.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159618658063000.0,427391.86717,-159618658063000.0,-159618657761000.0,-159618658365000.0,-159618658335000.0,-159618657791000.0,2.0,182663808123.0,48,0.00115695759524,0.16666559696,0.0833283616224,1.28667840979e-13,0.0833064516129
720.0,-460.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159665480628000.0,2557825.64599,-159665480628000.0,-159665478820000.0,-159665482437000.0,-159665482256000.0,-159665479001000.0,2.0,6542472035300.0,16,0.00231503518814,0.16666559696,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-150.3,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159665935640000.0,5365299.7826,-159665935640000.0,-159665931846000.0,-159665939434000.0,-159665939054000.0,-159665932225000.0,2.0,28786441757200.0,40,0.00231503518814,0.16666559696,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,670468.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-302994687697000.0,494868.062095,-302994687697000.0,-302994687347000.0,-302994688047000.0,-302994688012000.0,-302994687382000.0,2.0,244894398882.0,260,0.00231524378974,0.0833344030397,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-306152111363000.0,2514425.31002,-306152111363000.0,-306152109585000.0,-306152113141000.0,-306152112963000.0,-306152109763000.0,2.0,6322334639650.0,227,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-306199344979000.0,303227.540316,-306199344979000.0,-306199344764000.0,-306199345193000.0,-306199345172000.0,-306199344786000.0,2.0,91946941206.1,219,0.00462815826785,0.16666559696,0.166668531058,1.28667840979e-13,0.166612903226
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-306199780845000.0,6135734.80404,-306199780845000.0,-306199776507000.0,-306199785184000.0,-306199784750000.0,-306199776940000.0,2.0,37647241585500.0,243,0.00231407913393,0.16666559696,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-306252720697000.0,1508188.93748,-306252720697000.0,-306252719630000.0,-306252721763000.0,-306252721657000.0,-306252719737000.0,2.0,2274633871130.0,211,0.00231524378974,0.0833344030397,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-306253195174000.0,2258580.95091,-306253195174000.0,-306253193577000.0,-306253196771000.0,-306253196611000.0,-306253193736000.0,2.0,5101187911830.0,235,0.00463048757948,0.166668806079,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309410171433000.0,639673.101057,-309410171433000.0,-309410170980000.0,-309410171885000.0,-309410171840000.0,-309410171026000.0,2.0,409181676216.0,178,0.00463041568746,0.16666559696,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309457405054000.0,1370265.59429,-309457405054000.0,-309457404085000.0,-309457406023000.0,-309457405926000.0,-309457404182000.0,2.0,1877627798900.0,170,0.00462817552506,0.16666559696,0.166669152522,1.28667840979e-13,0.166612903226
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309457842296000.0,1682776.38598,-309457842296000.0,-309457841106000.0,-309457843486000.0,-309457843367000.0,-309457841225000.0,2.0,2831736365230.0,194,0.00231408776253,0.16666559696,0.166669152522,1.28667840979e-13,0.0833064516129
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309510781850000.0,2431870.19557,-309510781850000.0,-309510780130000.0,-309510783570000.0,-309510783398000.0,-309510780302000.0,2.0,5913992648080.0,162,0.00231525242268,0.0833344030397,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309511242829000.0,1921029.43097,-309511242829000.0,-309511241471000.0,-309511244187000.0,-309511244051000.0,-309511241606000.0,2.0,3690354074660.0,186,0.00463050484537,0.166668806079,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312668229188000.0,2662116.89144,-312668229188000.0,-312668227306000.0,-312668231071000.0,-312668230883000.0,-312668227494000.0,2.0,7086866343700.0,129,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312715468049000.0,2463776.48872,-312715468049000.0,-312715466307000.0,-312715469791000.0,-312715469617000.0,-312715466481000.0,2.0,6070194586360.0,121,0.00462815826785,0.16666559696,0.166668531058,1.28667840979e-13,0.166612903226
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312715909767000.0,3712332.38896,-312715909767000.0,-312715907142000.0,-312715912392000.0,-312715912129000.0,-312715907404000.0,2.0,13781411766100.0,145,0.00231407913393,0.16666559696,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312768844117000.0,3237421.3993,-312768844117000.0,-312768841827000.0,-312768846406000.0,-312768846177000.0,-312768842056000.0,2.0,10480897316600.0,113,0.00231524378974,0.0833344030397,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312769312722000.0,2874718.22373,-312769312722000.0,-312769310689000.0,-312769314755000.0,-312769314551000.0,-312769310892000.0,2.0,8264004865850.0,137,0.00463048757948,0.166668806079,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315926269973000.0,1811738.65332,-315926269973000.0,-315926268692000.0,-315926271254000.0,-315926271126000.0,-315926268820000.0,2.0,3282396947930.0,80,0.00463022576632,0.16666559696,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315973505840000.0,1963256.78729,-315973505840000.0,-315973504452000.0,-315973507229000.0,-315973507090000.0,-315973504591000.0,2.0,3854377212820.0,72,0.0046279856958,0.16666559696,0.16666231642,1.28667840979e-13,0.166612903226
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315973948686000.0,7706638.58874,-315973948686000.0,-315973943237000.0,-315973954136000.0,-315973953591000.0,-315973943782000.0,2.0,59392278337400.0,96,0.0023139928479,0.16666559696,0.16666231642,1.28667840979e-13,0.0833064516129
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-316026882535000.0,1679836.54535,-316026882535000.0,-316026881347000.0,-316026883723000.0,-316026883604000.0,-316026881466000.0,2.0,2821850819080.0,64,0.00231515746028,0.0833344030397,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-316027348310000.0,2684050.94605,-316027348310000.0,-316027346412000.0,-316027350208000.0,-316027350018000.0,-316027346602000.0,2.0,7204129480980.0,88,0.00463031492056,0.166668806079,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-253.7,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319184091078000.0,1167378.89271,-319184091078000.0,-319184090252000.0,-319184091903000.0,-319184091821000.0,-319184090335000.0,2.0,1362773479150.0,31,0.00231503518814,0.16666559696,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-357.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319231324914000.0,4239527.87049,-319231324914000.0,-319231321916000.0,-319231327911000.0,-319231327612000.0,-319231322216000.0,2.0,17973596564600.0,23,0.00231391519047,0.16666559696,0.0833283616224,1.28667840979e-13,0.166612903226
720.0,-47.0,-6374.6,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319231764809000.0,41100.8026274,-319231764809000.0,-319231764780000.0,-319231764838000.0,-319231764835000.0,-319231764783000.0,2.0,1689275976.61,47,0.00115695759524,0.16666559696,0.0833283616224,1.28667840979e-13,0.0833064516129
720.0,-460.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319284699047000.0,4446415.02868,-319284699047000.0,-319284695903000.0,-319284702191000.0,-319284701877000.0,-319284696217000.0,2.0,19770606607300.0,15,0.00115753988189,0.0833344030397,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-150.3,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319285170710000.0,4287240.87282,-319285170710000.0,-319285167679000.0,-319285173742000.0,-319285173439000.0,-319285167982000.0,2.0,18380434301600.0,39,0.00231507976377,0.166668806079,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465765187575000.0,1116886.16523,-465765187575000.0,-465765186785000.0,-465765188365000.0,-465765188286000.0,-465765186864000.0,2.0,1247434706090.0,226,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465818560077000.0,4457017.43195,-465818560077000.0,-465818556925000.0,-465818563228000.0,-465818562913000.0,-465818557240000.0,2.0,19865004388700.0,218,0.00231412369115,0.0833344030397,0.166668531058,1.28667840979e-13,0.166612903226
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465819026013000.0,3728177.14932,-465819026013000.0,-465819023377000.0,-465819028650000.0,-465819028386000.0,-465819023641000.0,2.0,13899304856700.0,242,0.00231412369115,0.166668806079,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465872414058000.0,1873619.91003,-465872414058000.0,-465872412733000.0,-465872415383000.0,-465872415251000.0,-465872412866000.0,2.0,3510451567270.0,234,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-469023240747000.0,5706949.75974,-469023240747000.0,-469023236712000.0,-469023244783000.0,-469023244379000.0,-469023237115000.0,2.0,32569275560100.0,177,0.00463041568746,0.16666559696,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-469076624896000.0,4539333.94206,-469076624896000.0,-469076621686000.0,-469076628106000.0,-469076627785000.0,-469076622007000.0,2.0,20605552637500.0,169,0.00231413231991,0.0833344030397,0.166669152522,1.28667840979e-13,0.166612903226
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-469077079935000.0,1003201.33765,-469077079935000.0,-469077079225000.0,-469077080644000.0,-469077080573000.0,-469077079296000.0,2.0,1006412923870.0,193,0.00231413231991,0.166668806079,0.166669152522,1.28667840979e-13,0.0833064516129
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-469130467096000.0,2595322.92198,-469130467096000.0,-469130465261000.0,-469130468931000.0,-469130468748000.0,-469130465444000.0,2.0,6735701069350.0,185,0.00463041568746,0.16666559696,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-472281306008000.0,1017553.26302,-472281306008000.0,-472281305288000.0,-472281306728000.0,-472281306656000.0,-472281305360000.0,2.0,1035414643080.0,128,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-472334686013000.0,384353.150021,-472334686013000.0,-472334685741000.0,-472334686285000.0,-472334686258000.0,-472334685768000.0,2.0,147727343931.0,120,0.00231412369115,0.0833344030397,0.166668531058,1.28667840979e-13,0.166612903226
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-472335141322000.0,4494532.98223,-472335141322000.0,-472335138143000.0,-472335144500000.0,-472335144182000.0,-472335138461000.0,2.0,20200826728300.0,144,0.00231412369115,0.166668806079,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-472388539793000.0,671932.549852,-472388539793000.0,-472388539317000.0,-472388540268000.0,-472388540220000.0,-472388539365000.0,2.0,451493351550.0,136,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475539341880000.0,3140550.99645,-475539341880000.0,-475539339659000.0,-475539344100000.0,-475539343878000.0,-475539339881000.0,2.0,9863060561290.0,79,0.00463022576632,0.16666559696,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475592719792000.0,3910750.26407,-475592719792000.0,-475592717026000.0,-475592722557000.0,-475592722280000.0,-475592717303000.0,2.0,15293967627900.0,71,0.00231403740345,0.0833344030397,0.16666231642,1.28667840979e-13,0.166612903226
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475593165917000.0,5276680.94024,-475593165917000.0,-475593162186000.0,-475593169648000.0,-475593169275000.0,-475593162559000.0,2.0,27843361745100.0,95,0.00231403740345,0.166668806079,0.16666231642,1.28667840979e-13,0.0833064516129
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475646571620000.0,2613551.51608,-475646571620000.0,-475646569772000.0,-475646573468000.0,-475646573283000.0,-475646569957000.0,2.0,6830651527200.0,87,0.00463022576632,0.16666559696,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-253.7,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-478797159932000.0,905398.835485,-478797159932000.0,-478797159292000.0,-478797160572000.0,-478797160508000.0,-478797159356000.0,2.0,819747051298.0,30,0.00231503518814,0.16666559696,0.0833283616224,1.28667840979e-13,0.166693548387
