RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__electricity,Dispatch__htse__production__h2,Dispatch__ft__production__h2,Dispatch__ft__production__diesel,Dispatch__ft__production__jet_fuel,Dispatch__ft__production__naphtha,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,Dispatch__h2_import__production__h2,Dispatch__h2_export__production__h2,price,prefix,PointProbability,ProbabilityWeight
0,1.0,6,2031,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,52.6881692827,1,1.0,1.0
0,1.0,7,2012,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,20.4837834762,1,1.0,1.0
0,1.0,7,2013,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,25.3440378395,1,1.0,1.0
0,1.0,7,2014,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,239.46460732,1,1.0,1.0
0,1.0,7,2015,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,36.3264286788,1,1.0,1.0
0,1.0,7,2016,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,26.6718372618,1,1.0,1.0
0,1.0,7,2017,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,16.343408338,1,1.0,1.0
0,1.0,7,2018,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,22.3354637805,1,1.0,1.0
0,1.0,7,2019,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,26.4704692422,1,1.0,1.0
0,1.0,7,2020,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,13.2017349234,1,1.0,1.0
0,1.0,7,2021,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,109.323315517,1,1.0,1.0
0,1.0,7,2022,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,21.3147595505,1,1.0,1.0
0,1.0,7,2023,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,25.3523713979,1,1.0,1.0
0,1.0,7,2024,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,216.478973643,1,1.0,1.0
0,1.0,7,2025,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,30.1862645181,1,1.0,1.0
0,1.0,7,2026,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,23.4882327972,1,1.0,1.0
0,1.0,7,2027,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,15.9489680854,1,1.0,1.0
0,1.0,7,2028,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,23.7261139224,1,1.0,1.0
0,1.0,7,2029,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,26.943774238,1,1.0,1.0
0,1.0,7,2030,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,16.5052813821,1,1.0,1.0
0,1.0,7,2031,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,27.0547779676,1,1.0,1.0
0,1.0,8,2012,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,27.8659336144,1,1.0,1.0
0,1.0,8,2013,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,35.9107418308,1,1.0,1.0
0,1.0,8,2014,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,91.7373148057,1,1.0,1.0
0,1.0,8,2015,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,35.8122194488,1,1.0,1.0
0,1.0,8,2016,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,24.4396455303,1,1.0,1.0
0,1.0,8,2017,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,16.4507861023,1,1.0,1.0
0,1.0,8,2018,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,17.8982805922,1,1.0,1.0
0,1.0,8,2019,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,34.2323945778,1,1.0,1.0
0,1.0,8,2020,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,16.2013238589,1,1.0,1.0
0,1.0,8,2021,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,97.0307978767,1,1.0,1.0
0,1.0,8,2022,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,20.5949075301,1,1.0,1.0
0,1.0,8,2023,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,34.0309332456,1,1.0,1.0
0,1.0,8,2024,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,222.992970487,1,1.0,1.0
0,1.0,8,2025,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,16.0514295818,1,1.0,1.0
0,1.0,8,2026,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,33.7154612716,1,1.0,1.0
0,1.0,8,2027,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,20.6760016017,1,1.0,1.0
0,1.0,8,2028,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,20.269876414,1,1.0,1.0
0,1.0,8,2029,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,60.009720018,1,1.0,1.0
0,1.0,8,2030,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,14.4716308648,1,1.0,1.0
0,1.0,8,2031,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,61.7149767091,1,1.0,1.0
0,1.0,9,2012,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,39.9407936067,1,1.0,1.0
0,1.0,9,2013,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,23.9042751876,1,1.0,1.0
0,1.0,9,2014,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,27.4406623023,1,1.0,1.0
0,1.0,9,2015,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,174.661796448,1,1.0,1.0
0,1.0,9,2016,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,16.7056885797,1,1.0,1.0
0,1.0,9,2017,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,16.3387551966,1,1.0,1.0
0,1.0,9,2018,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,27.6234235758,1,1.0,1.0
0,1.0,9,2019,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,15.7539124349,1,1.0,1.0
0,1.0,9,2020,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,12.9368634056,1,1.0,1.0
0,1.0,9,2021,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,42.0442846497,1,1.0,1.0
0,1.0,9,2022,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,25.9016841752,1,1.0,1.0
0,1.0,9,2023,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,53.8467426696,1,1.0,1.0
0,1.0,9,2024,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,3.85,1,1.0,1.0
0,1.0,9,2025,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,94.0355137703,1,1.0,1.0
0,1.0,9,2026,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,17.3170476838,1,1.0,1.0
0,1.0,9,2027,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,15.5543119231,1,1.0,1.0
0,1.0,9,2028,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,21.6431780635,1,1.0,1.0
0,1.0,9,2029,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,36.589966782,1,1.0,1.0
0,1.0,9,2030,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,15.2546968214,1,1.0,1.0
0,1.0,9,2031,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,40.1688592539,1,1.0,1.0
0,1.0,10,2012,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,20.6265997287,1,1.0,1.0
0,1.0,10,2013,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,54.6453501226,1,1.0,1.0
0,1.0,10,2014,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,32.0377059781,1,1.0,1.0
0,1.0,10,2015,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,32.9723771837,1,1.0,1.0
0,1.0,10,2016,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,13.5352089779,1,1.0,1.0
0,1.0,10,2017,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,24.2616948355,1,1.0,1.0
0,1.0,10,2018,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,53.1784378745,1,1.0,1.0
0,1.0,10,2019,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,21.975082742,1,1.0,1.0
0,1.0,10,2020,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,10.6418595899,1,1.0,1.0
0,1.0,10,2021,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,51.7364680227,1,1.0,1.0
0,1.0,10,2022,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,29.8340257571,1,1.0,1.0
0,1.0,10,2023,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,32.9022427549,1,1.0,1.0
0,1.0,10,2024,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,469.430042942,1,1.0,1.0
0,1.0,10,2025,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,160.614621097,1,1.0,1.0
0,1.0,10,2026,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,12.4611494187,1,1.0,1.0
0,1.0,10,2027,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,23.9510243551,1,1.0,1.0
0,1.0,10,2028,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,18.6484483857,1,1.0,1.0
0,1.0,10,2029,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,16.038333489,1,1.0,1.0
0,1.0,10,2030,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,17.0743003363,1,1.0,1.0
0,1.0,10,2031,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,19.6784968536,1,1.0,1.0
0,1.0,11,2012,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,23.6659158744,1,1.0,1.0
0,1.0,11,2013,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,31.8215986687,1,1.0,1.0
0,1.0,11,2014,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,39.4995603503,1,1.0,1.0
0,1.0,11,2015,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,17.0611640741,1,1.0,1.0
0,1.0,11,2016,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,21.1860819678,1,1.0,1.0
0,1.0,11,2017,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,22.7640635853,1,1.0,1.0
0,1.0,11,2018,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,40.6046377186,1,1.0,1.0
0,1.0,11,2019,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,17.9483856471,1,1.0,1.0
0,1.0,11,2020,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,9.89593890416,1,1.0,1.0
0,1.0,11,2021,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,20.4488081278,1,1.0,1.0
0,1.0,11,2022,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,24.6404196455,1,1.0,1.0
0,1.0,11,2023,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,26.6032812795,1,1.0,1.0
0,1.0,11,2024,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,29.2203552866,1,1.0,1.0
0,1.0,11,2025,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,28.1072966533,1,1.0,1.0
0,1.0,11,2026,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,14.9206907317,1,1.0,1.0
0,1.0,11,2027,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,20.7892357904,1,1.0,1.0
0,1.0,11,2028,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,41.609076702,1,1.0,1.0
0,1.0,11,2029,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,14.7467909819,1,1.0,1.0
0,1.0,11,2030,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,10.1593708572,1,1.0,1.0
0,1.0,11,2031,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,30.5777540546,1,1.0,1.0
0,1.0,12,2012,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,25.1421419771,1,1.0,1.0
0,1.0,12,2013,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,25.2406496816,1,1.0,1.0
0,1.0,12,2014,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,38.0508983084,1,1.0,1.0
0,1.0,12,2015,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,26.2529049222,1,1.0,1.0
0,1.0,12,2016,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,13.5961872427,1,1.0,1.0
0,1.0,12,2017,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,21.8890833498,1,1.0,1.0
0,1.0,12,2018,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,26.2753763073,1,1.0,1.0
0,1.0,12,2019,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,18.5533785072,1,1.0,1.0
0,1.0,12,2020,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,10.4264332072,1,1.0,1.0
0,1.0,12,2021,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,30.8891030987,1,1.0,1.0
0,1.0,12,2022,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,-1.4383514e-12,0.0,0.0,30.1193419195,1,1.0,1.0
0,1.0,12,2023,1.0,1193.0,-985.0,24753.05,-22243.0,10324.109,18633.758,15381.244,-14.9,-193.1,-15381.244,-18633.758,-10324.109,4762.485,-2510.05,0.0,0.0,0.0,27.2742807194,1,1.0,1.0
