RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__electricity,Dispatch__htse__production__h2,Dispatch__ft__production__diesel,Dispatch__ft__production__h2,Dispatch__ft__production__naphtha,Dispatch__ft__production__jet_fuel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,price,ProbabilityWeight,prefix,PointProbability
0,12.0,2,2029,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,24.025618474,1.0,1_0,1.0
0,12.0,2,2030,1.0,894.0,-6.7235,168.96156,10254.023,-22092.0,15276.826,18507.26,-14.9,-872.3765,-15276.826,-18507.26,-10254.023,54924.407,0.0,21923.038,37.8017207137,1.0,1_0,1.0
0,12.0,2,2031,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,24.9812410663,1.0,1_0,1.0
0,12.0,3,2012,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,39.4593085913,1.0,1_0,1.0
0,12.0,3,2013,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,38.2486822043,1.0,1_0,1.0
0,12.0,3,2014,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,144.125916902,1.0,1_0,1.0
0,12.0,3,2015,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,86.2426145963,1.0,1_0,1.0
0,12.0,3,2016,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,29.5116679649,1.0,1_0,1.0
0,12.0,3,2017,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,40.372462158,1.0,1_0,1.0
0,12.0,3,2018,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,165.26227399,1.0,1_0,1.0
0,12.0,3,2019,1.0,894.0,-6.7235,168.96156,10254.023,-22092.0,15276.826,18507.26,-14.9,-872.3765,-15276.826,-18507.26,-10254.023,54924.407,0.0,21923.038,28.9932475153,1.0,1_0,1.0
0,12.0,3,2020,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,18.1434713166,1.0,1_0,1.0
0,12.0,3,2021,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,22.836848539,1.0,1_0,1.0
0,12.0,3,2022,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,30.0993843742,1.0,1_0,1.0
0,12.0,3,2023,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,32.6349599654,1.0,1_0,1.0
0,12.0,3,2024,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,92.0683228993,1.0,1_0,1.0
0,12.0,3,2025,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,76.9682223598,1.0,1_0,1.0
0,12.0,3,2026,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,30.1790332259,1.0,1_0,1.0
0,12.0,3,2027,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,36.8638096605,1.0,1_0,1.0
0,12.0,3,2028,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,184.897567852,1.0,1_0,1.0
0,12.0,3,2029,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,29.9660636785,1.0,1_0,1.0
0,12.0,3,2030,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,21.1041950044,1.0,1_0,1.0
0,12.0,3,2031,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,23.9766481293,1.0,1_0,1.0
0,12.0,4,2012,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,34.4105536079,1.0,1_0,1.0
0,12.0,4,2013,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,33.6592439156,1.0,1_0,1.0
0,12.0,4,2014,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,128.788718955,1.0,1_0,1.0
0,12.0,4,2015,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,27.0340512758,1.0,1_0,1.0
0,12.0,4,2016,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,22.6020461765,1.0,1_0,1.0
0,12.0,4,2017,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,30.8212899356,1.0,1_0,1.0
0,12.0,4,2018,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,147.815282102,1.0,1_0,1.0
0,12.0,4,2019,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,26.946515341,1.0,1_0,1.0
0,12.0,4,2020,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,21.7748702091,1.0,1_0,1.0
0,12.0,4,2021,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,25.8998358563,1.0,1_0,1.0
0,12.0,4,2022,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,33.3341250845,1.0,1_0,1.0
0,12.0,4,2023,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,28.2066939174,1.0,1_0,1.0
0,12.0,4,2024,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,181.005796769,1.0,1_0,1.0
0,12.0,4,2025,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,61.8128577364,1.0,1_0,1.0
0,12.0,4,2026,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,39.5137220258,1.0,1_0,1.0
0,12.0,4,2027,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,65.0432578919,1.0,1_0,1.0
0,12.0,4,2028,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,31.5344549511,1.0,1_0,1.0
0,12.0,4,2029,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,35.192515563,1.0,1_0,1.0
0,12.0,4,2030,1.0,894.0,-6.7235,168.96156,10254.023,-22092.0,15276.826,18507.26,-14.9,-872.3765,-15276.826,-18507.26,-10254.023,34149.436,0.0,21923.038,30.1849838466,1.0,1_0,1.0
0,12.0,4,2031,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,39.8152413655,1.0,1_0,1.0
0,12.0,5,2012,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,31.57932152,1.0,1_0,1.0
0,12.0,5,2013,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,38.4473804029,1.0,1_0,1.0
0,12.0,5,2014,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,34.1013932329,1.0,1_0,1.0
0,12.0,5,2015,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,35.5429787287,1.0,1_0,1.0
0,12.0,5,2016,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,22.4255933148,1.0,1_0,1.0
0,12.0,5,2017,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,31.3073635597,1.0,1_0,1.0
0,12.0,5,2018,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,27.895909833,1.0,1_0,1.0
0,12.0,5,2019,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,28.1394130969,1.0,1_0,1.0
0,12.0,5,2020,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,29.6969626735,1.0,1_0,1.0
0,12.0,5,2021,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,56.6488774545,1.0,1_0,1.0
0,12.0,5,2022,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,28.4810345556,1.0,1_0,1.0
0,12.0,5,2023,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,37.4924679817,1.0,1_0,1.0
0,12.0,5,2024,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,27.2655728291,1.0,1_0,1.0
0,12.0,5,2025,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,25.4362020473,1.0,1_0,1.0
0,12.0,5,2026,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,21.9857094375,1.0,1_0,1.0
0,12.0,5,2027,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,35.5508531271,1.0,1_0,1.0
0,12.0,5,2028,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,24.5274628666,1.0,1_0,1.0
0,12.0,5,2029,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,38.7599841991,1.0,1_0,1.0
0,12.0,5,2030,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,26.0157118765,1.0,1_0,1.0
0,12.0,5,2031,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,58.8354556015,1.0,1_0,1.0
0,12.0,6,2012,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,29.0389456796,1.0,1_0,1.0
0,12.0,6,2013,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,32.9564198264,1.0,1_0,1.0
0,12.0,6,2014,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,30.915428381,1.0,1_0,1.0
0,12.0,6,2015,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,27.7409727762,1.0,1_0,1.0
0,12.0,6,2016,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,30.9051641076,1.0,1_0,1.0
0,12.0,6,2017,1.0,894.0,-6.7235,168.96156,10254.023,-22092.0,15276.826,18507.26,-14.9,-872.3765,-15276.826,-18507.26,-10254.023,46448.313,0.0,21923.038,30.4951459134,1.0,1_0,1.0
0,12.0,6,2018,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,26.1088801268,1.0,1_0,1.0
0,12.0,6,2019,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,50.6996765683,1.0,1_0,1.0
0,12.0,6,2020,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,18.7018270496,1.0,1_0,1.0
0,12.0,6,2021,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,65.1189997634,1.0,1_0,1.0
0,12.0,6,2022,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,28.4563108837,1.0,1_0,1.0
0,12.0,6,2023,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,32.4340030003,1.0,1_0,1.0
0,12.0,6,2024,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,46.3748957682,1.0,1_0,1.0
0,12.0,6,2025,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,25.0046132312,1.0,1_0,1.0
0,12.0,6,2026,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,23.0185320715,1.0,1_0,1.0
0,12.0,6,2027,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,33.8446593548,1.0,1_0,1.0
0,12.0,6,2028,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,26.6097276066,1.0,1_0,1.0
0,12.0,6,2029,1.0,894.0,-6.7235,168.96156,10254.023,-22092.0,15276.826,18507.26,-14.9,-872.3765,-15276.826,-18507.26,-10254.023,46448.313,0.0,21923.038,34.933477848,1.0,1_0,1.0
0,12.0,6,2030,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,32.2733473877,1.0,1_0,1.0
0,12.0,6,2031,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,73.485210622,1.0,1_0,1.0
0,12.0,7,2012,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,44.3606539933,1.0,1_0,1.0
0,12.0,7,2013,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,74.4566551796,1.0,1_0,1.0
0,12.0,7,2014,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,38.3923319324,1.0,1_0,1.0
0,12.0,7,2015,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,37.7938737919,1.0,1_0,1.0
0,12.0,7,2016,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,31.7748792874,1.0,1_0,1.0
0,12.0,7,2017,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,26.5821461724,1.0,1_0,1.0
0,12.0,7,2018,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,41.8354063805,1.0,1_0,1.0
0,12.0,7,2019,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,60.0784547683,1.0,1_0,1.0
0,12.0,7,2020,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,32.2965356514,1.0,1_0,1.0
0,12.0,7,2021,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,67.9799364594,1.0,1_0,1.0
0,12.0,7,2022,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,34.2858458796,1.0,1_0,1.0
0,12.0,7,2023,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,32.4770416753,1.0,1_0,1.0
0,12.0,7,2024,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,239.180293237,1.0,1_0,1.0
0,12.0,7,2025,1.0,894.0,-471.01873,11836.701,10254.023,-22092.0,15276.826,18507.26,-14.9,-408.08127,-15276.826,-18507.26,-10254.023,46448.313,0.0,10255.299,36.9884824541,1.0,1_0,1.0
0,12.0,7,2026,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,31.2496759472,1.0,1_0,1.0
0,12.0,7,2027,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,36.7218979086,1.0,1_0,1.0
0,12.0,7,2028,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,34.3347682491,1.0,1_0,1.0
0,12.0,7,2029,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,52.6550182094,1.0,1_0,1.0
0,12.0,7,2030,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,20.1084102635,1.0,1_0,1.0
0,12.0,7,2031,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,74.3824031224,1.0,1_0,1.0
0,12.0,8,2012,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,28.9903103793,1.0,1_0,1.0
0,12.0,8,2013,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,38.2550795583,1.0,1_0,1.0
0,12.0,8,2014,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,262.853911882,1.0,1_0,1.0
0,12.0,8,2015,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,55.8037959854,1.0,1_0,1.0
0,12.0,8,2016,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,31.8239869593,1.0,1_0,1.0
0,12.0,8,2017,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,54924.407,0.0,2214.17,24.6974770091,1.0,1_0,1.0
0,12.0,8,2018,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,21.2917501679,1.0,1_0,1.0
0,12.0,8,2019,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,22.4643832574,1.0,1_0,1.0
0,12.0,8,2020,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,22.9598200855,1.0,1_0,1.0
0,12.0,8,2021,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,139.809017909,1.0,1_0,1.0
0,12.0,8,2022,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,40.3782746937,1.0,1_0,1.0
0,12.0,8,2023,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,75.9892846794,1.0,1_0,1.0
0,12.0,8,2024,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,25673.341,0.0,2214.17,145.240288713,1.0,1_0,1.0
0,12.0,8,2025,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,46448.313,0.0,2214.17,118.413079006,1.0,1_0,1.0
0,12.0,8,2026,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,44.3426217891,1.0,1_0,1.0
0,12.0,8,2027,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,22.223656529,1.0,1_0,1.0
0,12.0,8,2028,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,67223.284,0.0,2214.17,31.6811261532,1.0,1_0,1.0
0,12.0,8,2029,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,26.1021502232,1.0,1_0,1.0
0,12.0,8,2030,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,75699.379,0.0,2214.17,17.3715802577,1.0,1_0,1.0
0,12.0,8,2031,1.0,894.0,-791.0,19877.83,10254.023,-22092.0,15276.826,18507.26,-14.9,-88.1,-15276.826,-18507.26,-10254.023,34149.436,0.0,2214.17,142.072304017,1.0,1_0,1.0
