smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,PointProbability,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2457985234.67,74201138.1387,-2457985234.67,-2405517106.72,-2510453362.62,-2505206549.82,-2410763919.52,2.0,5505808901080000.0,0.0555556936571,1.83804491715e-14,979,0.111290322581,0.111096848726,0.000686890825956
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2462828938.55,27354820.9159,-2462828938.55,-2443486159.18,-2482171717.92,-2480237439.98,-2445420437.12,2.0,748286227340000.0,0.0555556936571,1.83804491715e-14,938,0.111290322581,0.111128939092,0.000687089234629
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2473040595.51,18358020.879,-2473040595.51,-2460059514.46,-2486021676.57,-2484723568.46,-2461357622.57,2.0,337016930593000.0,0.111111298535,1.83804491715e-14,839,0.111290322581,0.111096848726,0.00137378055424
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2477975699.9,1401514.87318,-2477975699.9,-2476984679.23,-2478966720.57,-2478867618.5,-2477083781.3,2.0,1964243939740.0,0.0555556936571,1.83804491715e-14,969,0.111290322581,0.111096848726,0.000686890825956
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2484519112.44,26320591.7223,-2484519112.44,-2465907643.55,-2503130581.33,-2501269434.44,-2467768790.43,2.0,692773548611000.0,0.0555556936571,1.83804491715e-14,1000,0.0556451612903,0.055548424363,0.000171722706489
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2491218161.22,46695942.0683,-2491218161.22,-2458199143.93,-2524237178.51,-2520935276.79,-2461501045.66,2.0,2180511005640000.0,0.0555556936571,1.83804491715e-14,917,0.111290322581,0.111128939092,0.000687089234629
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2493008097.26,50941347.6101,-2493008097.26,-2456987124.93,-2529029069.6,-2525426972.37,-2460589222.16,2.0,2595020896330000.0,0.111111298535,1.83804491715e-14,829,0.111290322581,0.111096848726,0.00137378055424
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2515832011.46,19684187.7841,-2515832011.46,-2501913188.8,-2529750834.13,-2528358951.86,-2503305071.06,2.0,387467248719000.0,0.111111298535,1.83804491715e-14,730,0.111290322581,0.055548424363,0.00068689027712
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2528943755.6,26971768.6281,-2528943755.6,-2509871835.11,-2548015676.1,-2546108484.05,-2511779027.16,2.0,727476302926000.0,0.0555556936571,1.83804491715e-14,959,0.110483870968,0.111096848726,0.000681913356203
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2536131357.17,7933435.05727,-2536131357.17,-2530521571.44,-2541741142.89,-2541180164.32,-2531082550.01,2.0,62939391807900.0,0.0555556936571,1.83804491715e-14,990,0.111290322581,0.055548424363,0.000343445412978
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2549442854.8,36872872.4645,-2549442854.8,-2523369796.63,-2575515912.96,-2572908607.14,-2525977102.45,2.0,1359608723780000.0,0.111111298535,1.83804491715e-14,860,0.110483870968,0.055548424363,0.000681912811344
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2558357668.15,80913216.9665,-2558357668.15,-2501143383.74,-2615571952.55,-2609850524.11,-2506864812.18,2.0,6546948679860000.0,0.0555556936571,1.83804491715e-14,907,0.0556451612903,0.111128939092,0.000343544617314
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2580259775.03,18013751.2545,-2580259775.03,-2567522129.36,-2592997420.69,-2591723656.13,-2568795893.93,2.0,324495234261000.0,0.0555556936571,1.83804491715e-14,928,0.111290322581,0.111128939092,0.000687089234629
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2597594816.81,31713799.7166,-2597594816.81,-2575169773.97,-2620019859.64,-2617777355.36,-2577412278.25,2.0,1005765092460000.0,0.111111298535,1.83804491715e-14,720,0.111290322581,0.055548424363,0.00068689027712
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2632304942.2,32277164.6985,-2632304942.2,-2609481540.16,-2655128344.24,-2652846004.03,-2611763880.37,2.0,1041815360970000.0,0.111111298535,1.83804491715e-14,850,0.110483870968,0.055548424363,0.000681912811344
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2638789900.59,8713459.57176,-2638789900.59,-2632628554.24,-2644951246.94,-2644335112.31,-2633244688.88,2.0,75924377708600.0,0.0555556936571,1.83804491715e-14,918,0.111290322581,0.111128939092,0.000687089234629
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2645856410.55,7890445.98546,-2645856410.55,-2640277022.68,-2651435798.41,-2650877859.62,-2640834961.47,2.0,62259137849500.0,0.111111298535,1.83804491715e-14,819,0.111290322581,0.111096848726,0.00137378055424
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2662815311.34,21055574.5477,-2662815311.34,-2647926771.79,-2677703850.88,-2676214996.93,-2649415625.75,2.0,443337219532000.0,0.111111298535,1.83804491715e-14,710,0.0556451612903,0.055548424363,0.00034344513856
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2672631788.34,59286911.6553,-2672631788.34,-2630709611.07,-2714553965.61,-2710361747.88,-2634901828.8,2.0,3514937893620000.0,0.0555556936571,1.83804491715e-14,949,0.110483870968,0.111096848726,0.000681913356203
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2679164830.17,17376557.6798,-2679164830.17,-2666877748.4,-2691451911.94,-2690223203.76,-2668106456.58,2.0,301944756798000.0,0.111111298535,1.83804491715e-14,809,0.0556451612903,0.111096848726,0.00068689027712
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2680737492.52,8541731.0016,-2680737492.52,-2674697576.61,-2686777408.43,-2686173416.84,-2675301568.2,2.0,72961168503700.0,0.111111298535,1.83804491715e-14,840,0.111290322581,0.055548424363,0.00068689027712
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2687930187.14,19413944.8595,-2687930187.14,-2674202455.08,-2701657919.2,-2700285145.99,-2675575228.28,2.0,376901255009000.0,0.0555556936571,1.83804491715e-14,980,0.111290322581,0.055548424363,0.000343445412978
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2697935990.56,9619763.13826,-2697935990.56,-2691133790.82,-2704738190.31,-2704057970.34,-2691814010.79,2.0,92539842836200.0,0.0555556936571,1.83804491715e-14,908,0.0556451612903,0.111128939092,0.000343544617314
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2741749108.86,29447622.9633,-2741749108.86,-2720926494.97,-2762571722.75,-2760489461.36,-2723008756.36,2.0,867162498189000.0,0.0555556936571,1.83804491715e-14,939,0.111290322581,0.111096848726,0.000686890825956
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2807628841.97,56945873.8477,-2807628841.97,-2767362028.41,-2847895655.53,-2843868974.17,-2771388709.77,2.0,3242832548270000.0,0.0555556936571,1.83804491715e-14,929,0.111290322581,0.111096848726,0.000686890825956
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2814026625.86,40586887.0585,-2814026625.86,-2785327362.8,-2842725888.93,-2839855962.62,-2788197289.1,2.0,1647295401100000.0,0.0555556936571,1.83804491715e-14,970,0.111290322581,0.055548424363,0.000343445412978
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2823659223.38,28872103.9,-2823659223.38,-2803243562.92,-2844074883.83,-2842033317.79,-2805285128.97,2.0,833598383610000.0,0.111111298535,1.83804491715e-14,830,0.111290322581,0.055548424363,0.00068689027712
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2829324710.72,2774703.825,-2829324710.72,-2827362698.83,-2831286722.61,-2831090521.42,-2827558900.02,2.0,7698981316450.0,0.0555556936571,1.83804491715e-14,960,0.110483870968,0.055548424363,0.000340956678101
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2861634191.23,86273695.4293,-2861634191.23,-2800629476.15,-2922638906.3,-2916538434.79,-2806729947.66,2.0,7443150523040000.0,0.111111298535,1.83804491715e-14,820,0.111290322581,0.055548424363,0.00068689027712
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2935188433.0,70553814.1328,-2935188433.0,-2885299352.59,-2985077513.42,-2980088605.37,-2890288260.63,2.0,4977840688690000.0,0.0555556936571,1.83804491715e-14,919,0.111290322581,0.111096848726,0.000686890825956
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2946171012.99,34334589.8903,-2946171012.99,-2921892791.65,-2970449234.33,-2968021412.2,-2924320613.78,2.0,1178864062930000.0,0.0555556936571,1.83804491715e-14,950,0.110483870968,0.055548424363,0.000340956678101
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2983570753.82,22283057.573,-2983570753.82,-2967814252.71,-2999327254.94,-2997751604.83,-2969389902.82,2.0,496534654801000.0,0.111111298535,1.83804491715e-14,810,0.0556451612903,0.055548424363,0.00034344513856
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2995899778.55,23904672.2942,-2995899778.55,-2978996622.67,-3012802934.44,-3011112618.85,-2980686938.26,2.0,571433357493000.0,0.0555556936571,1.83804491715e-14,940,0.111290322581,0.055548424363,0.000343445412978
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3010132700.19,42773690.8796,-3010132700.19,-2979887133.32,-3040378267.07,-3037353710.38,-2982911690.0,2.0,1829588631460000.0,0.0555556936571,1.83804491715e-14,909,0.0556451612903,0.111096848726,0.000343445412978
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3075290392.76,55346805.2672,-3075290392.76,-3036154291.44,-3114426494.09,-3110512883.95,-3040067901.58,2.0,3063268853280000.0,0.0555556936571,1.83804491715e-14,930,0.111290322581,0.055548424363,0.000343445412978
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3235757620.18,22434026.045,-3235757620.18,-3219894368.23,-3251620872.13,-3250034546.93,-3221480693.43,2.0,503285524586000.0,0.0555556936571,1.83804491715e-14,920,0.111290322581,0.055548424363,0.000343445412978
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3263815578.8,60537642.139,-3263815578.8,-3221009001.53,-3306622156.08,-3302341498.35,-3225289659.26,2.0,3664806115750000.0,0.0555556936571,1.83804491715e-14,910,0.0556451612903,0.055548424363,0.000171722706489
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-18896552257.5,1384406.45069,-18896552257.5,-18895573334.3,-18897531180.7,-18897433288.4,-18895671226.6,2.0,1916581220720.0,0.0555548058612,1.83804491715e-14,1,0.0556451612903,0.055548424363,0.000171719962311
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-191182484364.0,1077814.94873,-191182484364.0,-191181722233.0,-191183246494.0,-191183170281.0,-191181798446.0,2.0,1161685063700.0,0.111111298535,1.83804491715e-14,711,0.111290322581,0.055548424363,0.00068689027712
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-223856792716.0,10710733.9702,-223856792716.0,-223849219084.0,-223864366349.0,-223863608986.0,-223849976447.0,2.0,114719822181000.0,0.0555548058612,1.83804491715e-14,12,0.111290322581,0.111128939092,0.000687078254746
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-359841657871.0,5580025.8936,-359841657871.0,-359837712196.0,-359845603545.0,-359845208977.0,-359838106764.0,2.0,31136688973200.0,0.0555548058612,1.83804491715e-14,23,0.111290322581,0.111128939092,0.000687078254746
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-396150810474.0,11706590.6068,-396150810474.0,-396142532665.0,-396159088284.0,-396158260503.0,-396143360446.0,2.0,137044263635000.0,0.111111298535,1.83804491715e-14,722,0.111290322581,0.111128939092,0.00137417737127
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-532120462895.0,3117585.35768,-532120462895.0,-532118258429.0,-532122667361.0,-532122446914.0,-532118478876.0,2.0,9719338462430.0,0.111111298535,1.83804491715e-14,733,0.111290322581,0.111128939092,0.00137417737127
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-564784723514.0,7197075.55781,-564784723514.0,-564779634413.0,-564789812615.0,-564789303705.0,-564780143323.0,2.0,51797896584900.0,0.0555548058612,1.83804491715e-14,34,0.111290322581,0.111096848726,0.000686879849244
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-737082280457.0,27132334.2003,-737082280457.0,-737063094999.0,-737101465914.0,-737099547368.0,-737065013545.0,2.0,736163559156000.0,0.111111298535,1.83804491715e-14,744,0.110483870968,0.111096848726,0.00136382562269
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-769743000843.0,23941325.7784,-769743000843.0,-769726071769.0,-769759929917.0,-769758237009.0,-769727764676.0,2.0,573187080025000.0,0.0555548058612,1.83804491715e-14,45,0.110483870968,0.111096848726,0.000681902459032
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-16270253640400.0,25040888.5541,-16270253640400.0,-16270235933800.0,-16270271347000.0,-16270269576300.0,-16270237704500.0,2.0,627046099577000.0,0.111111298535,1.83804491715e-14,655,0.110483870968,0.111096848726,0.00136382562269
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-16475241815000.0,14246213.6751,-16475241815000.0,-16475231741400.0,-16475251888600.0,-16475250881300.0,-16475232748800.0,2.0,202954604077000.0,0.111111298535,1.83804491715e-14,666,0.111290322581,0.111096848726,0.00137378055424
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-16680169450600.0,11478354.2002,-16680169450600.0,-16680161334200.0,-16680177567000.0,-16680176755400.0,-16680162145800.0,2.0,131752615144000.0,0.111111298535,1.83804491715e-14,677,0.111290322581,0.111128939092,0.00137417737127
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-16816095429500.0,22646789.1011,-16816095429500.0,-16816079415800.0,-16816111443200.0,-16816109841800.0,-16816081017200.0,2.0,512877056591000.0,0.111111298535,1.83804491715e-14,688,0.111290322581,0.111128939092,0.00137417737127
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17021071792400.0,5992754.40993,-17021071792400.0,-17021067554900.0,-17021076030000.0,-17021075606200.0,-17021067978700.0,2.0,35913105417800.0,0.111111298535,1.83804491715e-14,699,0.0556451612903,0.111096848726,0.00068689027712
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17252800337200.0,5796755.03613,-17252800337200.0,-17252796238300.0,-17252804436100.0,-17252804026200.0,-17252796648200.0,2.0,33602368948900.0,0.111111298535,1.83804491715e-14,611,0.111290322581,0.055548424363,0.00068689027712
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17457769642700.0,13505102.1191,-17457769642700.0,-17457760093100.0,-17457779192200.0,-17457778237300.0,-17457761048100.0,2.0,182387783248000.0,0.111111298535,1.83804491715e-14,622,0.111290322581,0.111128939092,0.00137417737127
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17593747046000.0,4480089.40919,-17593747046000.0,-17593743878100.0,-17593750213900.0,-17593749897100.0,-17593744194800.0,2.0,20071201114400.0,0.111111298535,1.83804491715e-14,633,0.111290322581,0.111128939092,0.00137417737127
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17798684303700.0,10041976.5857,-17798684303700.0,-17798677203000.0,-17798691404500.0,-17798690694400.0,-17798677913000.0,2.0,100841293747000.0,0.111111298535,1.83804491715e-14,644,0.110483870968,0.111096848726,0.00136382562269
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-33331903753700.0,533763.68041,-33331903753700.0,-33331903376200.0,-33331904131100.0,-33331904093300.0,-33331903414000.0,2.0,284903666524.0,0.111111298535,1.83804491715e-14,555,0.110483870968,0.111096848726,0.00136382562269
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-33536788895500.0,16025603.6171,-33536788895500.0,-33536777563700.0,-33536800227300.0,-33536799094200.0,-33536778696900.0,2.0,256819971291000.0,0.111111298535,1.83804491715e-14,566,0.111290322581,0.111096848726,0.00137378055424
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-33741762811300.0,39842989.8652,-33741762811300.0,-33741734638100.0,-33741790984600.0,-33741788167200.0,-33741737455400.0,2.0,1587463841400000.0,0.111111298535,1.83804491715e-14,577,0.111290322581,0.111128939092,0.00137417737127
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-33877702612700.0,7777231.70483,-33877702612700.0,-33877697113400.0,-33877708112000.0,-33877707562100.0,-33877697663300.0,2.0,60485332990600.0,0.111111298535,1.83804491715e-14,588,0.111290322581,0.111128939092,0.00137417737127
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34082600704100.0,22835080.8936,-34082600704100.0,-34082584557200.0,-34082616850900.0,-34082615236200.0,-34082586171900.0,2.0,521440919419000.0,0.111111298535,1.83804491715e-14,599,0.0556451612903,0.111096848726,0.00068689027712
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34314400013100.0,10767014.7496,-34314400013100.0,-34314392399700.0,-34314407626600.0,-34314406865200.0,-34314393161100.0,2.0,115928606618000.0,0.111111298535,1.83804491715e-14,511,0.111290322581,0.055548424363,0.00068689027712
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34519358102600.0,2199458.84972,-34519358102600.0,-34519356547300.0,-34519359657800.0,-34519359502300.0,-34519356702900.0,2.0,4837619231610.0,0.111111298535,1.83804491715e-14,522,0.111290322581,0.111128939092,0.00137417737127
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34655348477600.0,9833305.30314,-34655348477600.0,-34655341524400.0,-34655355430800.0,-34655354735500.0,-34655342219700.0,2.0,96693893184800.0,0.111111298535,1.83804491715e-14,533,0.111290322581,0.111128939092,0.00137417737127
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34860303719000.0,27035505.0492,-34860303719000.0,-34860284602100.0,-34860322836000.0,-34860320924300.0,-34860286513800.0,2.0,730918533268000.0,0.111111298535,1.83804491715e-14,544,0.110483870968,0.111096848726,0.00136382562269
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-50393484093600.0,352456.701121,-50393484093600.0,-50393483844400.0,-50393484342800.0,-50393484317900.0,-50393483869300.0,2.0,124225726165.0,0.111111298535,1.83804491715e-14,455,0.110483870968,0.111096848726,0.00136382562269
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-50598426536700.0,9133214.89671,-50598426536700.0,-50598420078600.0,-50598432994900.0,-50598432349100.0,-50598420724400.0,2.0,83415614349500.0,0.111111298535,1.83804491715e-14,466,0.111290322581,0.111096848726,0.00137378055424
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-50803365800900.0,20792672.7084,-50803365800900.0,-50803351098200.0,-50803380503500.0,-50803379033300.0,-50803352568500.0,2.0,432335238358000.0,0.111111298535,1.83804491715e-14,477,0.111290322581,0.111128939092,0.00137417737127
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-50939327147900.0,42287231.2419,-50939327147900.0,-50939297246300.0,-50939357049400.0,-50939354059300.0,-50939300236400.0,2.0,1788209926110000.0,0.111111298535,1.83804491715e-14,488,0.111290322581,0.111128939092,0.00137417737127
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51144304557300.0,16250866.2625,-51144304557300.0,-51144293066200.0,-51144316048400.0,-51144314899300.0,-51144294215300.0,2.0,264090654282000.0,0.111111298535,1.83804491715e-14,499,0.0556451612903,0.111096848726,0.00068689027712
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51376013435800.0,13268071.3358,-51376013435800.0,-51376004053800.0,-51376022817700.0,-51376021879500.0,-51376004992000.0,2.0,176041716973000.0,0.111111298535,1.83804491715e-14,411,0.111290322581,0.055548424363,0.00068689027712
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51580977020500.0,2978538.13279,-51580977020500.0,-51580974914400.0,-51580979126700.0,-51580978916100.0,-51580975125000.0,2.0,8871689408490.0,0.111111298535,1.83804491715e-14,422,0.111290322581,0.111128939092,0.00137417737127
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51716956699300.0,16396847.6344,-51716956699300.0,-51716945105000.0,-51716968293600.0,-51716967134200.0,-51716946264400.0,2.0,268856612345000.0,0.111111298535,1.83804491715e-14,433,0.111290322581,0.111128939092,0.00137417737127
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51921924748500.0,36485292.2761,-51921924748500.0,-51921898949500.0,-51921950547500.0,-51921947967600.0,-51921901529400.0,2.0,1331176552480000.0,0.111111298535,1.83804491715e-14,444,0.110483870968,0.111096848726,0.00136382562269
