npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-ft_capacity
1193.0,-485.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2103414418.44,7077072.79973,2101562096.9,2113515854.69,2097017625.28,2097629363.91,2111792723.13,4.0,50084959412700.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,537,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2091968133.74,4709970.35761,2092551041.87,2096033455.74,2086736995.46,2087111832.08,2096008364.0,4.0,22183820769500.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,363,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2048767861.61,2268422.5901599997,2048790510.61,2050832022.92,2046658402.32,2046703149.14,2050800865.5,4.0,5145741047550.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,407,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2048703336.35,4181987.5928300004,2049575204.64,2052534537.38,2043128398.75,2043853814.34,2052332242.76,4.0,17489020226600.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,416,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2048320669.91,2816813.8724,2047585246.26,2052033611.43,2046078575.69,2046094879.06,2051576053.87,4.0,7934440391770.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,425,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2047515926.36,3542157.3404099997,2047712204.25,2051644230.92,2042995066.03,2043672169.92,2051084893.77,4.0,12546878624300.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,443,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2046954461.6,9348420.26406,2045684566.46,2058207876.9,2038240836.57,2038560932.78,2057125843.61,4.0,87392961433500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,389,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2046521353.89,2405526.3797,2046057740.92,2049623788.74,2044346144.98,2044432743.05,2049259022.89,4.0,5786557163410.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,398,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2043228467.05,1968858.9068900002,2043494604.89,2045326938.56,2040597719.87,2040989411.39,2045094929.74,4.0,3876405395230.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,434,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2040258890.47,3452147.6987300003,2039319839.53,2044942930.46,2037452952.36,2037516267.4,2044316184.86,4.0,11917323733800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,380,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2036466514.83,1257105.8226299998,2036693106.88,2037553770.72,2034926074.86,2035080740.64,2037535060.16,4.0,1580315049290.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,518,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2035055289.66,5389282.038269999,2032517023.9,2043126407.38,2032060703.49,2032089891.51,2041574259.89,4.0,29044360888000.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,482,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2034518542.81,3640683.4409,2034120361.78,2039336940.17,2030496507.5,2031015688.08,2038578850.97,4.0,13254575916800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,527,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2034342419.16,7270101.38742,2034500982.04,2042608151.42,2025759561.16,2026639605.08,2041823245.23,4.0,52854374183300.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,509,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2033600554.83,4633399.008330001,2033977196.42,2038167469.05,2028280357.45,2028724636.24,2037949175.22,4.0,21468386370400.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,500,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2033368973.48,8800132.889080001,2032242951.15,2045129295.04,2023860696.59,2025007875.55,2043306502.67,4.0,77442338865500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,491,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2030467138.74,6073584.88783,2029267836.04,2038899092.65,2024433790.23,2025101827.55,2037511473.71,4.0,36888433389700.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,473,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2029792117.83,5726579.0244,2032126168.33,2033617303.72,2021298830.93,2022833083.6,2033483481.35,4.0,32793707322700.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,536,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2028534115.41,6005364.49635,2026275989.4,2037401789.52,2024182693.34,2024427588.04,2035802019.21,4.0,36064402734100.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,464,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2026842189.08,4975595.60735,2028694217.26,2030469358.94,2019510962.84,2020812972.62,2030278566.08,4.0,24756551647900.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,371,0.10345395413899999
1193.0,-585.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2007260659.88,5726505.38911,2008055607.77,2012841064.52,2000090359.48,2000880416.48,2012527976.25,4.0,32792863971500.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,455,0.10345395413899999
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1984724766.13,2186958.2944,1984128890.04,1987625441.14,1983015843.28,1983021807.24,1987261951.54,4.0,4782786581430.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,362,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,1962961626.87,4716937.86854,1961136580.47,1969855512.95,1959717833.58,1959779187.96,1968699130.74,4.0,22249502855700.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,406,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,1962200784.29,5382303.551419999,1963082872.92,1967555447.13,1955081944.19,1956022251.73,1967144392.76,4.0,28969191519600.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,415,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,1960426819.17,6316861.83357,1959988944.16,1968231945.42,1953497442.92,1954129304.48,1967337358.86,4.0,39902743424400.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,424,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,1957766986.73,4312852.84831,1955952765.47,1964175140.86,1954987275.1,1955062703.15,1963011180.06,4.0,18600699691100.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,433,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,1954774992.23,3990499.74898,1955686474.93,1958525253.01,1949201766.04,1950069185.77,1958204722.9,4.0,15924088246600.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,397,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,1953397888.43,3437672.58685,1952702648.47,1958175803.26,1950010453.52,1950368924.7,1957400188.1,4.0,11817592814400.0,4.61981158295e-13,0.000319321676902,0.0555589221509,0.0555555555556,442,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,1952402629.98,3695453.42699,1952483693.3,1956831892.02,1947811241.32,1948458362.47,1956233408.86,4.0,13656376031000.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,499,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,1951595862.55,1752989.07379,1951109634.49,1954108568.51,1950055612.69,1950187731.79,1953684712.58,4.0,3072970692820.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,508,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,1950327382.41,4652967.6626,1950208912.05,1954687076.66,1946204628.87,1946234894.27,1954585729.04,4.0,21650108069200.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,388,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,1948049757.58,3768316.39104,1947771212.39,1952269807.29,1944386798.23,1944539188.91,1951950289.5,4.0,14200208423000.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,481,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,1947923609.43,1021889.22633,1947565234.71,1949424101.1,1947139867.22,1947192970.3,1949155973.18,4.0,1044257590900.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,526,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,1947890267.51,4998659.25494,1947945486.2,1953008396.97,1942661700.67,1942963370.45,1952739858.41,4.0,24986594347000.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,490,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,1945538474.87,5600335.62667,1946823969.61,1950595634.56,1937910325.7,1938966292.14,1950310964.97,4.0,31363759131400.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,517,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1943855522.77,3438056.28224,1942871464.88,1948813694.14,1940865467.2,1941165562.48,1947923164.12,4.0,11820230999800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,472,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,1942194927.33,7840806.954910001,1943024470.65,1949093816.67,1933636951.35,1934208401.55,1949020092.46,4.0,61478253704200.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,535,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1941861549.49,2150533.3884900003,1942056089.29,1943988257.1,1939345762.27,1939570241.36,1943880501.88,4.0,4624793855010.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,379,0.10345395413899999
1193.0,-385.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1936287810.78,7127856.270219999,1937163510.17,1943302874.79,1927521347.99,1928439219.6,1942910422.81,4.0,50806335008800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,565,0.10345395413899999
1193.0,-385.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1934306974.49,2754618.55464,1933695595.3,1938178898.76,1931657808.61,1931955042.08,1937514837.78,4.0,7587923381570.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,556,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1932621395.59,5199136.95789,1930845066.72,1939918110.2,1928877338.72,1928881591.09,1938848060.51,4.0,27031025106900.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,463,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1921219274.19,5653239.42775,1919707913.67,1929288590.86,1916172678.56,1916612531.88,1927941921.24,4.0,31959116027500.0,4.61981158295e-13,0.000638382138107,0.111072395265,0.0555555555556,370,0.10345395413899999
1193.0,-685.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1907082054.69,3189296.68404,1907306490.76,1910740819.92,1902974417.31,1903582490.43,1910267408.44,4.0,10171613338900.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,454,0.10345395413899999
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1881796008.95,3386247.53615,1881604676.04,1886117680.21,1877857003.51,1878380299.72,1885479584.25,4.0,11466672376100.0,4.61981158295e-13,0.000319031437239,0.0555084232214,0.0555555555556,361,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,1860021845.49,2733082.51577,1860451726.95,1862762483.11,1856421444.94,1856893271.34,1862548585.58,4.0,7469740038000.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,489,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,1858745623.71,5989731.749969999,1859180180.17,1864983334.22,1851638800.28,1852322049.28,1864560819.09,4.0,35876886436600.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,507,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,1857738738.12,5248709.5553,1858098949.86,1863132065.89,1851624986.89,1852172860.48,1862800319.34,4.0,27548951995900.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,525,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,1856635859.0,5130461.93542,1855933958.19,1863536911.4,1851138608.23,1851818896.4,1862435482.74,4.0,26321639670800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,516,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,1856491679.31,9096803.729980001,1855277290.39,1867638306.96,1847773829.5,1848187379.2,1866496123.91,4.0,82751838101700.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,480,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1855905249.02,2661994.04501,1856231910.51,1858643606.79,1852513568.27,1852919711.23,1858433460.72,4.0,7086212295660.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,471,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,1855735167.02,4437085.055509999,1854388870.37,1861946741.46,1852216185.86,1852317808.27,1861037341.06,4.0,19687723789800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,498,0.10345395413899999
1193.0,-485.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1853344248.65,3841112.40226,1854300165.35,1856848343.03,1847928320.88,1848787820.86,1856562393.06,4.0,14754144486800.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,555,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,1852200197.4,3434930.6337200003,1852235282.83,1856369506.88,1847960717.06,1848581376.49,1855769898.71,4.0,11798748458500.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,534,0.10345395413899999
1193.0,-485.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1851632492.28,5248363.49578,1850007132.12,1859254571.78,1847261133.11,1847632298.92,1857908189.87,4.0,27545319383800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,564,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1834339130.69,7857619.460630001,1834330202.52,1843738245.1,1824957872.61,1826047740.83,1842643019.98,4.0,61742183588000.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,462,0.10345395413899999
1193.0,-485.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1829379277.52,9217318.42313,1828889843.54,1840424836.06,1819312586.94,1820158099.65,1839285662.96,4.0,84958958913400.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,546,0.10345395413899999
1193.0,-785.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1804237498.2,9067817.48187,1803033996.72,1815152488.58,1795729510.79,1796058448.55,1814101449.93,4.0,82225313884500.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,453,0.10345395413899999
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,1771572620.18,4174900.15193,1773146561.58,1774600533.27,1765396824.31,1766542156.49,1774399565.92,4.0,17429791278600.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,497,0.10345395413899999
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,1770691684.71,5174684.08365,1772622548.05,1774468975.27,1763052667.48,1764434789.66,1774245371.08,4.0,26777355365500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,488,0.10345395413899999
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,1768031243.78,2419350.49577,1767737902.25,1771103630.8,1765545539.81,1765733307.0,1770739858.69,4.0,5853256821380.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,524,0.10345395413899999
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,1767853798.02,9974312.9962,1767325364.95,1777729468.71,1759034993.49,1759104124.44,1777343277.91,4.0,99486919746100.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,515,0.10345395413899999
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,1765622934.49,3962467.6760199997,1764590567.96,1771283192.27,1762027409.8,1762403965.41,1770287216.73,4.0,15701150083500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,506,0.10345395413899999
1193.0,-585.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1765482645.89,4613415.67428,1763563894.74,1772350389.04,1762452405.03,1762579535.18,1771072008.21,4.0,21283604183700.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,563,0.10345395413899999
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,1762924514.3,4596706.99855,1764091129.29,1767110896.07,1756404902.54,1757473247.0,1766742520.6,4.0,21129715230600.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,533,0.10345395413899999
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,1759314080.74,5402520.50473,1758883017.23,1766330654.83,1753159633.68,1753988043.63,1765243606.78,4.0,29187227804100.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,479,0.10345395413899999
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1756739730.88,7391015.40383,1760045057.07,1761164167.23,1745704642.13,1747768102.39,1761083902.69,4.0,54627108699700.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,470,0.10345395413899999
1193.0,-585.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1754782143.49,7659657.6552,1754608020.06,1763322258.32,1746590275.5,1747157335.61,1762650724.16,4.0,58670355394900.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,554,0.10345395413899999
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1741642802.37,3673330.7971699997,1742333846.27,1745342707.5,1736560809.42,1737416678.21,1744901465.06,4.0,13493359145400.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,461,0.10345395413899999
1193.0,-585.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1723814807.69,5863573.42526,1722703835.2,1731805410.48,1718046149.89,1718544992.37,1730639984.51,4.0,34381493313500.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,545,0.10345395413899999
