smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,PointProbability
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-101334439622000.0,290349.910491,-101334439622000.0,-101334439417000.0,-101334439827000.0,-101334439807000.0,-101334439437000.0,2.0,84303070522.1,456,0.00137430688192,0.111114638448,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-101428108783000.0,40553.5793185,-101428108783000.0,-101428108755000.0,-101428108812000.0,-101428108809000.0,-101428108757000.0,2.0,1644592795.54,264,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-101519452344000.0,155625.209025,-101519452344000.0,-101519452234000.0,-101519452454000.0,-101519452443000.0,-101519452245000.0,2.0,24219205684.0,557,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-101704462809000.0,320231.646442,-101704462809000.0,-101704462583000.0,-101704463036000.0,-101704463013000.0,-101704462606000.0,2.0,102548307383.0,658,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-101889470277000.0,15862.1618204,-101889470277000.0,-101889470266000.0,-101889470288000.0,-101889470287000.0,-101889470267000.0,2.0,251608177.617,759,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-102074473478000.0,1379231.49835,-102074473478000.0,-102074472503000.0,-102074474454000.0,-102074474356000.0,-102074472601000.0,2.0,1902279526050.0,860,0.000686955013747,0.111114638448,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-102220149155000.0,28378.3274979,-102220149155000.0,-102220149135000.0,-102220149175000.0,-102220149173000.0,-102220149137000.0,2.0,805329471.578,52,0.000686955013747,0.111114638448,0.111290322581,0.0555519897304,2.43442575998e-13
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-102373743205000.0,67960.4746816,-102373743205000.0,-102373743157000.0,-102373743253000.0,-102373743249000.0,-102373743162000.0,2.0,4618626118.95,345,0.0013643481364,0.111114638448,0.110483870968,0.111136071887,2.43442575998e-13
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-102405166865000.0,47543.4182389,-102405166865000.0,-102405166832000.0,-102405166899000.0,-102405166895000.0,-102405166835000.0,2.0,2260376617.84,153,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-102496539106000.0,99459.0986767,-102496539106000.0,-102496539036000.0,-102496539177000.0,-102496539170000.0,-102496539043000.0,2.0,9892112309.58,446,0.00137430688192,0.111114638448,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-102590183459000.0,216448.799721,-102590183459000.0,-102590183306000.0,-102590183612000.0,-102590183597000.0,-102590183321000.0,2.0,46850082900.7,254,0.00136395415773,0.111114638448,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-102681551717000.0,93346.1274077,-102681551717000.0,-102681551651000.0,-102681551783000.0,-102681551776000.0,-102681551657000.0,2.0,8713499502.02,547,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-102866562271000.0,299809.982757,-102866562271000.0,-102866562059000.0,-102866562483000.0,-102866562462000.0,-102866562081000.0,2.0,89886025760.8,648,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-103051569968000.0,39597.0074746,-103051569968000.0,-103051569940000.0,-103051569996000.0,-103051569994000.0,-103051569943000.0,2.0,1567923000.95,749,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-103236573412000.0,87161.2853635,-103236573412000.0,-103236573350000.0,-103236573473000.0,-103236573467000.0,-103236573356000.0,2.0,7597089666.23,850,0.000686955013747,0.111114638448,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-103382248609000.0,15953.2681098,-103382248609000.0,-103382248598000.0,-103382248620000.0,-103382248619000.0,-103382248599000.0,2.0,254506763.382,42,0.000686955013747,0.111114638448,0.111290322581,0.0555519897304,2.43442575998e-13
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-103535818407000.0,75673.5623051,-103535818407000.0,-103535818353000.0,-103535818460000.0,-103535818455000.0,-103535818359000.0,2.0,5726488031.95,335,0.00136433369931,0.111113462669,0.110483870968,0.111136071887,2.43442575998e-13
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-103567266217000.0,181963.323537,-103567266217000.0,-103567266088000.0,-103567266346000.0,-103567266333000.0,-103567266101000.0,2.0,33110651112.5,143,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-103658614049000.0,331000.949011,-103658614049000.0,-103658613815000.0,-103658614283000.0,-103658614259000.0,-103658613838000.0,2.0,109561628246.0,436,0.00137429233945,0.111113462669,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-103752282803000.0,162175.901488,-103752282803000.0,-103752282689000.0,-103752282918000.0,-103752282907000.0,-103752282700000.0,2.0,26301023023.6,244,0.00136395415773,0.111114638448,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-103843627133000.0,2876.21207521,-103843627133000.0,-103843627131000.0,-103843627135000.0,-103843627135000.0,-103843627131000.0,2.0,8272595.90161,537,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104028637377000.0,199898.733488,-104028637377000.0,-104028637236000.0,-104028637519000.0,-104028637504000.0,-104028637250000.0,2.0,39959503650.1,638,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104213645177000.0,619148.674869,-104213645177000.0,-104213644739000.0,-104213645615000.0,-104213645571000.0,-104213644783000.0,2.0,383345081592.0,739,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104398648484000.0,319993.925981,-104398648484000.0,-104398648257000.0,-104398648710000.0,-104398648687000.0,-104398648280000.0,2.0,102396112665.0,840,0.000686947744613,0.111113462669,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104544323402000.0,48998.4451208,-104544323402000.0,-104544323368000.0,-104544323437000.0,-104544323434000.0,-104544323371000.0,2.0,2400847624.25,32,0.000686947744613,0.111113462669,0.111290322581,0.0555519897304,2.43442575998e-13
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104697893286000.0,100462.770461,-104697893286000.0,-104697893215000.0,-104697893357000.0,-104697893350000.0,-104697893222000.0,2.0,10092768248.8,325,0.00136433369931,0.111113462669,0.110483870968,0.111136071887,2.43442575998e-13
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104729341082000.0,191790.759873,-104729341082000.0,-104729340947000.0,-104729341218000.0,-104729341204000.0,-104729340960000.0,2.0,36783695572.6,133,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104820689256000.0,321072.849396,-104820689256000.0,-104820689029000.0,-104820689483000.0,-104820689461000.0,-104820689052000.0,2.0,103087774619.0,426,0.00137429233945,0.111113462669,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104914357941000.0,92157.3041318,-104914357941000.0,-104914357876000.0,-104914358006000.0,-104914358000000.0,-104914357883000.0,2.0,8492968704.85,234,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105005701719000.0,433642.635873,-105005701719000.0,-105005701413000.0,-105005702026000.0,-105005701995000.0,-105005701443000.0,2.0,188045935647.0,527,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105190711876000.0,954614.826427,-105190711876000.0,-105190711200000.0,-105190712551000.0,-105190712483000.0,-105190711268000.0,2.0,911289466834.0,628,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105375720500000.0,347568.593477,-105375720500000.0,-105375720254000.0,-105375720746000.0,-105375720721000.0,-105375720279000.0,2.0,120803927172.0,729,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105560723930000.0,797386.241727,-105560723930000.0,-105560723366000.0,-105560724494000.0,-105560724437000.0,-105560723422000.0,2.0,635824818495.0,830,0.000686947744613,0.111113462669,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105706398394000.0,36269.3408653,-105706398394000.0,-105706398368000.0,-105706398419000.0,-105706398417000.0,-105706398371000.0,2.0,1315465086.8,22,0.000686947744613,0.111113462669,0.111290322581,0.0555519897304,2.43442575998e-13
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105859968239000.0,146258.176543,-105859968239000.0,-105859968136000.0,-105859968343000.0,-105859968333000.0,-105859968146000.0,2.0,21391454205.7,315,0.00136418932843,0.111101704879,0.110483870968,0.111136071887,2.43442575998e-13
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105891416060000.0,13904.2715317,-105891416060000.0,-105891416050000.0,-105891416070000.0,-105891416069000.0,-105891416051000.0,2.0,193328766.826,123,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105982763906000.0,382833.643839,-105982763906000.0,-105982763635000.0,-105982764176000.0,-105982764149000.0,-105982763662000.0,2.0,146561598855.0,416,0.00137414691477,0.111101704879,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106076432647000.0,228524.095369,-106076432647000.0,-106076432485000.0,-106076432808000.0,-106076432792000.0,-106076432501000.0,2.0,52223262164.3,224,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106167776976000.0,313137.675,-106167776976000.0,-106167776754000.0,-106167777197000.0,-106167777175000.0,-106167776777000.0,2.0,98055203504.4,517,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106352786894000.0,147645.033912,-106352786894000.0,-106352786789000.0,-106352786998000.0,-106352786988000.0,-106352786800000.0,2.0,21799056038.8,618,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106537795120000.0,307627.445971,-106537795120000.0,-106537794903000.0,-106537795338000.0,-106537795316000.0,-106537794924000.0,2.0,94634645514.5,719,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106722798552000.0,666639.325264,-106722798552000.0,-106722798080000.0,-106722799023000.0,-106722798976000.0,-106722798128000.0,2.0,444407989989.0,820,0.000686875053268,0.111101704879,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106868473327000.0,35679.7795379,-106868473327000.0,-106868473301000.0,-106868473352000.0,-106868473349000.0,-106868473304000.0,2.0,1273046667.87,12,0.000686875053268,0.111101704879,0.111290322581,0.0555519897304,2.43442575998e-13
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107021797052000.0,503896.335186,-107021797052000.0,-107021796696000.0,-107021797408000.0,-107021797373000.0,-107021796731000.0,2.0,253911516614.0,305,0.000682022478775,0.055544973545,0.110483870968,0.111136071887,2.43442575998e-13
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107053491065000.0,213576.57617,-107053491065000.0,-107053490914000.0,-107053491216000.0,-107053491201000.0,-107053490929000.0,2.0,45614953888.6,113,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107144592663000.0,162546.193422,-107144592663000.0,-107144592549000.0,-107144592778000.0,-107144592767000.0,-107144592560000.0,2.0,26421264996.1,406,0.000687000745044,0.055544973545,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107238507530000.0,70522.7644916,-107238507530000.0,-107238507480000.0,-107238507580000.0,-107238507575000.0,-107238507485000.0,2.0,4973460311.53,214,0.00136379539562,0.111101704879,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107329605650000.0,42895.19657,-107329605650000.0,-107329605620000.0,-107329605681000.0,-107329605678000.0,-107329605623000.0,2.0,1839997888.78,507,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107514616120000.0,349273.737286,-107514616120000.0,-107514615873000.0,-107514616367000.0,-107514616342000.0,-107514615898000.0,2.0,121992143557.0,608,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107699623703000.0,160186.103006,-107699623703000.0,-107699623589000.0,-107699623816000.0,-107699623805000.0,-107699623601000.0,2.0,25659587596.3,709,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107884626607000.0,2152.49933319,-107884626607000.0,-107884626605000.0,-107884626608000.0,-107884626608000.0,-107884626605000.0,2.0,4633253.37939,810,0.000343401180962,0.055544973545,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-108030302117000.0,25900.835259,-108030302117000.0,-108030302099000.0,-108030302136000.0,-108030302134000.0,-108030302101000.0,2.0,670853267.111,2,0.000343401180962,0.055544973545,0.111290322581,0.0555519897304,2.43442575998e-13
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-108215319815000.0,149035.658834,-108215319815000.0,-108215319710000.0,-108215319921000.0,-108215319910000.0,-108215319720000.0,2.0,22211627604.0,103,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-108400336464000.0,335521.593149,-108400336464000.0,-108400336227000.0,-108400336701000.0,-108400336678000.0,-108400336251000.0,2.0,112574739469.0,204,0.000681825533214,0.055544973545,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-204263628643000.0,217260.348384,-204263628643000.0,-204263628490000.0,-204263628797000.0,-204263628782000.0,-204263628505000.0,2.0,47202058979.8,295,0.000681969862406,0.0555567313345,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-204448643459000.0,287744.177808,-204448643459000.0,-204448643256000.0,-204448643663000.0,-204448643642000.0,-204448643276000.0,2.0,82796711862.4,396,0.000687146169727,0.0555567313345,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-204571438481000.0,107158.696029,-204571438481000.0,-204571438405000.0,-204571438557000.0,-204571438549000.0,-204571438413000.0,2.0,11482986134.6,497,0.000687146169727,0.0555567313345,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-204756450344000.0,11143.118988,-204756450344000.0,-204756450336000.0,-204756450352000.0,-204756450351000.0,-204756450337000.0,2.0,124169100.781,598,0.000686947744613,0.0555567313345,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-204941459659000.0,199349.112645,-204941459659000.0,-204941459518000.0,-204941459800000.0,-204941459786000.0,-204941459533000.0,2.0,39740068712.5,699,0.000686947744613,0.0555567313345,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-85.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205126464643000.0,231574.841285,-205126464643000.0,-205126464479000.0,-205126464807000.0,-205126464790000.0,-205126464495000.0,2.0,53626907116.3,800,0.000343473872306,0.0555567313345,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205425703801000.0,681957.578339,-205425703801000.0,-205425703319000.0,-205425704284000.0,-205425704235000.0,-205425703367000.0,2.0,465066138654.0,285,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205457150411000.0,118579.509108,-205457150411000.0,-205457150327000.0,-205457150495000.0,-205457150486000.0,-205457150335000.0,2.0,14061099980.3,93,0.000343473872306,0.0555567313345,0.111290322581,0.0555519897304,2.43442575998e-13
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205610718674000.0,36682.8436527,-205610718674000.0,-205610718648000.0,-205610718700000.0,-205610718697000.0,-205610718650000.0,2.0,1345631018.45,386,0.00137429233945,0.111113462669,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205642167468000.0,110609.134053,-205642167468000.0,-205642167390000.0,-205642167546000.0,-205642167538000.0,-205642167398000.0,2.0,12234380535.9,194,0.000681969862406,0.0555567313345,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205733513459000.0,375336.013862,-205733513459000.0,-205733513194000.0,-205733513725000.0,-205733513698000.0,-205733513221000.0,2.0,140877123301.0,487,0.00137429233945,0.111113462669,0.111290322581,0.111136071887,2.43442575998e-13
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205918526038000.0,528308.025661,-205918526038000.0,-205918525664000.0,-205918526411000.0,-205918526374000.0,-205918525701000.0,2.0,279109369978.0,588,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-206103534256000.0,4196.87762018,-206103534256000.0,-206103534253000.0,-206103534259000.0,-206103534259000.0,-206103534253000.0,2.0,17613781.7588,689,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-85.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-206288540061000.0,383312.88546,-206288540061000.0,-206288539790000.0,-206288540332000.0,-206288540305000.0,-206288539817000.0,2.0,146928768160.0,790,0.000686947744613,0.111113462669,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-206587778483000.0,73316.8306462,-206587778483000.0,-206587778431000.0,-206587778535000.0,-206587778529000.0,-206587778436000.0,2.0,5375357656.0,275,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-206619225536000.0,54590.1461095,-206619225536000.0,-206619225497000.0,-206619225574000.0,-206619225570000.0,-206619225501000.0,2.0,2980084052.26,83,0.000686947744613,0.111113462669,0.111290322581,0.0555519897304,2.43442575998e-13
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-206772793627000.0,68125.8050859,-206772793627000.0,-206772793579000.0,-206772793675000.0,-206772793670000.0,-206772793584000.0,2.0,4641125318.6,376,0.00137429233945,0.111113462669,0.111290322581,0.111136071887,2.43442575998e-13
