npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight
769,-308,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-482748848.9,12682463.98,-484632959.8,-466633540.4,-495095935.8,-494370239.1,-468489703.6,4,1.61E+14,987,0.110612855,0.055555556,0.111111512,2.79E-14,0.000682798
769,-457,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-484393154.5,8353424.977,-482297860.7,-476927131.6,-496049765,-494304124.6,-477415595.6,4,6.98E+13,975,0.111360239,0.055555556,0.111111355,2.79E-14,0.00068741
769,-382,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-490070792.6,14001583.4,-485168272.3,-479306563.2,-510640062.7,-506930542,-480074571.7,4,1.96E+14,896,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-754,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-514106612.7,40519640.8,-499894924.9,-484292253.5,-572344347.5,-563123692.1,-484985896.1,4,1.64E+15,951,0.055306428,0.055555556,0.111111512,2.79E-14,0.000341399
769,-680,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-516677091.6,28481208.62,-517885262,-488024727.5,-542913114.8,-542378405.7,-489284338.9,4,8.11E+14,872,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-605,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-520787528.5,28582167.48,-521867150.3,-485293177.1,-554122636.5,-550217521.7,-489846065,4,8.17E+14,963,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-754,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-525761421.5,13486933.73,-527854865.9,-508266004.4,-539069949.7,-538165090.8,-510426929.9,4,1.82E+14,781,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-605,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-536319712.1,17274811.09,-532960487.2,-519697575.6,-559660298.4,-556417306.9,-520925032.1,4,2.98E+14,793,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-531,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-555589868.2,38712368.39,-561001562.1,-503389230.3,-596967118.3,-591638191.8,-511965173.1,4,1.50E+15,884,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-234,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-557650748.7,30666151.51,-551424646.6,-530059811.3,-597693890.5,-592818380.2,-531199660.3,4,9.40E+14,998,0.111360239,0.055555556,0.055555835,2.79E-14,0.000343706
769,-531,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-564985912.9,7543823.825,-563505833.6,-557623587,-575308397.3,-573788764.9,-558255171.7,4,5.69E+13,974,0.110612855,0.055555556,0.111111355,2.79E-14,0.000682797
769,-382,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-567899536.1,23204117.69,-564788833.3,-544797657.1,-597222820.7,-593866652.7,-546287403.4,4,5.38E+14,986,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-605,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-572114918.4,14670006.51,-572038927.6,-555901029.7,-588480788.7,-587151366.2,-557184857.7,4,2.15E+14,883,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-680,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-584038937,10601104.35,-583948397.7,-571440815.9,-596818136.6,-595300015.5,-572904613.5,4,1.12E+14,792,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-754,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-587506945.5,21178687.88,-589260819.8,-563691136.4,-607815005.8,-607043914.8,-565514552,4,4.49E+14,871,0.055306428,0.111111111,0.111111355,2.79E-14,0.000682797
769,-680,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-590325592.9,24865400.2,-593062107.4,-561090465.3,-614087691.3,-613109002.1,-563711063.3,4,6.18E+14,962,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-457,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-591529740.2,27975256.98,-579868676.7,-573238089.5,-633143517.7,-625480809.4,-573904159.8,4,7.83E+14,895,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-308,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-635398832.4,30118043.93,-632397005.2,-607297912.1,-669503407.2,-666843121.6,-608157101.4,4,9.07E+14,997,0.110612855,0.055555556,0.055555835,2.79E-14,0.000341399
769,-457,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-647802735,18935367.04,-639744103.6,-635751304.7,-675971428,-670818935.2,-636068618.7,4,3.59E+14,985,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-754,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-654976653.2,8604608.02,-656822143.3,-644011147.7,-662251178.4,-662125396.2,-645244224,4,7.40E+13,791,0.055306428,0.111111111,0.055555835,2.79E-14,0.000341399
769,-531,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-655297271.5,14851705.91,-653406519,-641406979.6,-672969068.6,-671330850.2,-641910746.5,4,2.21E+14,894,0.110612855,0.111111111,0.055555835,2.79E-14,0.000682799
769,-754,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-661897463,32633741.73,-655397897.1,-631183305.3,-705610752.5,-699776488.3,-633117829.9,4,1.06E+15,961,0.055306428,0.055555556,0.111111512,2.79E-14,0.000341399
769,-680,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-662346605.5,20283448.71,-662361845.4,-639083105.9,-685579625.3,-683410168.6,-641261706.5,4,4.11E+14,882,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-605,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-670191310,36657259.34,-667222729.1,-628662483.5,-717657298.5,-710728293,-633810340.4,4,1.34E+15,973,0.111360239,0.055555556,0.111111355,2.79E-14,0.00068741
769,-382,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-699333429.3,10084098.7,-702716603.1,-684796720.5,-707103790.4,-706789094.3,-687141320.9,4,1.02E+14,996,0.111360239,0.055555556,0.055555835,2.79E-14,0.000343706
769,-531,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-724447461.6,26901430.71,-722005287.5,-698379159.6,-755400112.1,-752813073.9,-699500893.3,4,7.24E+14,984,0.110612855,0.055555556,0.111111512,2.79E-14,0.000682798
769,-605,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-738483235.7,38352480.88,-720309881.4,-717344747.9,-795968432,-784715302.8,-717693864.6,4,1.47E+15,893,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-680,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-738601425.1,26247305.38,-746078400.2,-701345320.8,-760903579.3,-759564353.7,-707170731.5,4,6.89E+14,972,0.111360239,0.055555556,0.111111355,2.79E-14,0.00068741
769,-754,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-739156815.2,42149292.1,-719954016.5,-714560927.7,-802158300,-790278266.4,-714919282.1,4,1.78E+15,881,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-680,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-795209355.7,1517632.748,-794957844.3,-793799865.1,-797121869.1,-796910450.3,-793860377,4,2.30E+12,892,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-754,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-803155728.4,23909419.55,-792719486,-788549362.1,-838634579.4,-832278238.2,-788643957.9,4,5.72E+14,971,0.055306428,0.055555556,0.111111355,2.79E-14,0.000341398
769,-457,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-823589790.4,27198527.69,-831575213.5,-784561318.6,-846647415.8,-845030626,-790969362.3,4,7.40E+14,995,0.111360239,0.055555556,0.055555835,2.79E-14,0.000343706
769,-605,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-829923528.8,42389212.88,-832783888.2,-777984416.6,-876141922.1,-872103793.5,-783738760.9,4,1.80E+15,983,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-531,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-871802470.9,34963783.66,-861217634.6,-843167411,-921607203.4,-913816436.5,-844607276.1,4,1.22E+15,994,0.110612855,0.055555556,0.055555835,2.79E-14,0.000341399
769,-754,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-877851826.5,18383496.7,-874314466.1,-860334669.1,-902443704.5,-899156383.5,-861499573.9,4,3.38E+14,891,0.055306428,0.111111111,0.055555835,2.79E-14,0.000341399
769,-680,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-886650101.9,42523321.92,-869322530.5,-858241816.7,-949713529.9,-938327230.1,-859231573.6,4,1.81E+15,982,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-754,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-960305698.3,42802015.44,-944185782.8,-930280547.1,-1022570680,-1012305037,-930874241.3,4,1.83E+15,981,0.055306428,0.055555556,0.111111512,2.79E-14,0.000341399
769,-605,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-976077788.5,39971282.18,-972599537.5,-940224916.9,-1018887162,-1016253541,-940771587.7,4,1.60E+15,993,0.111360239,0.055555556,0.055555835,2.79E-14,0.000343706
769,-680,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-1022693497,11287003.66,-1021205088,-1010725075,-1037638736,-1035527945,-1011942821,4,1.27E+14,992,0.111360239,0.055555556,0.055555835,2.79E-14,0.000343706
769,-754,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-1139161281,49097853.07,-1149478824,-1076367186,-1181320288,-1180365999,-1083512001,4,2.41E+15,991,0.055306428,0.055555556,0.055555835,2.79E-14,0.0001707
769,-85,-2139,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-1.59105E+11,23062376.43,-1.59099E+11,-1.59086E+11,-1.59137E+11,-1.59133E+11,-1.59087E+11,4,5.32E+14,910,0.055306428,0.055555556,0.055554107,2.79E-14,0.000170694
769,-308,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-1.59334E+11,23443548.57,-1.59325E+11,-1.59317E+11,-1.59368E+11,-1.59362E+11,-1.59318E+11,4,5.50E+14,607,0.110612855,0.111111111,0.055554107,2.79E-14,0.000682778
769,-531,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-1.59527E+11,8740237.372,-1.59528E+11,-1.59518E+11,-1.59536E+11,-1.59536E+11,-1.59518E+11,4,7.64E+13,304,0.110612855,0.111111111,0.055554107,2.79E-14,0.000682778
769,-754,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-1.59704E+11,1068.163158,-1.59704E+11,-1.59704E+11,-1.59704E+11,-1.59704E+11,-1.59704E+11,4,1140972.533,1,0.055306428,0.055555556,0.055554107,2.79E-14,0.000170694
769,-159,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-6.14174E+11,21792891.65,-6.14164E+11,-6.14162E+11,-6.14207E+11,-6.142E+11,-6.14162E+11,4,4.75E+14,809,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-382,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-6.14374E+11,6936833.441,-6.14372E+11,-6.14369E+11,-6.14384E+11,-6.14382E+11,-6.14369E+11,4,4.81E+13,506,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-605,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-6.14571E+11,6660834.341,-6.14571E+11,-6.14564E+11,-6.1458E+11,-6.14578E+11,-6.14564E+11,4,4.44E+13,203,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-234,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.28E+13,25397972.48,-3.28E+13,-3.28E+13,-3.28E+13,-3.28E+13,-3.28E+13,4,6.45E+14,698,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-457,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.28E+13,16085219.55,-3.28E+13,-3.28E+13,-3.28E+13,-3.28E+13,-3.28E+13,4,2.59E+14,395,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-680,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.28E+13,1431295.061,-3.28E+13,-3.28E+13,-3.28E+13,-3.28E+13,-3.28E+13,4,2.05E+12,92,0.111360239,0.055555556,0.055555835,2.79E-14,0.000343706
769,-85,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.33E+13,26422870.46,-3.33E+13,-3.33E+13,-3.33E+13,-3.33E+13,-3.33E+13,4,6.98E+14,900,0.055306428,0.111111111,0.055555835,2.79E-14,0.000341399
769,-308,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.33E+13,6204705.868,-3.33E+13,-3.33E+13,-3.33E+13,-3.33E+13,-3.33E+13,4,3.85E+13,597,0.110612855,0.111111111,0.055555835,2.79E-14,0.000682799
769,-531,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.33E+13,10567803.5,-3.33E+13,-3.33E+13,-3.33E+13,-3.33E+13,-3.33E+13,4,1.12E+14,294,0.110612855,0.111111111,0.055555835,2.79E-14,0.000682799
769,-159,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.37E+13,14341796.32,-3.37E+13,-3.37E+13,-3.37E+13,-3.37E+13,-3.37E+13,4,2.06E+14,799,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-382,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.37E+13,9838216.008,-3.37E+13,-3.37E+13,-3.37E+13,-3.37E+13,-3.37E+13,3,9.68E+13,496,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-605,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.37E+13,4770180.41,-3.37E+13,-3.37E+13,-3.37E+13,-3.37E+13,-3.37E+13,4,2.28E+13,193,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-234,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.04E+13,10692882.9,-4.04E+13,-4.04E+13,-4.04E+13,-4.04E+13,-4.04E+13,4,1.14E+14,688,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-457,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.04E+13,17343563.4,-4.04E+13,-4.04E+13,-4.04E+13,-4.04E+13,-4.04E+13,4,3.01E+14,385,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-680,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.04E+13,4771212.028,-4.04E+13,-4.04E+13,-4.04E+13,-4.04E+13,-4.04E+13,4,2.28E+13,82,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-85,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.09E+13,40071826.7,-4.09E+13,-4.09E+13,-4.09E+13,-4.09E+13,-4.09E+13,4,1.61E+15,890,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-308,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.09E+13,2525073.245,-4.09E+13,-4.09E+13,-4.09E+13,-4.09E+13,-4.09E+13,4,6.38E+12,587,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-531,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.09E+13,12628844.48,-4.09E+13,-4.09E+13,-4.09E+13,-4.09E+13,-4.09E+13,4,1.59E+14,284,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-159,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.13E+13,17284327.81,-4.13E+13,-4.13E+13,-4.13E+13,-4.13E+13,-4.13E+13,4,2.99E+14,789,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-382,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.13E+13,15643514.89,-4.13E+13,-4.13E+13,-4.13E+13,-4.13E+13,-4.13E+13,4,2.45E+14,486,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-605,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.13E+13,525430.0225,-4.13E+13,-4.13E+13,-4.13E+13,-4.13E+13,-4.13E+13,4,2.76077E+11,183,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-234,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.80E+13,32139343.97,-4.80E+13,-4.80E+13,-4.80E+13,-4.80E+13,-4.80E+13,4,1.03E+15,678,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-457,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.80E+13,5825601.809,-4.80E+13,-4.80E+13,-4.80E+13,-4.80E+13,-4.80E+13,4,3.39E+13,375,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-680,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.80E+13,2815188.003,-4.80E+13,-4.80E+13,-4.80E+13,-4.80E+13,-4.80E+13,4,7.93E+12,72,0.111360239,0.055555556,0.111111355,2.79E-14,0.00068741
769,-85,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.85E+13,20275688.84,-4.85E+13,-4.85E+13,-4.85E+13,-4.85E+13,-4.85E+13,4,4.11E+14,880,0.055306428,0.111111111,0.111111355,2.79E-14,0.000682797
769,-308,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.85E+13,4439215.223,-4.85E+13,-4.85E+13,-4.85E+13,-4.85E+13,-4.85E+13,4,1.97E+13,577,0.110612855,0.111111111,0.111111355,2.79E-14,0.001365594
769,-531,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.85E+13,18394534.5,-4.85E+13,-4.85E+13,-4.85E+13,-4.85E+13,-4.85E+13,4,3.38E+14,274,0.110612855,0.111111111,0.111111355,2.79E-14,0.001365594
769,-159,-5875,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.89E+13,6318111.229,-4.89E+13,-4.89E+13,-4.89E+13,-4.89E+13,-4.89E+13,4,3.99E+13,779,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-382,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.89E+13,17094072.85,-4.89E+13,-4.89E+13,-4.89E+13,-4.89E+13,-4.89E+13,4,2.92E+14,476,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-605,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.89E+13,7223967.744,-4.89E+13,-4.89E+13,-4.89E+13,-4.89E+13,-4.89E+13,4,5.22E+13,173,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-234,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-5.56E+13,10569018.01,-5.56E+13,-5.56E+13,-5.56E+13,-5.56E+13,-5.56E+13,4,1.12E+14,668,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-457,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-5.56E+13,11532474.44,-5.56E+13,-5.56E+13,-5.56E+13,-5.56E+13,-5.56E+13,4,1.33E+14,365,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-680,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-5.56E+13,3883914.451,-5.56E+13,-5.56E+13,-5.56E+13,-5.56E+13,-5.56E+13,4,1.51E+13,62,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-85,-4007,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-5.61E+13,12282187.91,-5.61E+13,-5.61E+13,-5.61E+13,-5.61E+13,-5.61E+13,4,1.51E+14,870,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-308,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-5.61E+13,17224797.91,-5.61E+13,-5.61E+13,-5.61E+13,-5.61E+13,-5.61E+13,4,2.97E+14,567,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
