smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,PointProbability,prefix
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282294197913000.0,33739054.1337,-282294197913000.0,-282294174055000.0,-282294221770000.0,-282294219384000.0,-282294176441000.0,2.0,1138323773840000.0,0.0007288792554,0.0714113745622,0.0714473684211,0.142857142857,1.07010398565e-12,61
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282294228919000.0,28467208.0361,-282294228919000.0,-282294208789000.0,-282294249048000.0,-282294247035000.0,-282294210802000.0,2.0,810381933369000.0,0.00145797650079,0.142844106523,0.0714473684211,0.142857142857,1.07010398565e-12,125
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282368244362000.0,1646158.94971,-282368244362000.0,-282368243198000.0,-282368245526000.0,-282368245410000.0,-282368243315000.0,2.0,2709839287710.0,0.000728208095864,0.0714113745622,0.142763157895,0.0714285714286,1.07010398565e-12,25
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282368269872000.0,16089813.4786,-282368269872000.0,-282368258494000.0,-282368281249000.0,-282368280111000.0,-282368259632000.0,2.0,258882097776000.0,0.00145663398099,0.142844106523,0.142763157895,0.0714285714286,1.07010398565e-12,89
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-282368276995000.0,19228051.7497,-282368276995000.0,-282368263399000.0,-282368290591000.0,-282368289232000.0,-282368264759000.0,2.0,369717974091000.0,0.00145683197123,0.14286352234,0.142763157895,0.0714285714286,1.07010398565e-12,153
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376317507696000.0,3067585.44319,-376317507696000.0,-376317505527000.0,-376317509866000.0,-376317509649000.0,-376317505744000.0,2.0,9410080451280.0,0.00145663398099,0.142844106523,0.142763157895,0.0714285714286,1.07010398565e-12,97
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376317512046000.0,13319858.8256,-376317512046000.0,-376317502627000.0,-376317521464000.0,-376317520523000.0,-376317503569000.0,2.0,177418639133000.0,0.000728208095864,0.0714113745622,0.142763157895,0.0714285714286,1.07010398565e-12,33
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376317541330000.0,9385206.67291,-376317541330000.0,-376317534694000.0,-376317547966000.0,-376317547303000.0,-376317535357000.0,2.0,88082104293200.0,0.00145683197123,0.14286352234,0.142763157895,0.0714285714286,1.07010398565e-12,161
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376342334749000.0,4813680.01526,-376342334749000.0,-376342331346000.0,-376342338153000.0,-376342337813000.0,-376342331686000.0,2.0,23171515289300.0,0.00291595300158,0.142844106523,0.142894736842,0.142857142857,1.07010398565e-12,106
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376342348969000.0,17498508.3377,-376342348969000.0,-376342336596000.0,-376342361342000.0,-376342360105000.0,-376342337833000.0,2.0,306197794045000.0,0.0014577585108,0.0714113745622,0.142894736842,0.142857142857,1.07010398565e-12,42
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376342361978000.0,23212024.0259,-376342361978000.0,-376342345565000.0,-376342378392000.0,-376342376750000.0,-376342347206000.0,2.0,538798059377000.0,0.00291634934701,0.14286352234,0.142894736842,0.142857142857,1.07010398565e-12,170
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376367165375000.0,21890659.3291,-376367165375000.0,-376367149896000.0,-376367180854000.0,-376367179306000.0,-376367151444000.0,2.0,479200965863000.0,0.0014577585108,0.0714113745622,0.142894736842,0.142857142857,1.07010398565e-12,51
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376367170751000.0,1851531.26421,-376367170751000.0,-376367169442000.0,-376367172061000.0,-376367171930000.0,-376367169573000.0,2.0,3428168022340.0,0.00291595300158,0.142844106523,0.142894736842,0.142857142857,1.07010398565e-12,115
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376391951711000.0,17681927.329,-376391951711000.0,-376391939208000.0,-376391964214000.0,-376391962964000.0,-376391940458000.0,2.0,312650554066000.0,0.00145797650079,0.142844106523,0.0714473684211,0.142857142857,1.07010398565e-12,124
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376391974077000.0,3735584.00447,-376391974077000.0,-376391971435000.0,-376391976718000.0,-376391976454000.0,-376391971700000.0,2.0,13954587854400.0,0.0007288792554,0.0714113745622,0.0714473684211,0.142857142857,1.07010398565e-12,60
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470440073470000.0,4977412.18143,-470440073470000.0,-470440069950000.0,-470440076989000.0,-470440076637000.0,-470440070302000.0,2.0,24774632023900.0,0.0007288792554,0.0714113745622,0.142894736842,0.0714285714286,1.07010398565e-12,41
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470440081608000.0,13509344.793,-470440081608000.0,-470440072055000.0,-470440091160000.0,-470440090205000.0,-470440073010000.0,2.0,182502396735000.0,0.00145797650079,0.142844106523,0.142894736842,0.0714285714286,1.07010398565e-12,105
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470440097875000.0,15995538.3344,-470440097875000.0,-470440086565000.0,-470440109186000.0,-470440108055000.0,-470440087696000.0,2.0,255857246608000.0,0.00145817467351,0.14286352234,0.142894736842,0.0714285714286,1.07010398565e-12,169
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470464905561000.0,3239005.31848,-470464905561000.0,-470464903270000.0,-470464907851000.0,-470464907622000.0,-470464903499000.0,2.0,10491155453200.0,0.0014577585108,0.0714113745622,0.142894736842,0.142857142857,1.07010398565e-12,50
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470464916600000.0,14845119.2211,-470464916600000.0,-470464906103000.0,-470464927098000.0,-470464926048000.0,-470464907153000.0,2.0,220377564688000.0,0.00291595300158,0.142844106523,0.142894736842,0.142857142857,1.07010398565e-12,114
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470489721192000.0,1236285.69724,-470489721192000.0,-470489720318000.0,-470489722066000.0,-470489721979000.0,-470489720405000.0,2.0,1528402325190.0,0.0007288792554,0.0714113745622,0.0714473684211,0.142857142857,1.07010398565e-12,59
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-470489729834000.0,18991318.1446,-470489729834000.0,-470489716405000.0,-470489743263000.0,-470489741920000.0,-470489717748000.0,2.0,360670164871000.0,0.00145797650079,0.142844106523,0.0714473684211,0.142857142857,1.07010398565e-12,123
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-564562637478000.0,13107672.5208,-564562637478000.0,-564562628210000.0,-564562646747000.0,-564562645820000.0,-564562629137000.0,2.0,171811078911000.0,0.0007288792554,0.0714113745622,0.142894736842,0.0714285714286,1.07010398565e-12,49
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-564562666984000.0,15728613.6563,-564562666984000.0,-564562655862000.0,-564562678106000.0,-564562676994000.0,-564562656975000.0,2.0,247389287548000.0,0.00145797650079,0.142844106523,0.142894736842,0.0714285714286,1.07010398565e-12,113
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-564587469110000.0,32188930.8031,-564587469110000.0,-564587446349000.0,-564587491871000.0,-564587489595000.0,-564587448626000.0,2.0,1036127266250000.0,0.0007288792554,0.0714113745622,0.0714473684211,0.142857142857,1.07010398565e-12,58
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-564587501173000.0,30342316.671,-564587501173000.0,-564587479718000.0,-564587522628000.0,-564587520483000.0,-564587481863000.0,2.0,920656180965000.0,0.00145797650079,0.142844106523,0.0714473684211,0.142857142857,1.07010398565e-12,122
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-658685246362000.0,13419029.5793,-658685246362000.0,-658685236873000.0,-658685255850000.0,-658685254902000.0,-658685237822000.0,2.0,180070354851000.0,0.000728988250394,0.142844106523,0.0714473684211,0.0714285714286,1.07010398565e-12,121
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-658685248826000.0,47008960.0636,-658685248826000.0,-658685215586000.0,-658685282066000.0,-658685278742000.0,-658685218910000.0,2.0,2209842326260000.0,0.0003644396277,0.0714113745622,0.0714473684211,0.0714285714286,1.07010398565e-12,57
