RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__NPP__production__reactor_heat,Dispatch__TES_Charger__production__reactor_heat,Dispatch__TES_Charger__production__tes_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__BOP2__production__tes_heat,Dispatch__BOP2__production__electricity,Dispatch__electricity_market__production__electricity,price,prefix,PointProbability,ProbabilityWeight
0,2018,7,18.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,81.6293540648,1,1.0,1.0
0,2018,7,19.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,198.812880407,1,1.0,1.0
0,2018,7,20.0,1.0,158.8,-158.8,158.8,148.83787,-102.95927,0.0,-55.840733,18.427442,-18.427442,86.1803969533,1,1.0,1.0
0,2018,7,21.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,166.142534705,1,1.0,1.0
0,2018,7,22.0,1.0,158.8,-158.8,158.8,148.83787,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,10.4979472929,1,1.0,1.0
0,2018,7,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,30.5679497975,1,1.0,1.0
0,2018,8,0.0,1.0,158.8,-158.8,158.8,47.536053,-18.484623,0.0,-140.31538,46.304074,-46.304074,69.0490303816,1,1.0,1.0
0,2018,8,1.0,1.0,158.8,-158.8,158.8,198.18696,-158.8,0.0,0.0,0.0,0.0,51.7757117809,1,1.0,1.0
0,2018,8,2.0,1.0,158.8,-158.8,158.8,49.349092,0.0,141.2,-300.0,99.0,-99.0,77.79981174,1,1.0,1.0
0,2018,8,3.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,61.2653266385,1,1.0,1.0
0,2018,8,4.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,75.8764539207,1,1.0,1.0
0,2018,8,5.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,79.029216784,1,1.0,1.0
0,2018,8,6.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,86.4062095496,1,1.0,1.0
0,2018,8,7.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,57.2035595515,1,1.0,1.0
0,2018,8,8.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,62.9968428179,1,1.0,1.0
0,2018,8,9.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,106.661228544,1,1.0,1.0
0,2018,8,10.0,1.0,158.8,-158.8,158.8,148.83787,-102.95927,0.0,-55.840733,18.427442,-18.427442,63.5350496134,1,1.0,1.0
0,2018,8,11.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,84.5015395477,1,1.0,1.0
0,2018,8,12.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,54.8075227373,1,1.0,1.0
0,2018,8,13.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,56.6862396301,1,1.0,1.0
0,2018,8,14.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,87.3837539701,1,1.0,1.0
0,2018,8,15.0,1.0,158.8,-158.8,158.8,47.536053,0.0,3.44,-162.24,53.5392,-53.5392,65.347626767,1,1.0,1.0
0,2018,8,16.0,1.0,158.8,-158.8,158.8,198.18696,-158.8,0.0,0.0,0.0,0.0,56.5561469935,1,1.0,1.0
0,2018,8,17.0,1.0,158.8,-158.8,158.8,49.349092,0.0,141.2,-300.0,99.0,-99.0,84.6194010158,1,1.0,1.0
0,2018,8,18.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,54.3542722234,1,1.0,1.0
0,2018,8,19.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,75.5166886284,1,1.0,1.0
0,2018,8,20.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,80.1618046291,1,1.0,1.0
0,2018,8,21.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,85.1924557411,1,1.0,1.0
0,2018,8,22.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,81.4927705033,1,1.0,1.0
0,2018,8,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,52.8751794705,1,1.0,1.0
0,2018,9,0.0,1.0,158.8,-158.8,158.8,0.0,0.0,28.460499,-187.2605,61.795965,-61.795965,27.1233972604,1,1.0,1.0
0,2018,9,1.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,21.7476029879,1,1.0,1.0
0,2018,9,2.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,22.4476663258,1,1.0,1.0
0,2018,9,3.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,38.6197173323,1,1.0,1.0
0,2018,9,4.0,1.0,158.8,-158.8,158.8,200.0,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,27.2361863206,1,1.0,1.0
0,2018,9,5.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,184.559168145,1,1.0,1.0
0,2018,9,6.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,68.2715644364,1,1.0,1.0
0,2018,9,7.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,31.7140067339,1,1.0,1.0
0,2018,9,8.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,29.2666347908,1,1.0,1.0
0,2018,9,9.0,1.0,158.8,-158.8,158.8,49.349092,-52.018511,0.0,-106.78149,35.237891,-35.237891,28.1961188839,1,1.0,1.0
0,2018,9,10.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,27.222844766,1,1.0,1.0
0,2018,9,11.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,30.3010897673,1,1.0,1.0
0,2018,9,12.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,75.4826396596,1,1.0,1.0
0,2018,9,13.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,209.262145527,1,1.0,1.0
0,2018,9,14.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,36.1805904685,1,1.0,1.0
0,2018,9,15.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,52.3735153724,1,1.0,1.0
0,2018,9,16.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,77.963732813,1,1.0,1.0
0,2018,9,17.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,277.854792316,1,1.0,1.0
0,2018,9,18.0,1.0,158.8,-158.8,158.8,200.0,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,146.903413096,1,1.0,1.0
0,2018,9,19.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,239.904053962,1,1.0,1.0
0,2018,9,20.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,201.174052589,1,1.0,1.0
0,2018,9,21.0,1.0,158.8,-158.8,158.8,148.83787,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,29.9720020166,1,1.0,1.0
0,2018,9,22.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,55.1632089768,1,1.0,1.0
0,2018,9,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,28.3257723629,1,1.0,1.0
0,2018,10,0.0,1.0,158.8,-158.8,158.8,30.0,0.0,0.0,-158.8,52.404,-52.404,26.7583029252,1,1.0,1.0
0,2018,10,1.0,1.0,158.8,-158.8,158.8,30.0,0.0,0.0,-158.8,52.404,-52.404,27.0150374843,1,1.0,1.0
0,2018,10,2.0,1.0,158.8,-158.8,158.8,0.0,0.0,28.460499,-187.2605,61.795965,-61.795965,27.3291377527,1,1.0,1.0
0,2018,10,3.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,20.988437427,1,1.0,1.0
0,2018,10,4.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,21.5706382026,1,1.0,1.0
0,2018,10,5.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,22.4007549961,1,1.0,1.0
0,2018,10,6.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,29.8819271598,1,1.0,1.0
0,2018,10,7.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,29.9133232137,1,1.0,1.0
0,2018,10,8.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,23.6650843674,1,1.0,1.0
0,2018,10,9.0,1.0,158.8,-158.8,158.8,150.65091,0.0,0.0,-158.8,52.404,-52.404,26.5564861232,1,1.0,1.0
0,2018,10,10.0,1.0,158.8,-158.8,158.8,1.8130392,0.0,141.2,-300.0,99.0,-99.0,28.1590185083,1,1.0,1.0
0,2018,10,11.0,1.0,158.8,-158.8,158.8,152.46395,-158.8,0.0,0.0,0.0,0.0,24.5056383845,1,1.0,1.0
0,2018,10,12.0,1.0,158.8,-158.8,158.8,200.0,-50.1074,0.0,-108.6926,35.868558,-35.868558,25.0457464651,1,1.0,1.0
0,2018,10,13.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,25.0999287871,1,1.0,1.0
0,2018,10,14.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,25.3379877292,1,1.0,1.0
0,2018,10,15.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,26.4646741044,1,1.0,1.0
0,2018,10,16.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,32.3308321686,1,1.0,1.0
0,2018,10,17.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,32.0339946353,1,1.0,1.0
0,2018,10,18.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,31.8479218002,1,1.0,1.0
0,2018,10,19.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,30.9721526735,1,1.0,1.0
0,2018,10,20.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,29.8889428602,1,1.0,1.0
0,2018,10,21.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,28.262527402,1,1.0,1.0
0,2018,10,22.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,27.7796173059,1,1.0,1.0
0,2018,10,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,20.2817095556,1,1.0,1.0
0,2018,11,0.0,1.0,158.8,-158.8,158.8,180.65091,-158.8,0.0,0.0,0.0,0.0,21.4051433522,1,1.0,1.0
0,2018,11,1.0,1.0,158.8,-158.8,158.8,200.0,-20.395734,0.0,-138.40427,45.673408,-45.673408,21.9266122825,1,1.0,1.0
0,2018,11,2.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,28.5836490636,1,1.0,1.0
0,2018,11,3.0,1.0,158.8,-158.8,158.8,49.349092,0.0,1.72,-160.52,52.9716,-52.9716,26.6427318349,1,1.0,1.0
0,2018,11,4.0,1.0,158.8,-158.8,158.8,49.349092,0.0,0.0,-158.8,52.404,-52.404,26.1392262201,1,1.0,1.0
0,2018,11,5.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,23.9376647066,1,1.0,1.0
0,2018,11,6.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,32.3212986943,1,1.0,1.0
0,2018,11,7.0,1.0,158.8,-158.8,158.8,200.0,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,27.4381420223,1,1.0,1.0
0,2018,11,8.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,41.6917640169,1,1.0,1.0
0,2018,11,9.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,43.5298666611,1,1.0,1.0
0,2018,11,10.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,35.4723295438,1,1.0,1.0
0,2018,11,11.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,30.8296975331,1,1.0,1.0
0,2018,11,12.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,29.6635428779,1,1.0,1.0
0,2018,11,13.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,27.5011320823,1,1.0,1.0
0,2018,11,14.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,25.1265056755,1,1.0,1.0
0,2018,11,15.0,1.0,158.8,-158.8,158.8,150.65091,0.0,0.0,-158.8,52.404,-52.404,27.1630668351,1,1.0,1.0
0,2018,11,16.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,25.6751263327,1,1.0,1.0
0,2018,11,17.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,26.6214806927,1,1.0,1.0
0,2018,11,18.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,40.1112370129,1,1.0,1.0
0,2018,11,19.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,40.8123581504,1,1.0,1.0
0,2018,11,20.0,1.0,158.8,-158.8,158.8,148.83787,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,33.8864575752,1,1.0,1.0
0,2018,11,21.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,38.0435581121,1,1.0,1.0
0,2018,11,22.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,26.4461511322,1,1.0,1.0
0,2018,11,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,22.8736719194,1,1.0,1.0
0,2018,12,0.0,1.0,158.8,-158.8,158.8,49.349092,-20.395734,0.0,-138.40427,45.673408,-45.673408,21.6762029037,1,1.0,1.0
0,2018,12,1.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,19.8722059467,1,1.0,1.0
0,2018,12,2.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,24.3601335668,1,1.0,1.0
0,2018,12,3.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,24.1109539263,1,1.0,1.0
0,2018,12,4.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,23.4271448724,1,1.0,1.0
0,2018,12,5.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,37.7452432634,1,1.0,1.0
0,2018,12,6.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,39.2445092161,1,1.0,1.0
0,2018,12,7.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,39.0831674984,1,1.0,1.0
0,2018,12,8.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,28.3289225649,1,1.0,1.0
0,2018,12,9.0,1.0,158.8,-158.8,158.8,1.8130392,0.0,141.2,-300.0,99.0,-99.0,37.7716290007,1,1.0,1.0
0,2018,12,10.0,1.0,158.8,-158.8,158.8,0.0,0.0,1.72,-160.52,52.9716,-52.9716,37.6390037379,1,1.0,1.0
0,2018,12,11.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,37.0275726333,1,1.0,1.0
0,2018,12,12.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,37.0908795778,1,1.0,1.0
0,2018,12,13.0,1.0,158.8,-158.8,158.8,49.349092,-52.018511,0.0,-106.78149,35.237891,-35.237891,28.0385784988,1,1.0,1.0
0,2018,12,14.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,26.2354475828,1,1.0,1.0
0,2018,12,15.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,32.7895111963,1,1.0,1.0
0,2018,12,16.0,1.0,158.8,-158.8,158.8,148.83787,0.0,0.0,-158.8,52.404,-52.404,30.7983202177,1,1.0,1.0
0,2018,12,17.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,43.9342384222,1,1.0,1.0
0,2018,12,18.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,29.975616496,1,1.0,1.0
0,2018,12,19.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,26.3440366949,1,1.0,1.0
0,2018,12,20.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,24.9155878277,1,1.0,1.0
0,2018,12,21.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,23.5082308221,1,1.0,1.0
0,2018,12,22.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,25.7843702784,1,1.0,1.0
0,2018,12,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,20.2890871182,1,1.0,1.0
0,2018,13,0.0,1.0,158.8,-158.8,158.8,180.65091,-158.8,0.0,0.0,0.0,0.0,24.3737818366,1,1.0,1.0
0,2018,13,1.0,1.0,158.8,-158.8,158.8,180.65091,0.0,0.0,-158.8,52.404,-52.404,26.3348738128,1,1.0,1.0
0,2018,13,2.0,1.0,158.8,-158.8,158.8,31.813039,0.0,141.2,-300.0,99.0,-99.0,30.0437290393,1,1.0,1.0
0,2018,13,3.0,1.0,158.8,-158.8,158.8,182.46395,-158.8,0.0,0.0,0.0,0.0,23.7681313978,1,1.0,1.0
0,2018,13,4.0,1.0,158.8,-158.8,158.8,200.0,-18.484623,0.0,-140.31538,46.304074,-46.304074,25.3128638959,1,1.0,1.0
0,2018,13,5.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,36.105241703,1,1.0,1.0
0,2018,13,6.0,1.0,158.8,-158.8,158.8,200.0,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,29.4665157856,1,1.0,1.0
0,2018,13,7.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,37.4593302425,1,1.0,1.0
0,2018,13,8.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,47.8785282341,1,1.0,1.0
0,2018,13,9.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,32.4240976592,1,1.0,1.0
0,2018,13,10.0,1.0,158.8,-158.8,158.8,1.8130392,0.0,141.2,-300.0,99.0,-99.0,37.3181033357,1,1.0,1.0
0,2018,13,11.0,1.0,158.8,-158.8,158.8,148.83787,-154.97778,0.0,-3.8222222,1.2613333,-1.2613333,32.6484525074,1,1.0,1.0
0,2018,13,12.0,1.0,158.8,-158.8,158.8,148.83787,0.0,0.0,-158.8,52.404,-52.404,33.0911655268,1,1.0,1.0
0,2018,13,13.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,37.7934402863,1,1.0,1.0
0,2018,13,14.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,27.8868822986,1,1.0,1.0
0,2018,13,15.0,1.0,158.8,-158.8,158.8,47.536053,0.0,97.82334,-256.62334,84.685702,-84.685702,35.9296604841,1,1.0,1.0
0,2018,13,16.0,1.0,158.8,-158.8,158.8,47.536053,0.0,0.0,-158.8,52.404,-52.404,33.7363536018,1,1.0,1.0
0,2018,13,17.0,1.0,158.8,-158.8,158.8,198.18696,-158.8,0.0,0.0,0.0,0.0,30.5790741684,1,1.0,1.0
0,2018,13,18.0,1.0,158.8,-158.8,158.8,49.349092,0.0,141.2,-300.0,99.0,-99.0,37.0831895264,1,1.0,1.0
0,2018,13,19.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,32.3046485786,1,1.0,1.0
0,2018,13,20.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,36.8447937257,1,1.0,1.0
0,2018,13,21.0,1.0,158.8,-158.8,158.8,148.83787,-102.95927,0.0,-55.840733,18.427442,-18.427442,32.8368677207,1,1.0,1.0
0,2018,13,22.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,37.3714254921,1,1.0,1.0
0,2018,13,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,26.2991829685,1,1.0,1.0
0,2018,14,0.0,1.0,158.8,-158.8,158.8,30.0,0.0,0.0,-158.8,52.404,-52.404,34.3143216022,1,1.0,1.0
0,2018,14,1.0,1.0,158.8,-158.8,158.8,0.0,0.0,28.460499,-187.2605,61.795965,-61.795965,34.6597286262,1,1.0,1.0
0,2018,14,2.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,28.8553852745,1,1.0,1.0
0,2018,14,3.0,1.0,158.8,-158.8,158.8,49.349092,0.0,96.10334,-254.90334,84.118102,-84.118102,32.8780742205,1,1.0,1.0
0,2018,14,4.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,23.1388722873,1,1.0,1.0
0,2018,14,5.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,35.5784857099,1,1.0,1.0
0,2018,14,6.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,39.5315933715,1,1.0,1.0
0,2018,14,7.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,40.1554447189,1,1.0,1.0
0,2018,14,8.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,40.4644765417,1,1.0,1.0
0,2018,14,9.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,36.2828119316,1,1.0,1.0
0,2018,14,10.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,29.6592528352,1,1.0,1.0
0,2018,14,11.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,25.1610562572,1,1.0,1.0
0,2018,14,12.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,25.6287214998,1,1.0,1.0
0,2018,14,13.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,26.0332150609,1,1.0,1.0
0,2018,14,14.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,26.4885859078,1,1.0,1.0
0,2018,14,15.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,51.6971253036,1,1.0,1.0
0,2018,14,16.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,51.7089787247,1,1.0,1.0
0,2018,14,17.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,48.294104035,1,1.0,1.0
0,2018,14,18.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,26.0203736808,1,1.0,1.0
0,2018,14,19.0,1.0,158.8,-158.8,158.8,1.8130392,0.0,141.2,-300.0,99.0,-99.0,41.9126225031,1,1.0,1.0
0,2018,14,20.0,1.0,158.8,-158.8,158.8,0.0,0.0,1.72,-160.52,52.9716,-52.9716,39.3216081048,1,1.0,1.0
0,2018,14,21.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,23.0397020718,1,1.0,1.0
0,2018,14,22.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,21.6204023294,1,1.0,1.0
0,2018,14,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,21.1930036542,1,1.0,1.0
0,2018,15,0.0,1.0,158.8,-158.8,158.8,180.65091,-158.8,0.0,0.0,0.0,0.0,22.7186454702,1,1.0,1.0
0,2018,15,1.0,1.0,158.8,-158.8,158.8,31.813039,0.0,141.2,-300.0,99.0,-99.0,101.475472582,1,1.0,1.0
0,2018,15,2.0,1.0,158.8,-158.8,158.8,0.0,0.0,30.180499,-188.9805,62.363565,-62.363565,38.2224265383,1,1.0,1.0
0,2018,15,3.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,23.9931793194,1,1.0,1.0
0,2018,15,4.0,1.0,158.8,-158.8,158.8,1.8130392,0.0,141.2,-300.0,99.0,-99.0,31.8306739707,1,1.0,1.0
0,2018,15,5.0,1.0,158.8,-158.8,158.8,0.0,0.0,1.72,-160.52,52.9716,-52.9716,31.1377934685,1,1.0,1.0
0,2018,15,6.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,20.0322463097,1,1.0,1.0
0,2018,15,7.0,1.0,158.8,-158.8,158.8,150.65091,0.0,0.0,-158.8,52.404,-52.404,30.2790518367,1,1.0,1.0
0,2018,15,8.0,1.0,158.8,-158.8,158.8,49.349092,0.0,96.10334,-254.90334,84.118102,-84.118102,30.7243903496,1,1.0,1.0
0,2018,15,9.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,24.9619727314,1,1.0,1.0
0,2018,15,10.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,97.2005717294,1,1.0,1.0
0,2018,15,11.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,38.2619172367,1,1.0,1.0
0,2018,15,12.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,31.0219145474,1,1.0,1.0
0,2018,15,13.0,1.0,158.8,-158.8,158.8,148.83787,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,28.9045338155,1,1.0,1.0
0,2018,15,14.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,112.566097951,1,1.0,1.0
