npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity
894.0,-791.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130450389759000.0,301443.686684,-130450389759000.0,-130450389546000.0,-130450389972000.0,-130450389951000.0,-130450389567000.0,2.0,90868296241.5,0.00068415116354,72,0.111112368515,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-791.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130450416976000.0,920658.078289,-130450416976000.0,-130450416325000.0,-130450417627000.0,-130450417562000.0,-130450416390000.0,2.0,847611297119.0,0.00068415697019,82,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-791.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130450443892000.0,752861.020395,-130450443892000.0,-130450443360000.0,-130450444425000.0,-130450444372000.0,-130450443413000.0,2.0,566799716031.0,0.00034208138842,92,0.0555571273102,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130620861761000.0,6539024.07479,-130620861761000.0,-130620857137000.0,-130620866385000.0,-130620865922000.0,-130620857599000.0,2.0,42758835850700.0,0.000684035030532,406,0.0555467537293,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130620888307000.0,5575413.14863,-130620888307000.0,-130620884364000.0,-130620892249000.0,-130620891855000.0,-130620884759000.0,2.0,31085231777900.0,0.00136819780737,416,0.11110388104,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130620912713000.0,1630589.26493,-130620912713000.0,-130620911560000.0,-130620913866000.0,-130620913751000.0,-130620911676000.0,2.0,2658821350910.0,0.00136831394038,426,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130620941508000.0,1210895.08371,-130620941508000.0,-130620940651000.0,-130620942364000.0,-130620942278000.0,-130620940737000.0,2.0,1466266903760.0,0.00136831394038,436,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130620965459000.0,2025356.46265,-130620965459000.0,-130620964027000.0,-130620966892000.0,-130620966748000.0,-130620964171000.0,2.0,4102068800810.0,0.00136831394038,446,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130620989119000.0,1597479.47604,-130620989119000.0,-130620987989000.0,-130620990249000.0,-130620990136000.0,-130620988102000.0,2.0,2551940676360.0,0.00136831394038,456,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130621024418000.0,748901.841139,-130621024418000.0,-130621023889000.0,-130621024948000.0,-130621024895000.0,-130621023942000.0,2.0,560853967661.0,0.00136831394038,466,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130621045704000.0,3114839.29016,-130621045704000.0,-130621043502000.0,-130621047907000.0,-130621047687000.0,-130621043722000.0,2.0,9702223803490.0,0.00136830232708,476,0.111112368515,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130621070892000.0,584169.49452,-130621070892000.0,-130621070479000.0,-130621071306000.0,-130621071264000.0,-130621070521000.0,2.0,341253998328.0,0.00136831394038,486,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130621100404000.0,2050845.67338,-130621100404000.0,-130621098954000.0,-130621101855000.0,-130621101709000.0,-130621099099000.0,2.0,4205967976010.0,0.00068416277684,496,0.0555571273102,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791482389000.0,517190.163643,-130791482389000.0,-130791482023000.0,-130791482755000.0,-130791482718000.0,-130791482060000.0,2.0,267485665369.0,0.000342017515266,810,0.0555467537293,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791497843000.0,838945.437374,-130791497843000.0,-130791497250000.0,-130791498436000.0,-130791498377000.0,-130791497309000.0,2.0,703829446890.0,0.000684098903686,820,0.11110388104,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791535050000.0,798659.707894,-130791535050000.0,-130791534485000.0,-130791535614000.0,-130791535558000.0,-130791534541000.0,2.0,637857329014.0,0.00068415697019,830,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791561748000.0,5471007.16406,-130791561748000.0,-130791557879000.0,-130791565616000.0,-130791565229000.0,-130791558266000.0,2.0,29931919389200.0,0.00068415697019,840,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791581677000.0,2887842.75536,-130791581677000.0,-130791579635000.0,-130791583719000.0,-130791583515000.0,-130791579839000.0,2.0,8339635779660.0,0.00068415697019,850,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791618876000.0,340775.175562,-130791618876000.0,-130791618635000.0,-130791619117000.0,-130791619093000.0,-130791618659000.0,2.0,116127720279.0,0.00068415697019,860,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791637635000.0,8540005.48394,-130791637635000.0,-130791631596000.0,-130791643674000.0,-130791643070000.0,-130791632200000.0,2.0,72931693665700.0,0.00068415697019,870,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791668767000.0,7491767.6536,-130791668767000.0,-130791663469000.0,-130791674064000.0,-130791673535000.0,-130791663999000.0,2.0,56126582575600.0,0.00068415116354,880,0.111112368515,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791688516000.0,3144071.07344,-130791688516000.0,-130791686292000.0,-130791690739000.0,-130791690517000.0,-130791686515000.0,2.0,9885182914850.0,0.00068415697019,890,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-4356.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130791719256000.0,5646883.20419,-130791719256000.0,-130791715263000.0,-130791723249000.0,-130791722850000.0,-130791715662000.0,2.0,31887289921700.0,0.00034208138842,900,0.0555571273102,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948345483000.0,5066962.13979,-130948345483000.0,-130948341900000.0,-130948349066000.0,-130948348708000.0,-130948342258000.0,2.0,25674105326100.0,0.000684035030532,305,0.0555467537293,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948372397000.0,4730861.22732,-130948372397000.0,-130948369052000.0,-130948375742000.0,-130948375408000.0,-130948369386000.0,2.0,22381047952100.0,0.00136819780737,315,0.11110388104,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948399470000.0,1612537.97786,-130948399470000.0,-130948398330000.0,-130948400611000.0,-130948400497000.0,-130948398444000.0,2.0,2600278730030.0,0.00136831394038,325,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948424326000.0,8482153.70836,-130948424326000.0,-130948418328000.0,-130948430324000.0,-130948429724000.0,-130948418928000.0,2.0,71946931532300.0,0.00136831394038,335,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948452798000.0,3801118.69409,-130948452798000.0,-130948450110000.0,-130948455485000.0,-130948455217000.0,-130948450379000.0,2.0,14448503326600.0,0.00136831394038,345,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948481606000.0,2264549.86022,-130948481606000.0,-130948480004000.0,-130948483207000.0,-130948483047000.0,-130948480164000.0,2.0,5128186069440.0,0.00136831394038,355,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948505118000.0,914669.668299,-130948505118000.0,-130948504472000.0,-130948505765000.0,-130948505701000.0,-130948504536000.0,2.0,836620602107.0,0.00136831394038,365,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948535409000.0,1691985.54583,-130948535409000.0,-130948534212000.0,-130948536605000.0,-130948536485000.0,-130948534332000.0,2.0,2862815087290.0,0.00136830232708,375,0.111112368515,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948560370000.0,5704631.46596,-130948560370000.0,-130948556336000.0,-130948564403000.0,-130948564000000.0,-130948556739000.0,2.0,32542820162400.0,0.00136831394038,385,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-526.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-130948582517000.0,331705.746647,-130948582517000.0,-130948582283000.0,-130948582752000.0,-130948582728000.0,-130948582306000.0,2.0,110028702359.0,0.00068416277684,395,0.0555571273102,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131118976433000.0,5523641.30918,-131118976433000.0,-131118972527000.0,-131118980339000.0,-131118979948000.0,-131118972918000.0,2.0,30510613312500.0,0.000687921593205,709,0.0555467537293,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131119009131000.0,616674.563484,-131119009131000.0,-131119008695000.0,-131119009567000.0,-131119009524000.0,-131119008739000.0,2.0,380287517249.0,0.00137597165855,719,0.11110388104,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131119029582000.0,8999059.18419,-131119029582000.0,-131119023219000.0,-131119035946000.0,-131119035309000.0,-131119023855000.0,2.0,80983066200500.0,0.0013760884514,729,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131119058089000.0,4369843.5623,-131119058089000.0,-131119055000000.0,-131119061179000.0,-131119060870000.0,-131119055309000.0,2.0,19095532759000.0,0.0013760884514,739,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131119084803000.0,2985924.9735,-131119084803000.0,-131119082691000.0,-131119086914000.0,-131119086703000.0,-131119082902000.0,2.0,8915747947360.0,0.0013760884514,749,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131119111642000.0,3316997.52812,-131119111642000.0,-131119109296000.0,-131119113987000.0,-131119113753000.0,-131119109531000.0,2.0,11002472601600.0,0.0013760884514,759,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131119136574000.0,5454794.21098,-131119136574000.0,-131119132717000.0,-131119140431000.0,-131119140045000.0,-131119133103000.0,2.0,29754779884200.0,0.0013760884514,769,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131119159958000.0,6975118.94593,-131119159958000.0,-131119155026000.0,-131119164890000.0,-131119164397000.0,-131119155519000.0,2.0,48652284309900.0,0.00137607677212,779,0.111112368515,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131119189236000.0,10212260.2315,-131119189236000.0,-131119182015000.0,-131119196457000.0,-131119195735000.0,-131119182737000.0,2.0,104290259036000.0,0.0013760884514,789,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-6573.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131119220042000.0,4671245.10984,-131119220042000.0,-131119216739000.0,-131119223345000.0,-131119223014000.0,-131119217069000.0,2.0,21820530876200.0,0.000688050065345,799,0.0555571273102,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131275829768000.0,3126668.40216,-131275829768000.0,-131275827557000.0,-131275831979000.0,-131275831758000.0,-131275827778000.0,2.0,9776055297050.0,0.000687921593205,204,0.0555467537293,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131275857675000.0,2578936.77194,-131275857675000.0,-131275855852000.0,-131275859499000.0,-131275859316000.0,-131275856034000.0,2.0,6650914873650.0,0.00137597165855,214,0.11110388104,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131275884272000.0,1437374.40305,-131275884272000.0,-131275883255000.0,-131275885288000.0,-131275885186000.0,-131275883357000.0,2.0,2066045174540.0,0.0013760884514,224,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131275909128000.0,2656970.01586,-131275909128000.0,-131275907250000.0,-131275911007000.0,-131275910819000.0,-131275907438000.0,2.0,7059489665190.0,0.0013760884514,234,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131275936804000.0,2493585.96719,-131275936804000.0,-131275935041000.0,-131275938568000.0,-131275938391000.0,-131275935217000.0,2.0,6217970975790.0,0.0013760884514,244,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131275961512000.0,2906895.71443,-131275961512000.0,-131275959457000.0,-131275963568000.0,-131275963362000.0,-131275959662000.0,2.0,8450042694570.0,0.0013760884514,254,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131275988158000.0,1391258.01468,-131275988158000.0,-131275987174000.0,-131275989141000.0,-131275989043000.0,-131275987272000.0,2.0,1935598863420.0,0.0013760884514,264,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131276015573000.0,970594.246439,-131276015573000.0,-131276014887000.0,-131276016260000.0,-131276016191000.0,-131276014956000.0,2.0,942053191220.0,0.00137607677212,274,0.111112368515,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131276043948000.0,428957.6557,-131276043948000.0,-131276043644000.0,-131276044251000.0,-131276044221000.0,-131276043675000.0,2.0,184004670384.0,0.0013760884514,284,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-614.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-131276068552000.0,1460849.0555,-131276068552000.0,-131276067519000.0,-131276069585000.0,-131276069481000.0,-131276067622000.0,2.0,2134079962970.0,0.000688050065345,294,0.0555571273102,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585085418000.0,2049919.13147,-260585085418000.0,-260585083969000.0,-260585086868000.0,-260585086723000.0,-260585084114000.0,2.0,4202168445590.0,0.000687921593205,508,0.0555467537293,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585113485000.0,5316126.25121,-260585113485000.0,-260585109726000.0,-260585117244000.0,-260585116869000.0,-260585110102000.0,2.0,28261198318800.0,0.00137597165855,518,0.11110388104,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585138786000.0,1185421.7608,-260585138786000.0,-260585137948000.0,-260585139624000.0,-260585139540000.0,-260585138031000.0,2.0,1405224750970.0,0.0013760884514,528,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585165461000.0,8988940.01106,-260585165461000.0,-260585159105000.0,-260585171817000.0,-260585171182000.0,-260585159740000.0,2.0,80801042522400.0,0.0013760884514,538,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585195516000.0,5535377.0168,-260585195516000.0,-260585191602000.0,-260585199430000.0,-260585199039000.0,-260585191993000.0,2.0,30640398718100.0,0.0013760884514,548,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585221141000.0,7177720.81606,-260585221141000.0,-260585216065000.0,-260585226216000.0,-260585225709000.0,-260585216573000.0,2.0,51519676113300.0,0.0013760884514,558,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585243043000.0,4305259.4783,-260585243043000.0,-260585239999000.0,-260585246087000.0,-260585245783000.0,-260585240303000.0,2.0,18535259175500.0,0.0013760884514,568,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585269878000.0,453936.987192,-260585269878000.0,-260585269557000.0,-260585270199000.0,-260585270167000.0,-260585269589000.0,2.0,206058788341.0,0.00137607677212,578,0.111112368515,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585298875000.0,3690642.68394,-260585298875000.0,-260585296265000.0,-260585301485000.0,-260585301224000.0,-260585296526000.0,2.0,13620843420500.0,0.0013760884514,588,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-11007.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260585323273000.0,5802651.60234,-260585323273000.0,-260585319170000.0,-260585327376000.0,-260585326966000.0,-260585319580000.0,2.0,33670765618100.0,0.000688050065345,598,0.0555571273102,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260741919862000.0,127062.558676,-260741919862000.0,-260741919772000.0,-260741919952000.0,-260741919943000.0,-260741919781000.0,2.0,16144893817.4,0.000343960796603,3,0.0555467537293,1.19052167158e-13,0.0555555555556,0.111460957179
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260741946077000.0,1669064.23757,-260741946077000.0,-260741944897000.0,-260741947257000.0,-260741947139000.0,-260741945015000.0,2.0,2785775429150.0,0.000687985829275,13,0.11110388104,1.19052167158e-13,0.0555555555556,0.111460957179
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260741975407000.0,1297005.08912,-260741975407000.0,-260741974490000.0,-260741976324000.0,-260741976232000.0,-260741974581000.0,2.0,1682222201200.0,0.000688044225702,23,0.111113311568,1.19052167158e-13,0.0555555555556,0.111460957179
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260741999761000.0,2334514.54069,-260741999761000.0,-260741998111000.0,-260742001412000.0,-260742001247000.0,-260741998276000.0,2.0,5449958140690.0,0.000688044225702,33,0.111113311568,1.19052167158e-13,0.0555555555556,0.111460957179
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260742025713000.0,2792746.47237,-260742025713000.0,-260742023739000.0,-260742027688000.0,-260742027491000.0,-260742023936000.0,2.0,7799432858950.0,0.000688044225702,43,0.111113311568,1.19052167158e-13,0.0555555555556,0.111460957179
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260742053591000.0,1805476.53776,-260742053591000.0,-260742052314000.0,-260742054868000.0,-260742054740000.0,-260742052442000.0,2.0,3259745528410.0,0.000688044225702,53,0.111113311568,1.19052167158e-13,0.0555555555556,0.111460957179
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260742080202000.0,3465658.56399,-260742080202000.0,-260742077752000.0,-260742082653000.0,-260742082408000.0,-260742077997000.0,2.0,12010789282200.0,0.000688044225702,63,0.111113311568,1.19052167158e-13,0.0555555555556,0.111460957179
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260742104627000.0,304961.675503,-260742104627000.0,-260742104411000.0,-260742104842000.0,-260742104821000.0,-260742104433000.0,2.0,93001623525.4,0.00068803838606,73,0.111112368515,1.19052167158e-13,0.0555555555556,0.111460957179
894.0,-703.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-260742132993000.0,2938358.62953,-260742132993000.0,-260742130915000.0,-260742135071000.0,-260742134863000.0,-260742131123000.0,2.0,8633951435740.0,0.000688044225702,83,0.111113311568,1.19052167158e-13,0.0555555555556,0.111460957179
