smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,PointProbability,ProbabilityWeight-ft_capacity
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-209834544066000.0,320667.157928,-209834544066000.0,-209834543839000.0,-209834544292000.0,-209834544270000.0,-209834543862000.0,2.0,102827426174.0,0.00136385152434,0.110483870968,0.11110627741,215,1.21719856843e-13,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-210017218030000.0,2408085.0238,-210017218030000.0,-210017216327000.0,-210017219732000.0,-210017219562000.0,-210017216497000.0,2.0,5798873481830.0,0.00137420346952,0.111290322581,0.11110627741,316,1.21719856843e-13,0.111136071887
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-211013885076000.0,1020260.99586,-211013885076000.0,-211013884355000.0,-211013885798000.0,-211013885725000.0,-211013884427000.0,2.0,1040932499670.0,0.000686903322476,0.111290322581,0.11110627741,13,1.21719856843e-13,0.0555519897304
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-211196557264000.0,2522546.18833,-211196557264000.0,-211196555480000.0,-211196559048000.0,-211196558869000.0,-211196555659000.0,2.0,6363239272260.0,0.00136385152434,0.110483870968,0.11110627741,114,1.21719856843e-13,0.111103979461
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-212130398968000.0,142329.369733,-212130398968000.0,-212130398867000.0,-212130399069000.0,-212130399058000.0,-212130398877000.0,2.0,20257649488.5,0.000681889680294,0.110483870968,0.0555501992922,205,1.21719856843e-13,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-212313073376000.0,2892366.43784,-212313073376000.0,-212313071331000.0,-212313075422000.0,-212313075217000.0,-212313071536000.0,2.0,8365783610760.0,0.000687065379015,0.111290322581,0.0555501992922,306,1.21719856843e-13,0.111136071887
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-213309741448000.0,424248.689139,-213309741448000.0,-213309741148000.0,-213309741748000.0,-213309741718000.0,-213309741178000.0,2.0,179986950237.0,0.000343433488615,0.111290322581,0.0555501992922,3,1.21719856843e-13,0.0555519897304
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-213492415943000.0,2232563.06739,-213492415943000.0,-213492414364000.0,-213492417521000.0,-213492417363000.0,-213492414522000.0,2.0,4984337849850.0,0.000681889680294,0.110483870968,0.0555501992922,104,1.21719856843e-13,0.111103979461
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-297866207756000.0,450146.342418,-297866207756000.0,-297866207437000.0,-297866208074000.0,-297866208042000.0,-297866207469000.0,2.0,202631729592.0,0.000681961844042,0.110483870968,0.0555560781178,195,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-298048875916000.0,4229088.27855,-298048875916000.0,-298048872925000.0,-298048878906000.0,-298048878607000.0,-298048873224000.0,2.0,17885187667800.0,0.000686939667721,0.111290322581,0.0555560781178,296,1.21719856843e-13,0.111103979461
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-299228220255000.0,2051993.82697,-299228220255000.0,-299228218804000.0,-299228221706000.0,-299228221561000.0,-299228218949000.0,2.0,4210678665900.0,0.000340980922021,0.110483870968,0.0555560781178,94,1.21719856843e-13,0.0555519897304
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-300162306188000.0,4116459.33817,-300162306188000.0,-300162303277000.0,-300162309099000.0,-300162308808000.0,-300162303569000.0,2.0,16945237482800.0,0.00136393090446,0.110483870968,0.111112744118,185,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-300344977076000.0,5935878.67374,-300344977076000.0,-300344972879000.0,-300344981274000.0,-300344980854000.0,-300344973299000.0,2.0,35234655629300.0,0.00137388660449,0.111290322581,0.111112744118,286,1.21719856843e-13,0.111103979461
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-301524318565000.0,26256.4657757,-301524318565000.0,-301524318546000.0,-301524318583000.0,-301524318582000.0,-301524318548000.0,2.0,689401995.031,0.000681965452229,0.110483870968,0.111112744118,84,1.21719856843e-13,0.0555519897304
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-302458430950000.0,663377.530071,-302458430950000.0,-302458430481000.0,-302458431419000.0,-302458431372000.0,-302458430528000.0,2.0,440069747403.0,0.00136393090446,0.110483870968,0.111112744118,175,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-302641100390000.0,5046317.70433,-302641100390000.0,-302641096821000.0,-302641103958000.0,-302641103601000.0,-302641097178000.0,2.0,25465322373000.0,0.00137388660449,0.111290322581,0.111112744118,276,1.21719856843e-13,0.111103979461
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-303820442073000.0,3221348.99474,-303820442073000.0,-303820439795000.0,-303820444350000.0,-303820444123000.0,-303820440022000.0,2.0,10377089345900.0,0.000681965452229,0.110483870968,0.111112744118,74,1.21719856843e-13,0.0555519897304
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-304754534644000.0,86982.4425906,-304754534644000.0,-304754534582000.0,-304754534705000.0,-304754534699000.0,-304754534589000.0,2.0,7565945319.03,0.00136392368808,0.110483870968,0.111112156236,165,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-304937203672000.0,1130169.47548,-304937203672000.0,-304937202873000.0,-304937204471000.0,-304937204392000.0,-304937202953000.0,2.0,1277283043300.0,0.00137387933544,0.111290322581,0.111112156236,266,1.21719856843e-13,0.111103979461
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-306116543921000.0,2465478.09699,-306116543921000.0,-306116542178000.0,-306116545664000.0,-306116545490000.0,-306116542352000.0,2.0,6078582246750.0,0.000681961844042,0.110483870968,0.111112156236,64,1.21719856843e-13,0.0555519897304
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-307050633615000.0,3746623.97425,-307050633615000.0,-307050630966000.0,-307050636265000.0,-307050636000000.0,-307050631231000.0,2.0,14037191204400.0,0.00136392368808,0.110483870968,0.111112156236,155,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-307233303635000.0,36345.288553,-307233303635000.0,-307233303609000.0,-307233303660000.0,-307233303658000.0,-307233303611000.0,2.0,1320980000.0,0.00137387933544,0.111290322581,0.111112156236,256,1.21719856843e-13,0.111103979461
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-308412644030000.0,1973592.08097,-308412644030000.0,-308412642634000.0,-308412645425000.0,-308412645286000.0,-308412642774000.0,2.0,3895065702070.0,0.000681961844042,0.110483870968,0.111112156236,54,1.21719856843e-13,0.0555519897304
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309346731987000.0,1750372.25873,-309346731987000.0,-309346730749000.0,-309346733224000.0,-309346733101000.0,-309346730873000.0,2.0,3063803044140.0,0.00136392368808,0.110483870968,0.111112156236,145,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309529402963000.0,2738100.24386,-309529402963000.0,-309529401026000.0,-309529404899000.0,-309529404705000.0,-309529401220000.0,2.0,7497192945410.0,0.00137387933544,0.111290322581,0.111112156236,246,1.21719856843e-13,0.111103979461
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309712077774000.0,4317145.43506,-309712077774000.0,-309712074722000.0,-309712080827000.0,-309712080522000.0,-309712075027000.0,2.0,18637744707500.0,0.001374276181,0.111290322581,0.111112156236,347,1.21719856843e-13,0.111136071887
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-310708744110000.0,2843846.51619,-310708744110000.0,-310708742099000.0,-310708746121000.0,-310708745920000.0,-310708742300000.0,2.0,8087463007630.0,0.000681961844042,0.110483870968,0.111112156236,44,1.21719856843e-13,0.0555519897304
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-311642834320000.0,58180.2156259,-311642834320000.0,-311642834279000.0,-311642834361000.0,-311642834357000.0,-311642834283000.0,2.0,3384937490.28,0.00136393090446,0.110483870968,0.111112744118,135,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-311825503461000.0,4821403.34488,-311825503461000.0,-311825500052000.0,-311825506871000.0,-311825506530000.0,-311825500393000.0,2.0,23245930214000.0,0.00137388660449,0.111290322581,0.111112744118,236,1.21719856843e-13,0.111103979461
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312008171597000.0,463278.022451,-312008171597000.0,-312008171269000.0,-312008171925000.0,-312008171892000.0,-312008171302000.0,2.0,214626526086.0,0.00137428345215,0.111290322581,0.111112744118,337,1.21719856843e-13,0.111136071887
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-313004844733000.0,1610097.52033,-313004844733000.0,-313004843595000.0,-313004845872000.0,-313004845758000.0,-313004843709000.0,2.0,2592414024990.0,0.000681965452229,0.110483870968,0.111112744118,34,1.21719856843e-13,0.0555519897304
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-313938960223000.0,503539.356747,-313938960223000.0,-313938959867000.0,-313938960579000.0,-313938960543000.0,-313938959902000.0,2.0,253551883793.0,0.00136393090446,0.110483870968,0.111112744118,125,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-314121632988000.0,2792425.66687,-314121632988000.0,-314121631013000.0,-314121634962000.0,-314121634765000.0,-314121631211000.0,2.0,7797641104970.0,0.00137388660449,0.111290322581,0.111112744118,226,1.21719856843e-13,0.111103979461
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-314304303753000.0,751967.977676,-314304303753000.0,-314304303221000.0,-314304304285000.0,-314304304232000.0,-314304303275000.0,2.0,565455839450.0,0.00137428345215,0.111290322581,0.111112744118,327,1.21719856843e-13,0.111136071887
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315300971312000.0,425999.927471,-315300971312000.0,-315300971011000.0,-315300971613000.0,-315300971583000.0,-315300971041000.0,2.0,181475938206.0,0.000681965452229,0.110483870968,0.111112744118,24,1.21719856843e-13,0.0555519897304
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-316235057442000.0,1457357.99199,-316235057442000.0,-316235056411000.0,-316235058472000.0,-316235058369000.0,-316235056514000.0,2.0,2123892316810.0,0.00136385152434,0.110483870968,0.11110627741,115,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-316417729378000.0,1684734.98338,-316417729378000.0,-316417728187000.0,-316417730570000.0,-316417730450000.0,-316417728306000.0,2.0,2838331964220.0,0.00137380664495,0.111290322581,0.11110627741,216,1.21719856843e-13,0.111103979461
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-316600400000000.0,249259.648174,-316600400000000.0,-316600399824000.0,-316600400176000.0,-316600400159000.0,-316600399842000.0,2.0,62130372207.8,0.00137420346952,0.111290322581,0.11110627741,317,1.21719856843e-13,0.111136071887
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-317597071243000.0,1137285.62135,-317597071243000.0,-317597070439000.0,-317597072047000.0,-317597071967000.0,-317597070519000.0,2.0,1293418584520.0,0.000681925762168,0.110483870968,0.11110627741,14,1.21719856843e-13,0.0555519897304
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-318530917032000.0,2235103.37059,-318530917032000.0,-318530915452000.0,-318530918613000.0,-318530918455000.0,-318530915610000.0,2.0,4995687077240.0,0.000681889680294,0.110483870968,0.0555501992922,105,1.21719856843e-13,0.111103979461
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-318713585942000.0,2632909.62487,-318713585942000.0,-318713584080000.0,-318713587804000.0,-318713587617000.0,-318713584266000.0,2.0,6932213092760.0,0.000686866977231,0.111290322581,0.0555501992922,206,1.21719856843e-13,0.111103979461
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-318896260486000.0,1513733.84788,-318896260486000.0,-318896259416000.0,-318896261556000.0,-318896261449000.0,-318896259523000.0,2.0,2291390162230.0,0.000687065379015,0.111290322581,0.0555501992922,307,1.21719856843e-13,0.111136071887
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319892928081000.0,2737275.84574,-319892928081000.0,-319892926146000.0,-319892930017000.0,-319892929823000.0,-319892926339000.0,2.0,7492679055660.0,0.000340944840147,0.110483870968,0.0555501992922,4,1.21719856843e-13,0.0555519897304
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-404266719163000.0,1817462.94788,-404266719163000.0,-404266717878000.0,-404266720448000.0,-404266720320000.0,-404266718007000.0,2.0,3303171566910.0,0.000340980922021,0.110483870968,0.0555560781178,95,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-404449392579000.0,3271264.50211,-404449392579000.0,-404449390266000.0,-404449394892000.0,-404449394661000.0,-404449390497000.0,2.0,10701171442800.0,0.000686939667721,0.111290322581,0.0555560781178,196,1.21719856843e-13,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-404632059185000.0,6615974.06427,-404632059185000.0,-404632054506000.0,-404632063863000.0,-404632063395000.0,-404632054974000.0,2.0,43771112819100.0,0.000686939667721,0.111290322581,0.0555560781178,297,1.21719856843e-13,0.111103979461
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-406562820916000.0,847984.239727,-406562820916000.0,-406562820316000.0,-406562821515000.0,-406562821455000.0,-406562820376000.0,2.0,719077270825.0,0.000681965452229,0.110483870968,0.111112744118,85,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-406745492049000.0,628776.762336,-406745492049000.0,-406745491604000.0,-406745492493000.0,-406745492449000.0,-406745491648000.0,2.0,395360216853.0,0.00137388660449,0.111290322581,0.111112744118,186,1.21719856843e-13,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-406928167435000.0,4124212.05692,-406928167435000.0,-406928164519000.0,-406928170351000.0,-406928170059000.0,-406928164810000.0,2.0,17009125090500.0,0.00137388660449,0.111290322581,0.111112744118,287,1.21719856843e-13,0.111103979461
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-408858944432000.0,4850195.89332,-408858944432000.0,-408858941003000.0,-408858947862000.0,-408858947519000.0,-408858941346000.0,2.0,23524400203600.0,0.000681965452229,0.110483870968,0.111112744118,75,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-409041617549000.0,1972498.84969,-409041617549000.0,-409041616155000.0,-409041618944000.0,-409041618805000.0,-409041616294000.0,2.0,3890751712040.0,0.00137388660449,0.111290322581,0.111112744118,176,1.21719856843e-13,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-409224287347000.0,4847688.66945,-409224287347000.0,-409224283919000.0,-409224290775000.0,-409224290432000.0,-409224284262000.0,2.0,23500085435900.0,0.00137388660449,0.111290322581,0.111112744118,277,1.21719856843e-13,0.111103979461
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-411155045900000.0,1245329.06264,-411155045900000.0,-411155045019000.0,-411155046780000.0,-411155046692000.0,-411155045107000.0,2.0,1550844474250.0,0.000681961844042,0.110483870968,0.111112156236,65,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-411337722601000.0,834769.563035,-411337722601000.0,-411337722011000.0,-411337723191000.0,-411337723132000.0,-411337722070000.0,2.0,696840223369.0,0.00137387933544,0.111290322581,0.111112156236,166,1.21719856843e-13,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-411520386824000.0,1123766.53519,-411520386824000.0,-411520386030000.0,-411520387619000.0,-411520387540000.0,-411520386109000.0,2.0,1262851225600.0,0.00137387933544,0.111290322581,0.111112156236,267,1.21719856843e-13,0.111103979461
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-413451145662000.0,32499.9092944,-413451145662000.0,-413451145639000.0,-413451145685000.0,-413451145683000.0,-413451145641000.0,2.0,1056244104.14,0.000681961844042,0.110483870968,0.111112156236,55,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-413633818424000.0,1983937.40673,-413633818424000.0,-413633817021000.0,-413633819827000.0,-413633819687000.0,-413633817162000.0,2.0,3936007633830.0,0.00137387933544,0.111290322581,0.111112156236,156,1.21719856843e-13,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-413816485619000.0,,-413816485619000.0,-413816485619000.0,-413816485619000.0,-413816485619000.0,-413816485619000.0,1.0,,0.00137387933544,0.111290322581,0.111112156236,257,1.21719856843e-13,0.111103979461
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-415747246991000.0,1380756.00953,-415747246991000.0,-415747246014000.0,-415747247967000.0,-415747247870000.0,-415747246112000.0,2.0,1906487157840.0,0.000681961844042,0.110483870968,0.111112156236,45,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-415929920714000.0,1199068.41344,-415929920714000.0,-415929919866000.0,-415929921562000.0,-415929921477000.0,-415929919951000.0,2.0,1437765060110.0,0.00137387933544,0.111290322581,0.111112156236,146,1.21719856843e-13,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-416112587022000.0,2854265.42525,-416112587022000.0,-416112585003000.0,-416112589040000.0,-416112588838000.0,-416112585205000.0,2.0,8146831117770.0,0.00137387933544,0.111290322581,0.111112156236,247,1.21719856843e-13,0.111103979461
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-416295255968000.0,3838461.80975,-416295255968000.0,-416295253254000.0,-416295258683000.0,-416295258411000.0,-416295253526000.0,2.0,14733789064900.0,0.001374276181,0.111290322581,0.111112156236,348,1.21719856843e-13,0.111136071887
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-418043347507000.0,788802.186374,-418043347507000.0,-418043346949000.0,-418043348064000.0,-418043348009000.0,-418043347005000.0,2.0,622208889229.0,0.000681965452229,0.110483870968,0.111112744118,35,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-418226018568000.0,3909676.21306,-418226018568000.0,-418226015804000.0,-418226021333000.0,-418226021057000.0,-418226016080000.0,2.0,15285568091000.0,0.00137388660449,0.111290322581,0.111112744118,136,1.21719856843e-13,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-418408688693000.0,2427407.46789,-418408688693000.0,-418408686977000.0,-418408690409000.0,-418408690238000.0,-418408687148000.0,2.0,5892307015180.0,0.00137388660449,0.111290322581,0.111112744118,237,1.21719856843e-13,0.111103979461
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-418591357841000.0,2980505.72922,-418591357841000.0,-418591355734000.0,-418591359949000.0,-418591359738000.0,-418591355945000.0,2.0,8883414401940.0,0.00137428345215,0.111290322581,0.111112744118,338,1.21719856843e-13,0.111136071887
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-420339471052000.0,1737059.02903,-420339471052000.0,-420339469823000.0,-420339472280000.0,-420339472157000.0,-420339469946000.0,2.0,3017374070340.0,0.000681965452229,0.110483870968,0.111112744118,25,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-420522140068000.0,3730859.86826,-420522140068000.0,-420522137430000.0,-420522142706000.0,-420522142442000.0,-420522137693000.0,2.0,13919315356600.0,0.00137388660449,0.111290322581,0.111112744118,126,1.21719856843e-13,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-420704808155000.0,5905149.66918,-420704808155000.0,-420704803979000.0,-420704812330000.0,-420704811913000.0,-420704804397000.0,2.0,34870792615400.0,0.00137388660449,0.111290322581,0.111112744118,227,1.21719856843e-13,0.111103979461
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-420887483054000.0,5129071.339,-420887483054000.0,-420887479427000.0,-420887486680000.0,-420887486318000.0,-420887479789000.0,2.0,26307372800600.0,0.00137428345215,0.111290322581,0.111112744118,328,1.21719856843e-13,0.111136071887
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-422635571312000.0,4128666.56448,-422635571312000.0,-422635568393000.0,-422635574231000.0,-422635573939000.0,-422635568685000.0,2.0,17045887600600.0,0.000681925762168,0.110483870968,0.11110627741,15,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-422818246701000.0,300449.18519,-422818246701000.0,-422818246489000.0,-422818246914000.0,-422818246893000.0,-422818246510000.0,2.0,90269712881.5,0.00137380664495,0.111290322581,0.11110627741,116,1.21719856843e-13,0.111103979461
