npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288125868000.0,219537404.665,-296288125868000.0,-296287970631000.0,-296288281104000.0,-296288265581000.0,-296287986155000.0,2.0,4.81966720469e+16,0.00390603549646,0.125,0.25,1.17734560967e-13,0.124993135887,80
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288303420000.0,17838627.274,-296288303420000.0,-296288290806000.0,-296288316033000.0,-296288314772000.0,-296288292067000.0,2.0,318216623020000.0,0.00781207099292,0.25,0.25,1.17734560967e-13,0.124993135887,54
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288313587000.0,67518561.8463,-296288313587000.0,-296288265845000.0,-296288361330000.0,-296288356556000.0,-296288270619000.0,2.0,4558756193800000.0,0.00781263314013,0.125,0.25,1.17734560967e-13,0.250004260484,90
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288322747000.0,16032201.0697,-296288322747000.0,-296288311410000.0,-296288334083000.0,-296288332950000.0,-296288312544000.0,2.0,257031471140000.0,0.00781233727318,0.125,0.25,1.17734560967e-13,0.249994792742,85
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288345222000.0,28222378.8538,-296288345222000.0,-296288325265000.0,-296288365178000.0,-296288363182000.0,-296288327261000.0,2.0,796502668168000.0,0.00781207099292,0.25,0.25,1.17734560967e-13,0.124993135887,28
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288375240000.0,63539459.1053,-296288375240000.0,-296288330311000.0,-296288420170000.0,-296288415677000.0,-296288334804000.0,2.0,4037262863390000.0,0.00781266272682,0.125,0.25,1.17734560967e-13,0.250005207258,95
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288384460000.0,88153405.4099,-296288384460000.0,-296288322126000.0,-296288446794000.0,-296288440561000.0,-296288328360000.0,2.0,7771022885360000.0,0.0156246745464,0.25,0.25,1.17734560967e-13,0.249994792742,59
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288395100000.0,28317607.6641,-296288395100000.0,-296288375076000.0,-296288415123000.0,-296288413121000.0,-296288377079000.0,2.0,801886903817000.0,0.00390603549646,0.25,0.125,1.17734560967e-13,0.124993135887,2
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288429421000.0,77842331.9002,-296288429421000.0,-296288374378000.0,-296288484463000.0,-296288478959000.0,-296288379882000.0,2.0,6059428635660000.0,0.0156252662803,0.25,0.25,1.17734560967e-13,0.250004260484,64
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288463719000.0,8697514.21551,-296288463719000.0,-296288457569000.0,-296288469869000.0,-296288469254000.0,-296288458184000.0,2.0,75646753528900.0,0.0156246745464,0.25,0.25,1.17734560967e-13,0.249994792742,33
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288473099000.0,88531237.356,-296288473099000.0,-296288410498000.0,-296288535700000.0,-296288529440000.0,-296288416758000.0,2.0,7837779987780000.0,0.00390633136341,0.125,0.25,1.17734560967e-13,0.125002603629,100
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288479898000.0,7422065.14403,-296288479898000.0,-296288474650000.0,-296288485146000.0,-296288484621000.0,-296288475174000.0,2.0,55087051002200.0,0.00781233727318,0.25,0.125,1.17734560967e-13,0.249994792742,7
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288500728000.0,49581620.1249,-296288500728000.0,-296288465669000.0,-296288535788000.0,-296288532282000.0,-296288469175000.0,2.0,2458337054210000.0,0.0156252662803,0.25,0.25,1.17734560967e-13,0.250004260484,38
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288520033000.0,104338914.787,-296288520033000.0,-296288446254000.0,-296288593811000.0,-296288586434000.0,-296288453632000.0,2.0,1.08866091389e+16,0.0156253254536,0.25,0.25,1.17734560967e-13,0.250005207258,69
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288543639000.0,225206.217769,-296288543639000.0,-296288543480000.0,-296288543798000.0,-296288543782000.0,-296288543496000.0,2.0,50717840521.9,0.00781263314013,0.25,0.125,1.17734560967e-13,0.250004260484,12
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288550758000.0,34063345.6337,-296288550758000.0,-296288526672000.0,-296288574845000.0,-296288572436000.0,-296288529081000.0,2.0,1160311515760000.0,0.00781266272682,0.25,0.25,1.17734560967e-13,0.125002603629,74
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288593985000.0,64366713.4048,-296288593985000.0,-296288548470000.0,-296288639499000.0,-296288634947000.0,-296288553022000.0,2.0,4143073794540000.0,0.0156253254536,0.25,0.25,1.17734560967e-13,0.250005207258,43
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288611463000.0,27134678.1674,-296288611463000.0,-296288592276000.0,-296288630650000.0,-296288628731000.0,-296288594194000.0,2.0,736290759250000.0,0.00781266272682,0.25,0.125,1.17734560967e-13,0.250005207258,17
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288634420000.0,5575815.34876,-296288634420000.0,-296288630477000.0,-296288638363000.0,-296288637969000.0,-296288630872000.0,2.0,31089716803400.0,0.00390633136341,0.25,0.125,1.17734560967e-13,0.125002603629,22
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288656122000.0,47258829.7682,-296288656122000.0,-296288622705000.0,-296288689539000.0,-296288686197000.0,-296288626046000.0,2.0,2233396991060000.0,0.00781266272682,0.25,0.25,1.17734560967e-13,0.125002603629,48
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405673285000.0,76257832.5292,-592405673285000.0,-592405619362000.0,-592405727207000.0,-592405721815000.0,-592405624755000.0,2.0,5815257022050000.0,0.00390603549646,0.125,0.25,1.17734560967e-13,0.124993135887,55
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405791283000.0,50252583.4081,-592405791283000.0,-592405755749000.0,-592405826817000.0,-592405823264000.0,-592405759303000.0,2.0,2525322139190000.0,0.00781207099292,0.25,0.25,1.17734560967e-13,0.124993135887,29
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405799238000.0,116184097.117,-592405799238000.0,-592405717083000.0,-592405881392000.0,-592405873177000.0,-592405725299000.0,2.0,1.34987444229e+16,0.00781233727318,0.125,0.25,1.17734560967e-13,0.249994792742,60
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405817922000.0,29395235.1724,-592405817922000.0,-592405797136000.0,-592405838708000.0,-592405836629000.0,-592405799215000.0,2.0,864079850843000.0,0.00781233727318,0.25,0.125,1.17734560967e-13,0.249994792742,8
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405823884000.0,46734733.624,-592405823884000.0,-592405790838000.0,-592405856931000.0,-592405853626000.0,-592405794143000.0,2.0,2184135326910000.0,0.00781263314013,0.125,0.25,1.17734560967e-13,0.250004260484,65
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405827624000.0,132205190.556,-592405827624000.0,-592405734141000.0,-592405921108000.0,-592405911759000.0,-592405743490000.0,2.0,1.74782124099e+16,0.0156246745464,0.25,0.25,1.17734560967e-13,0.249994792742,34
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405856052000.0,15182807.0359,-592405856052000.0,-592405845316000.0,-592405866787000.0,-592405865714000.0,-592405846389000.0,2.0,230517629488000.0,0.00390603549646,0.25,0.125,1.17734560967e-13,0.124993135887,3
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405867350000.0,152895240.597,-592405867350000.0,-592405759236000.0,-592405975463000.0,-592405964652000.0,-592405770048000.0,2.0,2.33769545973e+16,0.0156252662803,0.25,0.25,1.17734560967e-13,0.250004260484,39
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405898399000.0,137809923.876,-592405898399000.0,-592405800953000.0,-592405995846000.0,-592405986101000.0,-592405810698000.0,2.0,1.89915751187e+16,0.00390633136341,0.125,0.25,1.17734560967e-13,0.125002603629,75
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405913405000.0,29099103.979,-592405913405000.0,-592405892829000.0,-592405933981000.0,-592405931924000.0,-592405894887000.0,2.0,846757852380000.0,0.00781266272682,0.125,0.25,1.17734560967e-13,0.250005207258,70
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405941341000.0,88671761.7915,-592405941341000.0,-592405878641000.0,-592406004042000.0,-592405997772000.0,-592405884911000.0,2.0,7862681339200000.0,0.00781263314013,0.25,0.125,1.17734560967e-13,0.250004260484,13
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405942744000.0,14257673.7782,-592405942744000.0,-592405932662000.0,-592405952826000.0,-592405951818000.0,-592405933670000.0,2.0,203281261565000.0,0.00781266272682,0.25,0.25,1.17734560967e-13,0.125002603629,49
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405961322000.0,58567486.166,-592405961322000.0,-592405919909000.0,-592406002736000.0,-592405998595000.0,-592405924050000.0,2.0,3430150435800000.0,0.0156253254536,0.25,0.25,1.17734560967e-13,0.250005207258,44
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406059642000.0,111081898.399,-592406059642000.0,-592405981095000.0,-592406138189000.0,-592406130334000.0,-592405988950000.0,2.0,1.23391881519e+16,0.00390633136341,0.25,0.125,1.17734560967e-13,0.125002603629,23
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592406060248000.0,51887493.3938,-592406060248000.0,-592406023558000.0,-592406096938000.0,-592406093269000.0,-592406027227000.0,2.0,2692311970690000.0,0.00781266272682,0.25,0.125,1.17734560967e-13,0.250005207258,18
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523110128000.0,91863961.0604,-888523110128000.0,-888523045170000.0,-888523175085000.0,-888523168589000.0,-888523051666000.0,2.0,8438987341720000.0,0.00390603549646,0.125,0.25,1.17734560967e-13,0.124993135887,30
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523193406000.0,126571195.124,-888523193406000.0,-888523103907000.0,-888523282906000.0,-888523273956000.0,-888523112857000.0,2.0,1.60202674351e+16,0.00781233727318,0.125,0.25,1.17734560967e-13,0.249994792742,35
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523287737000.0,125534515.064,-888523287737000.0,-888523198971000.0,-888523376504000.0,-888523367627000.0,-888523207848000.0,2.0,1.57589144725e+16,0.00781233727318,0.25,0.125,1.17734560967e-13,0.249994792742,9
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523292659000.0,46060600.823,-888523292659000.0,-888523260089000.0,-888523325229000.0,-888523321972000.0,-888523263346000.0,2.0,2121578948180000.0,0.00390603549646,0.25,0.125,1.17734560967e-13,0.124993135887,4
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523324244000.0,67056538.9826,-888523324244000.0,-888523276827000.0,-888523371660000.0,-888523366918000.0,-888523281569000.0,2.0,4496579420330000.0,0.00781266272682,0.25,0.125,1.17734560967e-13,0.250005207258,19
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523349773000.0,15842450.9537,-888523349773000.0,-888523338571000.0,-888523360976000.0,-888523359855000.0,-888523339691000.0,2.0,250983252221000.0,0.00781266272682,0.125,0.25,1.17734560967e-13,0.250005207258,45
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523354882000.0,30918217.4909,-888523354882000.0,-888523333020000.0,-888523376744000.0,-888523374558000.0,-888523335206000.0,2.0,955936172813000.0,0.00781263314013,0.25,0.125,1.17734560967e-13,0.250004260484,14
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523377708000.0,93248955.2912,-888523377708000.0,-888523311771000.0,-888523443645000.0,-888523437051000.0,-888523318365000.0,2.0,8695367662910000.0,0.00781263314013,0.125,0.25,1.17734560967e-13,0.250004260484,40
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523441699000.0,14410775.1242,-888523441699000.0,-888523431509000.0,-888523451889000.0,-888523450870000.0,-888523432528000.0,2.0,207670439681000.0,0.00390633136341,0.25,0.125,1.17734560967e-13,0.125002603629,24
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523469537000.0,61660596.0868,-888523469537000.0,-888523425936000.0,-888523513137000.0,-888523508777000.0,-888523430296000.0,2.0,3802029109780000.0,0.00390633136341,0.125,0.25,1.17734560967e-13,0.125002603629,50
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184640600690000.0,57607398.4988,-1184640600690000.0,-1184640559950000.0,-1184640641420000.0,-1184640637350000.0,-1184640564030000.0,2.0,3318612361800000.0,0.00390616863659,0.125,0.125,1.17734560967e-13,0.249994792742,10
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184640672490000.0,30643938.0183,-1184640672490000.0,-1184640650820000.0,-1184640694160000.0,-1184640691990000.0,-1184640652990000.0,2.0,939050937269000.0,0.00195301774823,0.125,0.125,1.17734560967e-13,0.124993135887,5
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184640711040000.0,114748485.354,-1184640711040000.0,-1184640629900000.0,-1184640792170000.0,-1184640784060000.0,-1184640638010000.0,2.0,1.31672148911e+16,0.00195316568171,0.125,0.125,1.17734560967e-13,0.125002603629,25
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184640711500000.0,60300950.3083,-1184640711500000.0,-1184640668860000.0,-1184640754140000.0,-1184640749870000.0,-1184640673120000.0,2.0,3636204608090000.0,0.00390631657006,0.125,0.125,1.17734560967e-13,0.250004260484,15
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184640883590000.0,46535942.3082,-1184640883590000.0,-1184640850690000.0,-1184640916500000.0,-1184640913210000.0,-1184640853980000.0,2.0,2165593926510000.0,0.00390633136341,0.125,0.125,1.17734560967e-13,0.250005207258,20
