smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1671080896.35,14152027.4709,-1671080896.35,-1661073901.75,-1681087890.94,-1680087191.48,-1662074601.21,2.0,200279881536000.0,0.055548424363,0.111111604332,540,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1677321083.79,14477323.859,-1677321083.79,-1667084069.91,-1687558097.66,-1686534396.27,-1668107771.3,2.0,209592906120000.0,0.111096848726,0.111111604332,509,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1703230387.28,38657755.893,-1703230387.28,-1675895225.94,-1730565548.62,-1727832032.49,-1678628742.08,2.0,1494422090680000.0,0.055548424363,0.111111426772,420,0.111290322581,3.6760970142599995e-14,0.000686891069887
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1731722797.56,29792787.9778,-1731722797.56,-1710656115.15,-1752789479.97,-1750682811.73,-1712762783.4,2.0,887610215490000.0,0.111128939092,0.111111426772,708,0.0556451612903,3.6760970142599995e-14,0.00068708947863
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1736495808.28,6481331.68184,-1736495808.28,-1731912814.7,-1741078801.87,-1740620502.51,-1732371114.06,2.0,42007660370100.0,0.111096848726,0.111111604332,619,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1749555710.69,33315186.7757,-1749555710.69,-1725998316.21,-1773113105.18,-1770757365.73,-1728354055.65,2.0,1109901669900000.0,0.055548424363,0.111111604332,650,0.110483870968,3.6760970142599995e-14,0.000681914688085
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1777103813.69,36094550.9419,-1777103813.69,-1751581111.96,-1802626515.42,-1800074245.25,-1754133382.13,2.0,1302816607700000.0,0.055548424363,0.111111604332,530,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1787902207.28,14263960.2295,-1787902207.28,-1777816064.27,-1797988350.28,-1796979735.98,-1778824678.57,2.0,203460561428000.0,0.055548424363,0.111111426772,410,0.0556451612903,3.6760970142599995e-14,0.000343445534943
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1826031905.06,19230991.2738,-1826031905.06,-1812433540.72,-1839630269.39,-1838270432.96,-1813793377.15,2.0,369831025371000.0,0.111096848726,0.111111604332,609,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1833668609.59,22536454.6077,-1833668609.59,-1817732929.71,-1849604289.46,-1848010721.48,-1819326497.7,2.0,507891786287000.0,0.055548424363,0.111111604332,520,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1838832387.3,21590537.9885,-1838832387.3,-1823565571.48,-1854099203.12,-1852572521.54,-1825092253.06,2.0,466151330631000.0,0.055548424363,0.111111604332,640,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1918703349.24,33291220.5449,-1918703349.24,-1895162901.44,-1942243797.04,-1939889752.26,-1897516946.22,2.0,1108305365370000.0,0.055548424363,0.111111604332,630,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1933313143.31,23967402.5891,-1933313143.31,-1916365630.41,-1950260656.21,-1948565904.92,-1918060381.7,2.0,574436386870000.0,0.055548424363,0.111111604332,510,0.0556451612903,3.6760970142599995e-14,0.00034344608378
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1969655870.48,9100860.82338,-1969655870.48,-1963220590.08,-1976091150.89,-1975447622.85,-1963864118.12,2.0,82825667726500.0,0.055548424363,0.111111604332,620,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2070648720.72,23256688.6782,-2070648720.72,-2054203758.45,-2087093683.0,-2085449186.77,-2055848254.68,2.0,540873568274000.0,0.055548424363,0.111111604332,610,0.0556451612903,3.6760970142599995e-14,0.00034344608378
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-17444424394.3,567337.801535,-17444424394.3,-17444023225.9,-17444825562.7,-17444785445.8,-17444063342.7,2.0,321872181050.0,0.055548424363,0.055553937791,1,0.0556451612903,3.6760970142599995e-14,0.000171717279105
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-206458360882.0,478947.875784,-206458360882.0,-206458022214.0,-206458699549.0,-206458665682.0,-206458056081.0,2.0,229391067718.0,0.111128939092,0.055553937791,12,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-331893763693.0,12321254.0029,-331893763693.0,-331885051251.0,-331902476135.0,-331901604891.0,-331885922495.0,2.0,151813300203000.0,0.111128939092,0.055553937791,23,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520892086177.0,639946.225324,-520892086177.0,-520891633666.0,-520892538687.0,-520892493436.0,-520891678917.0,2.0,409531171306.0,0.111096848726,0.055553937791,34,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-709915902337.0,14962381.7314,-709915902337.0,-709905322335.0,-709926482338.0,-709925424338.0,-709906380335.0,2.0,223872867076000.0,0.111096848726,0.055553937791,45,0.110483870968,3.6760970142599995e-14,0.000681891803981
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-62187110066600.0,6972740.37683,-62187110066600.0,-62187105136100.0,-62187114997000.0,-62187114504000.0,-62187105629100.0,2.0,48619108362600.0,0.111096848726,0.111111604332,655,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-62376117035000.0,17516785.8769,-62376117035000.0,-62376104648800.0,-62376129421300.0,-62376128182600.0,-62376105887400.0,2.0,306837787456000.0,0.111096848726,0.111111604332,666,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-62565119255500.0,16148035.7008,-62565119255500.0,-62565107837100.0,-62565130673900.0,-62565129532000.0,-62565108979000.0,2.0,260759056994000.0,0.111128939092,0.111111604332,677,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-62690507015500.0,10973046.3721,-62690507015500.0,-62690499256400.0,-62690514774600.0,-62690513998700.0,-62690500032300.0,2.0,120407746685000.0,0.111128939092,0.111111604332,688,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-62879490303300.0,12360237.2136,-62879490303300.0,-62879481563300.0,-62879499043300.0,-62879498169300.0,-62879482437300.0,2.0,152775463975000.0,0.111096848726,0.111111604332,699,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-63092659954600.0,738283.914664,-63092659954600.0,-63092659432600.0,-63092660476700.0,-63092660424500.0,-63092659484800.0,2.0,545063138652.0,0.055548424363,0.111111604332,611,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-63281687585500.0,9563822.70762,-63281687585500.0,-63281680822900.0,-63281694348100.0,-63281693671900.0,-63281681499100.0,2.0,91466704782800.0,0.111128939092,0.111111604332,622,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-63407100395200.0,6984483.2218,-63407100395200.0,-63407095456500.0,-63407105334000.0,-63407104840100.0,-63407095950300.0,2.0,48783005875600.0,0.111128939092,0.111111604332,633,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-63596107299200.0,14658001.7078,-63596107299200.0,-63596096934500.0,-63596117664000.0,-63596116627500.0,-63596097970900.0,2.0,214857014067000.0,0.111096848726,0.111111604332,644,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70051658025400.0,2822050.26454,-70051658025400.0,-70051656029900.0,-70051660020900.0,-70051659821400.0,-70051656229500.0,2.0,7963967695600.0,0.111096848726,0.111111604332,555,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70240681235300.0,2022265.4448,-70240681235300.0,-70240679805300.0,-70240682665200.0,-70240682522200.0,-70240679948300.0,2.0,4089557529220.0,0.111096848726,0.111111604332,566,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70429658291400.0,5023129.49641,-70429658291400.0,-70429654739500.0,-70429661843300.0,-70429661488100.0,-70429655094700.0,2.0,25231829937700.0,0.111128939092,0.111111604332,577,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70555094458000.0,62735017.0759,-70555094458000.0,-70555050097700.0,-70555138818400.0,-70555134382400.0,-70555054533700.0,2.0,3935682367510000.0,0.111128939092,0.111111604332,588,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70744066553200.0,19092002.5047,-70744066553200.0,-70744053053100.0,-70744080053200.0,-70744078703200.0,-70744054403100.0,2.0,364504559639000.0,0.111096848726,0.111111604332,599,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-70957209418700.0,2948607.21425,-70957209418700.0,-70957207333800.0,-70957211503700.0,-70957211295200.0,-70957207542300.0,2.0,8694284503910.0,0.055548424363,0.111111604332,511,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-71146223186800.0,5610944.04904,-71146223186800.0,-71146219219300.0,-71146227154400.0,-71146226757600.0,-71146219616000.0,2.0,31482693121500.0,0.111128939092,0.111111604332,522,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-71271645381800.0,8323870.31922,-71271645381800.0,-71271639496000.0,-71271651267700.0,-71271650679100.0,-71271640084600.0,2.0,69286817091200.0,0.111128939092,0.111111604332,533,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-71460681645000.0,23211334.4421,-71460681645000.0,-71460665232100.0,-71460698057900.0,-71460696416600.0,-71460666873400.0,2.0,538766046582000.0,0.111096848726,0.111111604332,544,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-77916199412600.0,19449856.9054,-77916199412600.0,-77916185659500.0,-77916213165700.0,-77916211790400.0,-77916187034800.0,2.0,378296933642000.0,0.111096848726,0.111111426772,455,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78105184254300.0,556784.817778,-78105184254300.0,-78105183860600.0,-78105184648000.0,-78105184608600.0,-78105183899900.0,2.0,310009333308.0,0.111096848726,0.111111426772,466,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78294182510200.0,8389194.35732,-78294182510200.0,-78294176578200.0,-78294188442300.0,-78294187849100.0,-78294177171400.0,2.0,70378581964800.0,0.111128939092,0.111111426772,477,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78419583261500.0,8619240.36745,-78419583261500.0,-78419577166800.0,-78419589356300.0,-78419588746800.0,-78419577776300.0,2.0,74291304511900.0,0.111128939092,0.111111426772,488,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78608569930000.0,8848746.98769,-78608569930000.0,-78608563673000.0,-78608576187000.0,-78608575561300.0,-78608564298700.0,2.0,78300323252200.0,0.111096848726,0.111111426772,499,0.0556451612903,3.6760970142599995e-14,0.000686891069887
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-78821738365700.0,546790.924086,-78821738365700.0,-78821737979100.0,-78821738752300.0,-78821738713700.0,-78821738017700.0,2.0,298980314663.0,0.055548424363,0.111111426772,411,0.111290322581,3.6760970142599995e-14,0.000686891069887
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-79010748308400.0,10660099.1519,-79010748308400.0,-79010740770500.0,-79010755846200.0,-79010755092400.0,-79010741524300.0,2.0,113637713929000.0,0.111128939092,0.111111426772,422,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-79136174527500.0,11127283.6521,-79136174527500.0,-79136166659300.0,-79136182395600.0,-79136181608800.0,-79136167446100.0,2.0,123816441474000.0,0.111128939092,0.111111426772,433,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-79325190844200.0,18074446.1702,-79325190844200.0,-79325178063700.0,-79325203624800.0,-79325202346700.0,-79325179341700.0,2.0,326685604359000.0,0.111096848726,0.111111426772,444,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-85780725700000.0,7586971.46101,-85780725700000.0,-85780720335200.0,-85780731064800.0,-85780730528400.0,-85780720871700.0,2.0,57562135950200.0,0.111096848726,0.111111426772,355,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-85969711008100.0,3773678.33269,-85969711008100.0,-85969708339700.0,-85969713676500.0,-85969713409700.0,-85969708606600.0,2.0,14240648158600.0,0.111096848726,0.111111426772,366,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86158714662500.0,5755980.03571,-86158714662500.0,-86158710592400.0,-86158718732600.0,-86158718325600.0,-86158710999400.0,2.0,33131306171500.0,0.111128939092,0.111111426772,377,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86284134936900.0,14483199.1884,-86284134936900.0,-86284124695700.0,-86284145178000.0,-86284144153900.0,-86284125719800.0,2.0,209763058730000.0,0.111128939092,0.111111426772,388,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86473087678200.0,651103.946214,-86473087678200.0,-86473087217800.0,-86473088138600.0,-86473088092600.0,-86473087263900.0,2.0,423936348775.0,0.111096848726,0.111111426772,399,0.0556451612903,3.6760970142599995e-14,0.000686891069887
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86686256904600.0,3617964.58064,-86686256904600.0,-86686254346300.0,-86686259462900.0,-86686259207100.0,-86686254602100.0,2.0,13089667706800.0,0.055548424363,0.111111426772,311,0.111290322581,3.6760970142599995e-14,0.000686891069887
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86875279467900.0,10084872.3595,-86875279467900.0,-86875272336800.0,-86875286599000.0,-86875285885900.0,-86875273049900.0,2.0,101704650508000.0,0.111128939092,0.111111426772,322,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-87000690142700.0,5729085.19614,-87000690142700.0,-87000686091600.0,-87000694193700.0,-87000693788600.0,-87000686496700.0,2.0,32822417184700.0,0.111128939092,0.111111426772,333,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-87189710824200.0,5988980.87935,-87189710824200.0,-87189706589300.0,-87189715059000.0,-87189714635500.0,-87189707012800.0,2.0,35867891973300.0,0.111096848726,0.111111426772,344,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-93645242376700.0,12167653.8588,-93645242376700.0,-93645233772900.0,-93645250980500.0,-93645250120100.0,-93645234633300.0,2.0,148051800428000.0,0.111096848726,0.111111604332,255,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-93834232869300.0,5838205.07493,-93834232869300.0,-93834228741000.0,-93834236997500.0,-93834236584700.0,-93834229153900.0,2.0,34084638496900.0,0.111096848726,0.111111604332,266,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94023237113200.0,1328843.70994,-94023237113200.0,-94023236173600.0,-94023238052900.0,-94023237958900.0,-94023236267600.0,2.0,1765825605450.0,0.111128939092,0.111111604332,277,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94148647004500.0,30177375.6948,-94148647004500.0,-94148625665900.0,-94148668343100.0,-94148666209300.0,-94148627799700.0,2.0,910674003823000.0,0.111128939092,0.111111604332,288,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94337624634900.0,356005.592716,-94337624634900.0,-94337624383100.0,-94337624886600.0,-94337624861400.0,-94337624408300.0,2.0,126739982045.0,0.111096848726,0.111111604332,299,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94550783403000.0,9809424.22725,-94550783403000.0,-94550776466700.0,-94550790339300.0,-94550789645700.0,-94550777160300.0,2.0,96224803670200.0,0.055548424363,0.111111604332,211,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94739798925000.0,13063213.0604,-94739798925000.0,-94739789688000.0,-94739808162100.0,-94739807238400.0,-94739790611700.0,2.0,170647535460000.0,0.111128939092,0.111111604332,222,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-94865226940100.0,21503475.9068,-94865226940100.0,-94865211734900.0,-94865242145400.0,-94865240624900.0,-94865213255400.0,2.0,462399476076000.0,0.111128939092,0.111111604332,233,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-95054228677500.0,6982159.9838,-95054228677500.0,-95054223740400.0,-95054233614600.0,-95054233120900.0,-95054224234100.0,2.0,48750558039400.0,0.111096848726,0.111111604332,244,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-101509799141000.0,3566254.96659,-101509799141000.0,-101509796619000.0,-101509801663000.0,-101509801411000.0,-101509796871000.0,2.0,12718174486700.0,0.111096848726,0.111109828737,155,0.110483870968,3.6760970142599995e-14,0.00136380758179
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-101698790789000.0,8716044.39065,-101698790789000.0,-101698784626000.0,-101698796952000.0,-101698796336000.0,-101698785242000.0,2.0,75969429819700.0,0.111096848726,0.111109828737,166,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-101887814813000.0,21184318.9964,-101887814813000.0,-101887799834000.0,-101887829793000.0,-101887828295000.0,-101887801332000.0,2.0,448775371342000.0,0.111128939092,0.111109828737,177,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102013255195000.0,7384887.46926,-102013255195000.0,-102013249973000.0,-102013260417000.0,-102013259894000.0,-102013250495000.0,2.0,54536562933600.0,0.111128939092,0.111109828737,188,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102202158888000.0,1862985.39969,-102202158888000.0,-102202157571000.0,-102202160206000.0,-102202160074000.0,-102202157703000.0,2.0,3470714599470.0,0.111096848726,0.111109828737,199,0.0556451612903,3.6760970142599995e-14,0.000686881190826
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102415336608000.0,5146743.40692,-102415336608000.0,-102415332968000.0,-102415340247000.0,-102415339883000.0,-102415333332000.0,2.0,26488967696700.0,0.055548424363,0.111109828737,111,0.111290322581,3.6760970142599995e-14,0.000686881190826
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102604342945000.0,5489584.99157,-102604342945000.0,-102604339063000.0,-102604346827000.0,-102604346438000.0,-102604339451000.0,2.0,30135543379600.0,0.111128939092,0.111109828737,122,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102729766961000.0,147032.325886,-102729766961000.0,-102729766857000.0,-102729767065000.0,-102729767055000.0,-102729766868000.0,2.0,21618504855.4,0.111128939092,0.111109828737,133,0.111290322581,3.6760970142599995e-14,0.00137415919343
