smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,prefix,ProbabilityWeight,ProbabilityWeight-htse_capacity
480.0,-465.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1483273362.81,994081.413846,-1483294668.69,-1482056084.26,-1484448029.59,-1484308912.94,-1482207984.44,4.0,988197857355.0,9.8243970108e-13,0.0714311178926,0.142857142857,249,0.000729080770972,0.0714473684211
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1484153930.9,2760237.53629,-1485302294.5,-1480044560.01,-1485966574.59,-1485889841.27,-1480810311.49,4.0,7618911256760.0,9.8243970108e-13,0.142862235785,0.142857142857,274,0.00291632308389,0.142894736842
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1490492344.42,2449729.43487,-1490567106.95,-1487423061.56,-1493412102.24,-1493008313.49,-1487871707.82,4.0,6001174304070.0,9.8243970108e-13,0.142862235785,0.142857142857,299,0.00291632308389,0.142894736842
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1502321282.56,1969555.71778,-1502932063.25,-1499458276.7,-1503962727.05,-1503809629.38,-1499977842.79,4.0,3879149725450.0,9.8243970108e-13,0.142862235785,0.142857142857,282,0.00291632308389,0.142894736842
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1507216436.07,1904688.55491,-1506830487.11,-1505334457.88,-1509870312.17,-1509417148.67,-1505556052.01,4.0,3627838491210.0,9.8243970108e-13,0.0714132926442,0.142857142857,258,0.00145779766563,0.142894736842
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1509169076.04,2034924.0557,-1508705675.34,-1507257771.95,-1512007181.52,-1511568613.24,-1507418299.8,4.0,4140915912450.0,9.8243970108e-13,0.142862235785,0.142857142857,307,0.00291632308389,0.142894736842
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1509259647.75,3139430.68261,-1509738788.66,-1505230729.51,-1512330284.16,-1512138509.69,-1505709988.53,4.0,9856025010890.0,9.8243970108e-13,0.142844410537,0.142857142857,332,0.00291327416226,0.142763157895
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1518626595.88,1899448.13993,-1518117182.31,-1517046135.29,-1521225883.63,-1520868292.36,-1517098078.41,4.0,3607903236270.0,9.8243970108e-13,0.142844410537,0.142857142857,265,0.00145797960379,0.0714473684211
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1523573567.61,2424904.24631,-1523867433.6,-1520477946.68,-1526081456.57,-1525883323.84,-1520852399.0,4.0,5880160603770.0,9.8243970108e-13,0.142862235785,0.142857142857,290,0.00291632308389,0.142894736842
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1526678606.9,2679281.22991,-1526391931.92,-1523809305.48,-1530121258.3,-1529682165.48,-1524076393.3,4.0,7178547908960.0,9.8243970108e-13,0.0714311178926,0.142857142857,315,0.00145816154194,0.142894736842
480.0,-302.2,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1532618142.77,1498558.39374,-1532213526.78,-1531398561.31,-1534646956.21,-1534377173.53,-1531425574.4,4.0,2245677259440.0,9.8243970108e-13,0.0714132926442,0.142857142857,324,0.00145645531051,0.142763157895
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1536747454.37,1642939.94987,-1536781284.21,-1534771307.92,-1538655941.14,-1538453259.37,-1534994287.6,4.0,2699251678890.0,9.8243970108e-13,0.142862235785,0.142857142857,273,0.00145816154194,0.0714473684211
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1541928252.6,1897646.41435,-1542793024.38,-1539093500.39,-1543033461.26,-1543021164.69,-1539624660.02,4.0,3601061913900.0,9.8243970108e-13,0.142862235785,0.142857142857,298,0.00291632308389,0.142894736842
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1557337548.46,2276910.15941,-1558038251.83,-1554033626.92,-1559240063.26,-1559079784.1,-1554614328.1,4.0,5184319874010.0,9.8243970108e-13,0.142862235785,0.142857142857,281,0.00145816154194,0.0714473684211
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1561465294.47,3538491.51117,-1560671347.91,-1558516045.55,-1566002436.5,-1565483764.84,-1558558349.28,4.0,12520922174600.0,9.8243970108e-13,0.142862235785,0.142857142857,306,0.00291632308389,0.142894736842
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1575160644.5,2188115.3595,-1576105978.82,-1571898850.13,-1576531770.21,-1576493212.04,-1572504608.9,4.0,4787848826460.0,9.8243970108e-13,0.0714132926442,0.142857142857,257,0.000728898832816,0.0714473684211
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1577937909.39,2414096.18623,-1577587076.86,-1575606657.73,-1580970826.09,-1580634424.69,-1575732559.61,4.0,5827860396350.0,9.8243970108e-13,0.142862235785,0.142857142857,289,0.00145816154194,0.0714473684211
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1580746968.64,633614.649522,-1580878628.83,-1579958166.74,-1581272450.16,-1581268632.62,-1580040980.39,4.0,401467524089.0,9.8243970108e-13,0.0714311178926,0.142857142857,314,0.00145816154194,0.142894736842
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1595476345.03,2120310.7383,-1596427492.34,-1592306495.15,-1596743900.3,-1596712575.73,-1592908508.11,4.0,4495717626960.0,9.8243970108e-13,0.142862235785,0.142857142857,297,0.00145816154194,0.0714473684211
480.0,-356.5,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1599569751.19,1441103.33083,-1600071048.62,-1597453482.23,-1600683425.28,-1600601560.36,-1597836125.61,4.0,2076778810130.0,9.8243970108e-13,0.0714132926442,0.142857142857,323,0.00145779766563,0.142894736842
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1615154261.64,1500526.28173,-1615403712.45,-1613110537.23,-1616699084.43,-1616532232.95,-1613427059.21,4.0,2251579122180.0,9.8243970108e-13,0.142862235785,0.142857142857,305,0.00145816154194,0.0714473684211
480.0,-465.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1633559753.27,4303962.34791,-1632798653.25,-1629487494.43,-1639154212.16,-1638471969.18,-1629713077.4,4.0,18524091892200.0,9.8243970108e-13,0.0714311178926,0.142857142857,313,0.000729080770972,0.0714473684211
480.0,-410.8,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1665136191.62,2564055.83965,-1664970742.44,-1662700820.83,-1667902460.77,-1667724347.15,-1662779664.95,4.0,6574382348860.0,9.8243970108e-13,0.0714132926442,0.142857142857,322,0.00145779766563,0.142894736842
480.0,-465.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1679967158.31,3341095.4665,-1680080536.27,-1675802209.02,-1683905351.69,-1683414257.32,-1676361330.17,4.0,11162918916300.0,9.8243970108e-13,0.142844410537,0.142857142857,329,0.00145797960379,0.0714473684211
480.0,-465.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1731956553.06,1495402.02548,-1732586939.32,-1729749999.22,-1732902334.37,-1732896176.25,-1730134389.1,4.0,2236227217810.0,9.8243970108e-13,0.0714132926442,0.142857142857,321,0.000728898832816,0.0714473684211
480.0,-465.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3490479865.25,0.0,-3490479865.25,-3490479865.25,-3490479865.25,-3490479865.25,-3490479865.25,4.0,0.0,9.8243970108e-13,0.0714132926442,0.0714285714286,1,0.000364449416408,0.0714473684211
480.0,-465.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3509683984.54,0.0,-3509683984.54,-3509683984.54,-3509683984.54,-3509683984.54,-3509683984.54,4.0,0.0,9.8243970108e-13,0.142844410537,0.0714285714286,9,0.000728989801894,0.0714473684211
480.0,-465.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3528892897.31,0.0,-3528892897.31,-3528892897.31,-3528892897.31,-3528892897.31,-3528892897.31,4.0,0.0,9.8243970108e-13,0.142862235785,0.0714285714286,17,0.000729080770972,0.0714473684211
480.0,-465.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3548101810.08,0.0,-3548101810.08,-3548101810.08,-3548101810.08,-3548101810.08,-3548101810.08,4.0,0.0,9.8243970108e-13,0.142862235785,0.0714285714286,25,0.000729080770972,0.0714473684211
480.0,-465.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3567310722.85,0.0,-3567310722.85,-3567310722.85,-3567310722.85,-3567310722.85,-3567310722.85,4.0,0.0,9.8243970108e-13,0.142862235785,0.0714285714286,33,0.000729080770972,0.0714473684211
480.0,-465.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3586519635.62,0.0,-3586519635.62,-3586519635.62,-3586519635.62,-3586519635.62,-3586519635.62,4.0,0.0,9.8243970108e-13,0.142862235785,0.0714285714286,41,0.000729080770972,0.0714473684211
480.0,-465.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3605728548.39,0.0,-3605728548.39,-3605728548.39,-3605728548.39,-3605728548.39,-3605728548.39,4.0,0.0,9.8243970108e-13,0.142862235785,0.0714285714286,49,0.000729080770972,0.0714473684211
480.0,-465.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-3624937461.16,0.0,-3624937461.16,-3624937461.16,-3624937461.16,-3624937461.16,-3624937461.16,4.0,0.0,9.8243970108e-13,0.0714311178926,0.0714285714286,57,0.000364540385486,0.0714473684211
480.0,-410.8,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-28348074876.6,269421.296529,-28348125211.4,-28347737572.1,-28348311511.3,-28348305541.7,-28347773742.6,4.0,72587835023.1,9.8243970108e-13,0.0714132926442,0.142857142857,66,0.00145779766563,0.142894736842
480.0,-410.8,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-28367239272.7,752277.433883,-28367038300.2,-28366564524.6,-28368315965.5,-28368129546.2,-28366630360.4,4.0,565921337529.0,9.8243970108e-13,0.142844410537,0.142857142857,74,0.00291595920758,0.142894736842
480.0,-410.8,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-28385998042.1,679258.557556,-28386009998.0,-28385376387.5,-28386595784.8,-28386592778.9,-28385386567.0,4.0,461392188013.0,9.8243970108e-13,0.142862235785,0.142857142857,82,0.00291632308389,0.142894736842
480.0,-410.8,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-28405442103.4,776308.924003,-28405625383.7,-28404373868.2,-28406143778.1,-28406100764.1,-28404526850.3,4.0,602655545487.0,9.8243970108e-13,0.142862235785,0.142857142857,90,0.00291632308389,0.142894736842
480.0,-410.8,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-28425374194.3,394082.147525,-28425443360.4,-28424834737.9,-28425775318.5,-28425732576.8,-28424918979.3,4.0,155300738998.0,9.8243970108e-13,0.142862235785,0.142857142857,98,0.00291632308389,0.142894736842
480.0,-410.8,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-28443940395.7,257259.712308,-28443946070.1,-28443685420.1,-28444184022.5,-28444177205.5,-28443695641.8,4.0,66182559576.6,9.8243970108e-13,0.142862235785,0.142857142857,106,0.00291632308389,0.142894736842
480.0,-410.8,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-28463183499.1,514102.643435,-28463172905.8,-28462661218.2,-28463726966.6,-28463694118.2,-28462687710.6,4.0,264301527987.0,9.8243970108e-13,0.142862235785,0.142857142857,114,0.00291632308389,0.142894736842
480.0,-410.8,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-28483202945.7,313741.846958,-28483139757.9,-28482892428.0,-28483639839.0,-28483565294.5,-28482929059.8,4.0,98433946532.6,9.8243970108e-13,0.0714311178926,0.142857142857,122,0.00145816154194,0.142894736842
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-53204839800.3,568438.630035,-53205023313.3,-53204012065.9,-53205300508.6,-53205266136.3,-53204156546.0,4.0,323122476116.0,9.8243970108e-13,0.0714132926442,0.142857142857,131,0.00145779766563,0.142894736842
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-53224369573.4,1249371.48743,-53224795031.2,-53222593059.4,-53225295171.5,-53225279017.1,-53222864488.6,4.0,1560929113590.0,9.8243970108e-13,0.142844410537,0.142857142857,139,0.00291595920758,0.142894736842
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-53243445936.3,1135136.04846,-53243705153.9,-53241845726.5,-53244527711.0,-53244406183.5,-53242122784.5,4.0,1288533848510.0,9.8243970108e-13,0.142862235785,0.142857142857,147,0.00291632308389,0.142894736842
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-53261322620.4,1099325.26288,-53261296085.9,-53260003400.7,-53262694909.3,-53262487732.2,-53260194657.0,4.0,1208516033610.0,9.8243970108e-13,0.142862235785,0.142857142857,155,0.00291632308389,0.142894736842
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-53280946709.8,856107.957878,-53281032231.0,-53279849588.1,-53281872789.3,-53281783879.5,-53279989810.6,4.0,732920835541.0,9.8243970108e-13,0.142862235785,0.142857142857,163,0.00291632308389,0.142894736842
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-53299323078.5,998835.329371,-53299333647.6,-53298239403.6,-53300385615.2,-53300315890.4,-53298315469.8,4.0,997672015199.0,9.8243970108e-13,0.142862235785,0.142857142857,171,0.00291632308389,0.142894736842
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-53320138788.2,926586.780408,-53319989683.3,-53319177655.3,-53321398130.7,-53321202417.6,-53319283905.5,4.0,858563061628.0,9.8243970108e-13,0.142862235785,0.142857142857,179,0.00291632308389,0.142894736842
480.0,-356.5,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-53338974756.6,1355926.11902,-53338382010.3,-53338135539.3,-53340999466.6,-53340617007.5,-53338162350.7,4.0,1838535640250.0,9.8243970108e-13,0.0714311178926,0.142857142857,187,0.00145816154194,0.142894736842
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-78058450547.2,1288059.21085,-78058344360.5,-78057089467.1,-78060024000.6,-78059856004.0,-78057193751.8,4.0,1659096530660.0,9.8243970108e-13,0.0714132926442,0.142857142857,196,0.00145645531051,0.142763157895
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-78077924805.1,1735839.69658,-78078249831.0,-78075551015.8,-78079648542.8,-78079488709.6,-78075905864.5,4.0,3013139452210.0,9.8243970108e-13,0.142844410537,0.142857142857,204,0.00291327416226,0.142763157895
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-78098093229.5,1512953.31272,-78098100026.0,-78096632858.1,-78099540007.9,-78099496384.7,-78096680559.2,4.0,2289027726460.0,9.8243970108e-13,0.142862235785,0.142857142857,212,0.00291363770352,0.142763157895
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-78117322875.6,1578051.63694,-78117382310.9,-78115349608.6,-78119177271.8,-78118946432.9,-78115616108.7,4.0,2490246968840.0,9.8243970108e-13,0.142862235785,0.142857142857,220,0.00291363770352,0.142763157895
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-78135746779.6,2264279.9417,-78135527722.0,-78133276621.1,-78138655053.1,-78138276276.7,-78133523963.1,4.0,5126963654400.0,9.8243970108e-13,0.142862235785,0.142857142857,228,0.00291363770352,0.142763157895
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-78156295530.6,864523.498891,-78156698492.0,-78155000351.7,-78156784786.6,-78156774412.4,-78155252502.8,4.0,747400880135.0,9.8243970108e-13,0.142862235785,0.142857142857,236,0.00291363770352,0.142763157895
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-78175064986.9,1554558.17481,-78174862785.7,-78173689224.0,-78176845152.3,-78176701738.2,-78173711317.4,4.0,2416651118870.0,9.8243970108e-13,0.142862235785,0.142857142857,244,0.00291363770352,0.142763157895
480.0,-302.2,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-78193660347.4,2325280.56057,-78193704887.9,-78191021232.1,-78196210381.9,-78196010423.3,-78191247914.9,4.0,5406929685360.0,9.8243970108e-13,0.0714311178926,0.142857142857,252,0.00145681885176,0.142763157895
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94027317129300.0,1963514.226,-94027317568800.0,-94027314393800.0,-94027318985600.0,-94027318826200.0,-94027314816900.0,4.0,3855388115720.0,9.8243970108e-13,0.0714132926442,0.142857142857,197,0.00145645531051,0.142763157895
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94027335846000.0,1728292.64911,-94027336324100.0,-94027333362600.0,-94027337373400.0,-94027337222500.0,-94027333800300.0,4.0,2986995480970.0,9.8243970108e-13,0.142844410537,0.142857142857,205,0.00291327416226,0.142763157895
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94027353466800.0,2162736.57266,-94027354139800.0,-94027350343000.0,-94027355244700.0,-94027355127200.0,-94027350864200.0,4.0,4677429482730.0,9.8243970108e-13,0.142862235785,0.142857142857,213,0.00291363770352,0.142763157895
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94027374268700.0,2936824.4226,-94027374726000.0,-94027370278800.0,-94027377343800.0,-94027376981400.0,-94027370915700.0,4.0,8624937689160.0,9.8243970108e-13,0.142862235785,0.142857142857,221,0.00291363770352,0.142763157895
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94027391556000.0,2629536.81149,-94027392597600.0,-94027387675700.0,-94027393353300.0,-94027393296800.0,-94027388357200.0,4.0,6914463843000.0,9.8243970108e-13,0.142862235785,0.142857142857,229,0.00291363770352,0.142763157895
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94027412074900.0,2588873.75897,-94027412125900.0,-94027408930500.0,-94027415117500.0,-94027414772500.0,-94027409306000.0,4.0,6702267339870.0,9.8243970108e-13,0.142862235785,0.142857142857,237,0.00291363770352,0.142763157895
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94027431816700.0,1841244.85079,-94027431657400.0,-94027429923100.0,-94027434029000.0,-94027433809100.0,-94027430047400.0,4.0,3390182600550.0,9.8243970108e-13,0.142862235785,0.142857142857,245,0.00291363770352,0.142763157895
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94027449908100.0,2180494.4832,-94027450675100.0,-94027446825800.0,-94027451456500.0,-94027451454900.0,-94027447287600.0,4.0,4754556191270.0,9.8243970108e-13,0.0714311178926,0.142857142857,253,0.00145681885176,0.142763157895
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94052169197200.0,2779487.48582,-94052169234900.0,-94052166081800.0,-94052172236900.0,-94052172004700.0,-94052166336700.0,4.0,7725550683850.0,9.8243970108e-13,0.0714132926442,0.142857142857,262,0.00145779766563,0.142894736842
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94052188019100.0,3584805.00261,-94052187411300.0,-94052184472800.0,-94052192781000.0,-94052192145300.0,-94052184743800.0,4.0,12850826906800.0,9.8243970108e-13,0.142844410537,0.142857142857,270,0.00291595920758,0.142894736842
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94052204694300.0,2974239.5722,-94052203864100.0,-94052202298500.0,-94052208750200.0,-94052208200100.0,-94052202350600.0,4.0,8846101032840.0,9.8243970108e-13,0.142862235785,0.142857142857,278,0.00291632308389,0.142894736842
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94052224746000.0,850951.204538,-94052224746000.0,-94052224144200.0,-94052225347700.0,-94052225287500.0,-94052224204400.0,2.0,724117952504.0,9.8243970108e-13,0.142862235785,0.142857142857,286,0.00291632308389,0.142894736842
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94052247367500.0,1440211.78718,-94052247357000.0,-94052245714300.0,-94052249041800.0,-94052248876900.0,-94052245872800.0,4.0,2074209991940.0,9.8243970108e-13,0.142862235785,0.142857142857,294,0.00291632308389,0.142894736842
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94052265267500.0,3321324.68494,-94052265764500.0,-94052260785300.0,-94052268755700.0,-94052268369100.0,-94052261470200.0,4.0,11031197662800.0,9.8243970108e-13,0.142862235785,0.142857142857,302,0.00291632308389,0.142894736842
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94052283470700.0,2738167.68026,-94052283554600.0,-94052280418800.0,-94052286354700.0,-94052286168200.0,-94052280655700.0,4.0,7497562245240.0,9.8243970108e-13,0.142862235785,0.142857142857,310,0.00291632308389,0.142894736842
480.0,-193.7,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-94052302478000.0,3327067.35421,-94052302342000.0,-94052298949800.0,-94052306278200.0,-94052305953600.0,-94052299192800.0,4.0,11069377179500.0,9.8243970108e-13,0.0714311178926,0.142857142857,318,0.00145816154194,0.142894736842
