smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,prefix
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4300669644.1,505815.224844,-4300743549.5,-4300074441.05,-4301117036.34,-4301108707.26,-4300127113.38,4.0,255849041684.0,9.302483829449999e-14,0.000771562567202,0.0555555555556,0.124993135887,0.111111111111,301
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4311722472.95,264417.376816,-4311668850.46,-4311466684.12,-4312085506.77,-4312031740.22,-4311488277.17,4.0,69916549162.4,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,386
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4315652582.89,886342.734927,-4315655391.88,-4314638712.54,-4316660835.25,-4316569291.4,-4314731941.79,4.0,785603443759.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,355
1200.0,-885.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4323313386.57,360696.333234,-4323324619.5,-4322864161.69,-4323740145.58,-4323686118.96,-4322924928.08,4.0,130101844808.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,342
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4326355354.0,691057.006175,-4326414854.8,-4325584325.76,-4327007380.65,-4326986083.01,-4325641323.88,4.0,477559785784.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,365
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4332791744.03,666671.733709,-4332669721.82,-4332131174.44,-4333696358.06,-4333565816.42,-4332188502.75,4.0,444451200527.0,9.302483829449999e-14,0.00154323617583,0.0555555555556,0.250004260484,0.111111111111,321
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4350134819.15,606251.177207,-4349896524.98,-4349727565.34,-4351018661.29,-4350872083.25,-4349731166.88,4.0,367540489865.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,419
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4354146827.82,1005137.55302,-4354615901.1,-4352640915.49,-4354714593.58,-4354702626.06,-4352934326.98,4.0,1010301500480.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,396
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4368433259.4,409512.646423,-4368563074.48,-4367862208.68,-4368744679.96,-4368740265.82,-4367944511.87,4.0,167700607580.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,375
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4376404389.78,349555.967552,-4376366917.69,-4376065919.8,-4376817803.95,-4376779848.01,-4376081392.49,4.0,122189374451.0,9.302483829449999e-14,0.00154324202011,0.0555555555556,0.250005207258,0.111111111111,331
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4390117803.75,456677.319369,-4390032548.12,-4389663691.19,-4390742427.56,-4390648828.35,-4389706137.03,4.0,208554174026.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,429
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4410421574.89,309669.419456,-4410428894.64,-4410118981.82,-4410709528.47,-4410703103.52,-4410129798.62,4.0,95895149346.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,385
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4418522305.56,679054.016541,-4418427598.64,-4417918283.29,-4419315741.66,-4419247126.56,-4417930074.24,4.0,461114357381.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,354
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4420173069.06,768238.794482,-4420382639.59,-4419098318.69,-4420828678.36,-4420794946.12,-4419257793.25,4.0,590190845348.0,9.302483829449999e-14,0.000771621010057,0.0555555555556,0.125002603629,0.111111111111,341
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4421322858.07,870982.569609,-4421272539.73,-4420434211.62,-4422312141.22,-4422231380.36,-4420484781.47,4.0,758610636563.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,408
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4424947780.86,888833.68789,-4425004843.23,-4423810556.85,-4425970880.13,-4425842252.59,-4423973421.8,4.0,790025324729.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,364
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4429225720.52,729390.148041,-4429308499.56,-4428265211.6,-4430020671.36,-4429931530.65,-4428404019.73,4.0,532009988059.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,439
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4447810519.1,213770.164497,-4447857719.71,-4447510183.06,-4448016453.92,-4447993188.45,-4447561768.89,4.0,45697683229.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,418
1200.0,-585.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4455141903.87,226061.024037,-4455142509.55,-4454885528.83,-4455397067.54,-4455374784.32,-4454908175.46,4.0,51103586588.5,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,395
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4468210732.31,375812.713139,-4468355133.09,-4467659670.75,-4468472992.32,-4468465680.41,-4467753623.13,4.0,141235195357.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,374
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4472090417.88,924430.170168,-4472431663.66,-4470757234.54,-4472741109.66,-4472732941.06,-4470970150.61,4.0,854571139518.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,449
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4488711078.53,368018.926076,-4488790067.88,-4488230546.51,-4489033631.85,-4489022835.15,-4488288736.82,4.0,135437929950.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,428
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4510776723.48,614146.483573,-4510651849.44,-4510226167.28,-4511577027.76,-4511480243.19,-4510248027.43,4.0,377175903286.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,384
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4521050287.13,360776.952419,-4521193386.41,-4520525299.65,-4521289076.03,-4521288508.41,-4520611726.85,4.0,130160009397.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,353
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4522734482.43,665050.986254,-4522494619.92,-4522236130.67,-4523712559.21,-4523538628.71,-4522266143.67,4.0,442292814318.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,363
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4527211467.38,1094921.21163,-4527307227.31,-4525879668.72,-4528351746.19,-4528270389.72,-4526018481.14,4.0,1198852459690.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,407
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4533101574.58,845870.367152,-4533299133.47,-4531909438.27,-4533898593.12,-4533820294.81,-4532106271.92,4.0,715496678025.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,438
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4548122121.4,996164.733536,-4547887001.21,-4547183387.44,-4549531095.74,-4549285147.15,-4547288263.92,4.0,992344176340.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,417
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4555191501.18,633682.260862,-4555206501.5,-4554411185.82,-4555941815.91,-4555850594.52,-4554511407.4,4.0,401553207731.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,394
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4566106850.93,349393.817376,-4566045724.23,-4565795306.35,-4566540648.9,-4566495168.47,-4565804110.77,4.0,122076039621.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,373
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4575273920.1,889700.252058,-4575082374.51,-4574432951.86,-4576497979.51,-4576318462.92,-4574497541.09,4.0,791566538512.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,448
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4591975641.25,414790.368807,-4591781288.59,-4591742768.28,-4592597219.53,-4592475278.18,-4591748098.03,4.0,172051050055.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,427
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4611250732.11,1099669.65311,-4610789786.14,-4610536056.52,-4612887299.63,-4612585115.93,-4610561672.64,4.0,1209273345970.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,383
1200.0,-885.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4621243731.66,823215.690132,-4621280748.68,-4620208067.15,-4622205362.12,-4622085931.41,-4620349708.08,4.0,677684072479.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,362
1200.0,-885.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4622664688.02,1657903.97971,-4622731090.45,-4620596007.75,-4624600563.43,-4624368755.74,-4620867656.89,4.0,2748645605940.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,352
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4631590215.88,429008.558522,-4631660226.59,-4631006977.61,-4632033432.72,-4631985483.44,-4631096933.31,4.0,184048343286.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,406
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4634410746.78,596356.058318,-4634549457.89,-4633595799.74,-4634948271.62,-4634917568.2,-4633709729.82,4.0,355640548293.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,437
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4649496547.95,975540.90343,-4649094272.15,-4648851092.01,-4650946555.49,-4650680453.93,-4648875828.09,4.0,951680054265.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,416
1200.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4652858399.16,604537.031234,-4652924644.18,-4652060760.29,-4653523547.98,-4653443756.55,-4652180298.73,4.0,365465022133.0,9.302483829449999e-14,0.000771588866487,0.0555555555556,0.249994792742,0.0555555555556,470
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4654569169.8,873482.780023,-4654357406.95,-4653764028.21,-4655797837.07,-4655603341.61,-4653831465.97,4.0,762972166996.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,393
1200.0,-885.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4665682850.49,835950.808997,-4665688707.42,-4664686768.45,-4666667218.66,-4666559443.78,-4664798057.49,4.0,698813755062.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,372
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4679823638.69,845061.752729,-4679516731.19,-4679231195.94,-4681029896.46,-4680843720.21,-4679233227.68,4.0,714129365926.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,447
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4693976998.6,1426280.76641,-4693920915.77,-4692340620.16,-4695725542.68,-4695518611.8,-4692513901.35,4.0,2034276824620.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,426
1200.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4695505160.02,752071.832866,-4695736735.27,-4694415281.15,-4696131888.4,-4696082653.96,-4694603460.74,4.0,565612041791.0,9.302483829449999e-14,0.000771618087914,0.0555555555556,0.250004260484,0.0555555555556,480
1200.0,-885.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4709232119.69,556301.956798,-4709324843.27,-4708480092.98,-4709798699.21,-4709744278.17,-4708590148.18,4.0,309471867137.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,382
1200.0,-985.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4720504588.48,350548.191802,-4720512318.74,-4720099742.08,-4720893974.36,-4720861146.69,-4720137207.9,4.0,122884034776.0,9.302483829449999e-14,0.00154317773297,0.0555555555556,0.249994792742,0.111111111111,361
1200.0,-985.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4724379713.72,962880.641884,-4724149209.51,-4723535184.59,-4725685251.27,-4725508667.14,-4723573466.2,4.0,927139130515.0,9.302483829449999e-14,0.000771562567202,0.0555555555556,0.124993135887,0.111111111111,351
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4727053729.01,1038878.47679,-4727139978.74,-4725944761.64,-4727990196.94,-4727974720.66,-4726011987.75,4.0,1079268489540.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,459
1200.0,-585.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4735648377.21,1520196.70818,-4735768450.91,-4733680047.49,-4737376559.55,-4737157394.43,-4733971256.82,4.0,2310998031570.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,405
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4737888554.44,1657651.93046,-4738046761.27,-4735761426.91,-4739699268.31,-4739517631.71,-4736037987.61,4.0,2747809922550.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,436
1200.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4740096240.33,988251.461745,-4739958653.27,-4739082759.18,-4741384895.61,-4741218898.98,-4739166203.56,4.0,976640951641.0,9.302483829449999e-14,0.000771621010057,0.0555555555556,0.250005207258,0.0555555555556,490
1200.0,-585.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4750451107.5,719027.910734,-4750479985.93,-4749542938.16,-4751301519.97,-4751182205.06,-4749679580.13,4.0,517001136415.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,415
1200.0,-885.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4755734629.63,507771.48124,-4755508127.65,-4755428266.58,-4756493996.65,-4756348218.3,-4755438143.74,4.0,257831877161.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,392
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4759371578.2,1078390.18889,-4759776555.31,-4757800944.21,-4760132257.95,-4760114908.57,-4758061279.87,4.0,1162925399490.0,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,469
1200.0,-985.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4764825650.1,823094.085691,-4764884889.74,-4763815535.22,-4765717285.7,-4765641041.91,-4763927322.8,4.0,677483873900.0,9.302483829449999e-14,0.00154323617583,0.0555555555556,0.250004260484,0.111111111111,371
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4783659718.89,1020652.14271,-4783696548.4,-4782475611.19,-4784770167.57,-4784683163.96,-4782584712.5,4.0,1041730796420.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,446
1200.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4788200440.01,944079.780459,-4788194687.8,-4787271997.47,-4789140386.97,-4789100724.26,-4787308208.86,4.0,891286631871.0,9.302483829449999e-14,0.000385810505028,0.0555555555556,0.125002603629,0.0555555555556,500
1200.0,-585.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4795167546.64,1096232.65601,-4795157657.1,-4793888341.8,-4796466530.57,-4796326450.37,-4794022488.27,4.0,1201726036110.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,425
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4803396571.98,901994.093595,-4803723129.83,-4802066473.55,-4804073554.72,-4804021595.87,-4802314367.1,4.0,813593344880.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,479
1200.0,-985.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4809823078.75,1073728.66242,-4809831052.12,-4808558386.67,-4811071824.08,-4810943778.01,-4808691216.76,4.0,1152893240510.0,9.302483829449999e-14,0.00154324202011,0.0555555555556,0.250005207258,0.111111111111,381
1200.0,-285.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4835095829.96,972071.50966,-4835147607.29,-4833888681.93,-4836199423.32,-4836083312.4,-4834035859.25,4.0,944923019892.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,458
1200.0,-685.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4838877791.89,1118539.54207,-4838541471.85,-4837999638.2,-4840428585.68,-4840208362.56,-4838018069.28,4.0,1251130707180.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,404
1200.0,-585.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4839804004.7,245751.41835,-4839793320.16,-4839573135.72,-4840056242.78,-4840043643.16,-4839579324.61,4.0,60393759620.8,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,435
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4851224333.7,463250.510759,-4851144852.52,-4850818804.13,-4851788825.62,-4851733042.78,-4850826898.26,4.0,214601035718.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,489
1200.0,-685.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4851465630.84,936894.20726,-4851590475.59,-4850207345.24,-4852474226.94,-4852345895.06,-4850410583.97,4.0,877770755598.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,414
1200.0,-985.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4854976479.46,1122288.76938,-4854583862.19,-4854130505.82,-4856607687.65,-4856336596.37,-4854166026.74,4.0,1259532081880.0,9.302483829449999e-14,0.000771621010057,0.0555555555556,0.125002603629,0.111111111111,391
1200.0,-285.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4866013021.08,885176.618127,-4866052393.97,-4865033518.4,-4866913777.97,-4866865119.4,-4865105800.71,4.0,783537645278.0,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,468
1200.0,-585.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4886985515.58,954579.735748,-4887152509.37,-4885674587.4,-4887962456.19,-4887848425.0,-4885888814.86,4.0,911222471900.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,445
1200.0,-685.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4895727516.09,994499.141802,-4895832924.09,-4894476563.32,-4896767652.84,-4896685353.69,-4894622107.27,4.0,989028543044.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,424
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4900900429.98,348827.127327,-4901035168.39,-4900394690.2,-4901136692.92,-4901135350.11,-4900476876.06,4.0,121680364759.0,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,499
1200.0,-285.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4909825875.36,2193541.36046,-4910707029.81,-4906612928.04,-4911276513.78,-4911262606.94,-4907155527.55,4.0,4811623700050.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,478
1200.0,-385.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4941577077.52,1312171.73967,-4941275842.59,-4940503284.66,-4943253340.24,-4943063890.1,-4940511993.83,4.0,1721794674380.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,457
1200.0,-685.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4942029486.81,842800.64772,-4942063477.13,-4941172451.11,-4942818541.85,-4942798445.91,-4941212941.24,4.0,710312931797.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,434
