smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight,PointProbability,ProbabilityWeight-ft_capacity
240.0,-225.0,-2529.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-844849599.926,9309835.66696,-844887969.894,-829385748.84,-860096313.372,-857035835.025,-831329617.853,10.0,86673040145900.0,0.125,0.250001627723,116,0.00390627543317,1.5260167010100002e-12,0.125
240.0,-132.0,-3311.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-857013926.356,6060887.12931,-855327668.549,-848679419.164,-865668048.784,-864851380.32,-849099851.954,10.0,36734352794200.0,0.25,0.125000813861,99,0.00781255086633,1.5260167010100002e-12,0.25
240.0,-225.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-871697326.361,3730315.70951,-872346658.434,-864946934.366,-878035432.976,-876387885.335,-865670814.352,10.0,13915255292700.0,0.125,0.125000813861,71,0.00390627543317,1.5260167010100002e-12,0.25
240.0,-163.0,-3311.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-884372187.666,6934942.29148,-883269367.727,-874585087.231,-897323709.734,-895419782.777,-876387890.411,10.0,48093424586100.0,0.25,0.125000813861,98,0.00781255086633,1.5260167010100002e-12,0.25
240.0,-101.0,-2529.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-897126948.497,13454801.6267,-891454605.648,-884212357.354,-927549574.874,-919325343.262,-884902962.825,10.0,181031686814000.0,0.125,0.125000813861,125,0.00195313771658,1.5260167010100002e-12,0.125
240.0,-194.0,-3311.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-914957458.735,5824647.39558,-916371240.983,-907764578.661,-926179525.173,-922713016.893,-907813434.055,10.0,33926517282800.0,0.25,0.125000813861,97,0.00781255086633,1.5260167010100002e-12,0.25
240.0,-132.0,-2529.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-929119106.183,6879779.47522,-928517940.34,-915427892.441,-940800208.776,-938901142.011,-919668241.43,10.0,47331365627700.0,0.25,0.125000813861,124,0.00390627543317,1.5260167010100002e-12,0.125
240.0,-225.0,-3311.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-948290155.5,9357931.28802,-947409016.336,-933943196.172,-963852717.098,-962546172.633,-936066033.853,10.0,87570877991400.0,0.125,0.125000813861,96,0.00390627543317,1.5260167010100002e-12,0.25
240.0,-163.0,-2529.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-966839736.905,8786360.05703,-967529624.66,-952467666.678,-978473375.043,-977904147.67,-952823800.689,10.0,77200123051800.0,0.25,0.125000813861,123,0.00390627543317,1.5260167010100002e-12,0.125
240.0,-194.0,-2529.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-993007652.351,8407856.31793,-995084660.72,-980424108.321,-1004026404.07,-1003745066.58,-981636983.151,10.0,70692047862900.0,0.25,0.125000813861,122,0.00390627543317,1.5260167010100002e-12,0.125
240.0,-225.0,-2529.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1031604858.29,6497219.63767,-1031702883.09,-1018442161.62,-1041041399.61,-1040816057.57,-1022696026.79,10.0,42213863020200.0,0.125,0.125000813861,121,0.00195313771658,1.5260167010100002e-12,0.125
240.0,-225.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-189452904248.0,4412.58758026,-189452904654.0,-189452895887.0,-189452911664.0,-189452909633.0,-189452897805.0,10.0,19470929.1534,0.125,0.124997854366,1,0.00195309147446,1.5260167010100002e-12,0.125
240.0,-101.0,-3311.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-7246264382230.0,6503595.02806,-7246263585490.0,-7246253786200.0,-7246277544850.0,-7246274466350.0,-7246256661640.0,10.0,42296748289000.0,0.125,0.125000813861,100,0.00390627543317,1.5260167010100002e-12,0.25
240.0,-132.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-7451089697020.0,5089495.14595,-7451090161490.0,-7451078371490.0,-7451097181590.0,-7451096166690.0,-7451081930070.0,10.0,25902960840600.0,0.25,0.125000813861,74,0.00781255086633,1.5260167010100002e-12,0.25
240.0,-163.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-7655915227670.0,3411867.05893,-7655916191270.0,-7655909930370.0,-7655920042960.0,-7655919646900.0,-7655910593240.0,10.0,11640836827800.0,0.25,0.125000813861,48,0.00781255086633,1.5260167010100002e-12,0.25
240.0,-194.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-7860736714130.0,1781078.78643,-7860736576940.0,-7860734101890.0,-7860739938270.0,-7860739351750.0,-7860734489190.0,10.0,3172241643480.0,0.25,0.125000813861,22,0.00390627543317,1.5260167010100002e-12,0.125
240.0,-101.0,-3311.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-18762221440600.0,10091818.5676,-18762220144000.0,-18762203944200.0,-18762236872200.0,-18762235527800.0,-18762208633500.0,10.0,101844802001000.0,0.125,0.250001627723,95,0.00781255086633,1.5260167010100002e-12,0.25
240.0,-132.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-18967049687900.0,5267519.15526,-18967049102900.0,-18967041280100.0,-18967057531500.0,-18967056147200.0,-18967041577000.0,10.0,27746758051100.0,0.25,0.250001627723,69,0.0156251017327,1.5260167010100002e-12,0.25
240.0,-163.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-19171871937300.0,5763264.45678,-19171873699100.0,-19171861569700.0,-19171878068400.0,-19171877514900.0,-19171862243400.0,10.0,33215217198800.0,0.25,0.250001627723,43,0.0156251017327,1.5260167010100002e-12,0.25
240.0,-194.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-19376691872800.0,2169395.90469,-19376692307900.0,-19376689172700.0,-19376696121200.0,-19376694899200.0,-19376689340100.0,10.0,4706278591300.0,0.25,0.250001627723,17,0.00781255086633,1.5260167010100002e-12,0.125
240.0,-101.0,-3311.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-30278171723600.0,8654520.44839,-30278173651800.0,-30278159291900.0,-30278185290100.0,-30278183740500.0,-30278159778300.0,10.0,74900724191700.0,0.125,0.250001331773,90,0.00781254161791,1.5260167010100002e-12,0.25
240.0,-132.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-30483004530000.0,7835180.16956,-30483005101900.0,-30482992236000.0,-30483021218800.0,-30483015886400.0,-30482994534800.0,10.0,61390048289500.0,0.25,0.250001331773,64,0.0156250832358,1.5260167010100002e-12,0.25
240.0,-163.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-30687826341800.0,4078623.08486,-30687825599700.0,-30687820106100.0,-30687832574300.0,-30687832267300.0,-30687820850700.0,10.0,16635166268300.0,0.25,0.250001331773,38,0.0156250832358,1.5260167010100002e-12,0.25
240.0,-194.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-30892648168600.0,2092860.04448,-30892648816000.0,-30892645568000.0,-30892650470000.0,-30892650457800.0,-30892645599400.0,10.0,4380063165760.0,0.25,0.250001331773,12,0.00781254161791,1.5260167010100002e-12,0.125
240.0,-101.0,-3311.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-41794104892200.0,7414351.28325,-41794104741000.0,-41794093032400.0,-41794118976900.0,-41794115665000.0,-41794095971800.0,10.0,54972604951400.0,0.125,0.249998372277,85,0.00781244913367,1.5260167010100002e-12,0.25
240.0,-132.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-41998933542000.0,6266461.79474,-41998932614800.0,-41998926279800.0,-41998943592600.0,-41998942350900.0,-41998926366200.0,10.0,39268543425000.0,0.25,0.249998372277,59,0.0156248982673,1.5260167010100002e-12,0.25
240.0,-163.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-42203754866800.0,5494777.83369,-42203752823900.0,-42203746466600.0,-42203763760200.0,-42203763649400.0,-42203748500600.0,10.0,30192583441700.0,0.25,0.249998372277,33,0.0156248982673,1.5260167010100002e-12,0.25
240.0,-194.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-42408577052700.0,2285055.11657,-42408577159300.0,-42408573964300.0,-42408581278200.0,-42408580073300.0,-42408574120800.0,10.0,5221476885750.0,0.25,0.249998372277,7,0.00781244913367,1.5260167010100002e-12,0.125
240.0,-101.0,-3311.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-53309791804500.0,3786438.13679,-53309791704300.0,-53309786069300.0,-53309796630800.0,-53309796324700.0,-53309786507100.0,10.0,14337113763700.0,0.125,0.124997854366,80,0.00390618294892,1.5260167010100002e-12,0.25
240.0,-132.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-53514618534900.0,6555048.60522,-53514619150700.0,-53514608959700.0,-53514630935400.0,-53514627319300.0,-53514609902900.0,10.0,42968662216800.0,0.25,0.124997854366,54,0.00781236589785,1.5260167010100002e-12,0.25
240.0,-163.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-53719439673000.0,3582066.60962,-53719440471300.0,-53719434770100.0,-53719445626000.0,-53719444753200.0,-53719435203000.0,10.0,12831201195700.0,0.25,0.124997854366,28,0.00781236589785,1.5260167010100002e-12,0.25
240.0,-194.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-53924260604900.0,1693318.71327,-53924261091800.0,-53924257155800.0,-53924262828400.0,-53924262328300.0,-53924257725300.0,10.0,2867328264700.0,0.25,0.124997854366,2,0.00390618294892,1.5260167010100002e-12,0.125
240.0,-101.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-61185898727600.0,5881311.50045,-61185898135300.0,-61185887192200.0,-61185905859900.0,-61185905689000.0,-61185890413900.0,10.0,34589824965300.0,0.125,0.125000813861,75,0.00390627543317,1.5260167010100002e-12,0.25
240.0,-132.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-61390722289100.0,5094330.71838,-61390724649100.0,-61390714217000.0,-61390727971700.0,-61390727306500.0,-61390714798000.0,10.0,25952205468200.0,0.25,0.125000813861,49,0.00781255086633,1.5260167010100002e-12,0.25
240.0,-163.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-61595541505900.0,3009348.56929,-61595542379400.0,-61595536564700.0,-61595545306600.0,-61595545001600.0,-61595537302700.0,10.0,9056178811500.0,0.25,0.125000813861,23,0.00390627543317,1.5260167010100002e-12,0.125
240.0,-101.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-72701855817900.0,6715263.67321,-72701856701500.0,-72701844153900.0,-72701864007900.0,-72701863780800.0,-72701846520100.0,10.0,45094766200800.0,0.125,0.250001627723,70,0.00781255086633,1.5260167010100002e-12,0.25
240.0,-132.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-72906678206100.0,4519357.63257,-72906678162700.0,-72906669259600.0,-72906684151400.0,-72906684052200.0,-72906671426200.0,10.0,20424593411100.0,0.25,0.250001627723,44,0.0156251017327,1.5260167010100002e-12,0.25
240.0,-163.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-73111496330300.0,3381037.86587,-73111496230200.0,-73111491605800.0,-73111501542200.0,-73111501315800.0,-73111492023700.0,10.0,11431417050400.0,0.25,0.250001627723,18,0.00781255086633,1.5260167010100002e-12,0.125
240.0,-101.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84217807370100.0,6972442.95918,-84217808103100.0,-84217797776000.0,-84217819815300.0,-84217817218300.0,-84217798118500.0,10.0,48614960819000.0,0.125,0.250001331773,65,0.00781254161791,1.5260167010100002e-12,0.25
240.0,-132.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84422633938900.0,5284200.61854,-84422634412900.0,-84422623492100.0,-84422641366800.0,-84422640928700.0,-84422626358200.0,10.0,27922776177000.0,0.25,0.250001331773,39,0.0156250832358,1.5260167010100002e-12,0.25
240.0,-163.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-84627454005700.0,2644368.45634,-84627454046400.0,-84627450405400.0,-84627457867600.0,-84627457571300.0,-84627450415100.0,10.0,6992684532910.0,0.25,0.250001331773,13,0.00781254161791,1.5260167010100002e-12,0.125
240.0,-101.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-95733743206100.0,6871199.28851,-95733743616000.0,-95733731205400.0,-95733753692300.0,-95733752736600.0,-95733733455700.0,10.0,47213379662400.0,0.125,0.249998372277,60,0.00781244913367,1.5260167010100002e-12,0.25
240.0,-132.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-95938561988600.0,3667366.05835,-95938562480200.0,-95938555369200.0,-95938566574100.0,-95938566358500.0,-95938556205400.0,10.0,13449573805900.0,0.25,0.249998372277,34,0.0156248982673,1.5260167010100002e-12,0.25
240.0,-163.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-96143383544500.0,1558302.08044,-96143383106500.0,-96143380788400.0,-96143385731200.0,-96143385668000.0,-96143381553500.0,10.0,2428305373910.0,0.25,0.249998372277,8,0.00781244913367,1.5260167010100002e-12,0.125
240.0,-101.0,-4093.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-107249427222000.0,5843890.03952,-107249428126000.0,-107249416927000.0,-107249437156000.0,-107249435278000.0,-107249418541000.0,10.0,34151050794000.0,0.125,0.124997854366,55,0.00390618294892,1.5260167010100002e-12,0.25
240.0,-132.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-107454243942000.0,6340629.35232,-107454242399000.0,-107454236052000.0,-107454253952000.0,-107454253402000.0,-107454236818000.0,10.0,40203580583500.0,0.25,0.124997854366,29,0.00781236589785,1.5260167010100002e-12,0.25
240.0,-163.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-107659065512000.0,2881074.84697,-107659065823000.0,-107659060553000.0,-107659069415000.0,-107659069406000.0,-107659061480000.0,10.0,8300592273860.0,0.25,0.124997854366,3,0.00390618294892,1.5260167010100002e-12,0.125
240.0,-101.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-115125527693000.0,8757243.74138,-115125526294000.0,-115125516396000.0,-115125545017000.0,-115125539945000.0,-115125517399000.0,10.0,76689317945900.0,0.125,0.125000813861,50,0.00390627543317,1.5260167010100002e-12,0.25
240.0,-132.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-115330346727000.0,4714950.0005,-115330345970000.0,-115330339635000.0,-115330354915000.0,-115330353727000.0,-115330340884000.0,10.0,22230753507200.0,0.25,0.125000813861,24,0.00390627543317,1.5260167010100002e-12,0.125
240.0,-101.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-126641484876000.0,7976706.12852,-126641480729000.0,-126641476851000.0,-126641498807000.0,-126641496087000.0,-126641477311000.0,10.0,63627840660700.0,0.125,0.250001627723,45,0.00781255086633,1.5260167010100002e-12,0.25
240.0,-132.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-126846304861000.0,5064988.27819,-126846304027000.0,-126846299809000.0,-126846316717000.0,-126846312758000.0,-126846300048000.0,10.0,25654106258200.0,0.25,0.250001627723,19,0.00781255086633,1.5260167010100002e-12,0.125
240.0,-101.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-138157435926000.0,6598201.67904,-138157434468000.0,-138157426212000.0,-138157445988000.0,-138157445527000.0,-138157427909000.0,10.0,43536265397200.0,0.125,0.250001331773,40,0.00781254161791,1.5260167010100002e-12,0.25
240.0,-132.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-138362258722000.0,5808869.20467,-138362260625000.0,-138362248798000.0,-138362265774000.0,-138362265292000.0,-138362250070000.0,10.0,33742961437000.0,0.25,0.250001331773,14,0.00781254161791,1.5260167010100002e-12,0.125
240.0,-101.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-149673364989000.0,5150533.1631,-149673365473000.0,-149673357412000.0,-149673373976000.0,-149673371861000.0,-149673357430000.0,10.0,26527991864200.0,0.125,0.249998372277,35,0.00781244913367,1.5260167010100002e-12,0.25
240.0,-132.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-149878192776000.0,10932474.248,-149878190182000.0,-149878176980000.0,-149878213067000.0,-149878210408000.0,-149878180021000.0,10.0,119518993183000.0,0.25,0.249998372277,9,0.00781244913367,1.5260167010100002e-12,0.125
240.0,-101.0,-4875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-161189049911000.0,8003165.90955,-161189051510000.0,-161189036673000.0,-161189060905000.0,-161189059449000.0,-161189037752000.0,10.0,64050664575700.0,0.125,0.124997854366,30,0.00390618294892,1.5260167010100002e-12,0.25
240.0,-132.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-161393875080000.0,6740392.5669,-161393875497000.0,-161393863577000.0,-161393889605000.0,-161393884337000.0,-161393866448000.0,10.0,45432891955900.0,0.25,0.124997854366,4,0.00390618294892,1.5260167010100002e-12,0.125
240.0,-101.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1689487.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-169065158308000.0,6883601.47183,-169065158335000.0,-169065150721000.0,-169065170169000.0,-169065168400000.0,-169065150736000.0,10.0,47383969223000.0,0.125,0.125000813861,25,0.00195313771658,1.5260167010100002e-12,0.125
240.0,-101.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1267115.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-180581112921000.0,6599560.34878,-180581113198000.0,-180581098104000.0,-180581121080000.0,-180581119979000.0,-180581102542000.0,10.0,43554196797100.0,0.125,0.250001627723,20,0.00390627543317,1.5260167010100002e-12,0.125
240.0,-101.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,844743.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-192097068702000.0,7909465.53898,-192097068143000.0,-192097053799000.0,-192097082691000.0,-192097079869000.0,-192097057362000.0,10.0,62559645112300.0,0.125,0.250001331773,15,0.00390627080895,1.5260167010100002e-12,0.125
240.0,-101.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,422372.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-203613003548000.0,9484777.07958,-203613003152000.0,-203612992005000.0,-203613026579000.0,-203613017776000.0,-203612993833000.0,10.0,89960996249400.0,0.125,0.249998372277,10,0.00390622456683,1.5260167010100002e-12,0.125
240.0,-101.0,-5657.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-215128681566000.0,6876698.56255,-215128681758000.0,-215128670078000.0,-215128694287000.0,-215128691333000.0,-215128671737000.0,10.0,47288983120200.0,0.125,0.124997854366,5,0.00195309147446,1.5260167010100002e-12,0.125
