smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1960017486.08,41435053.232,-1964224531.33,-1894441809.36,-2008248386.01,-2003536838.65,-1896047661.46,10.0,1716863636340000.0,0.249999574839,81,0.249981948155,2.4762864257000002e-14,0.00782610031248,0.125226860254
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1998504086.75,29018976.9784,-1998035585.86,-1937041845.4,-2040688655.63,-2034515820.65,-1957501665.85,10.0,842101024870000.0,0.249999574839,109,0.124990974078,2.4762864257000002e-14,0.00782610031248,0.250453720508
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2035475299.15,49115219.1401,-2018697395.69,-1992946159.79,-2141534755.86,-2125357432.99,-1995270995.8,10.0,2412304751180000.0,0.12500016534,48,0.250018051845,2.4762864257000002e-14,0.00779889464623,0.249546279492
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2072734791.38,33571600.0128,-2070005118.74,-2012525839.52,-2136440977.53,-2121998906.3,-2029803522.74,10.0,1127052327420000.0,0.124999315018,102,0.124990974078,2.4762864257000002e-14,0.00389885770361,0.249546279492
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2082985129.92,49135128.0922,-2104776669.78,-2000722742.13,-2132148123.82,-2129321904.36,-2008303740.7,10.0,2414260812640000.0,0.250000425161,68,0.250018051845,2.4762864257000002e-14,0.0155977951872,0.249546279492
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2133889053.4,42845717.9967,-2120024891.04,-2086056544.81,-2213791600.38,-2205854161.11,-2090036533.5,10.0,1835755550650000.0,0.250000519641,88,0.249981948155,2.4762864257000002e-14,0.0155955486918,0.249546279492
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2198100030.78,32792513.5202,-2187938248.05,-2165668990.0,-2254850312.18,-2252982670.87,-2168456073.55,10.0,1075348942970000.0,0.249999574839,108,0.124990974078,2.4762864257000002e-14,0.00779774487657,0.249546279492
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2206382044.2,14807914.4167,-2203577309.32,-2191200355.37,-2241654955.17,-2230480165.0,-2191228479.82,10.0,219274329371000.0,0.124999315018,101,0.124990974078,2.4762864257000002e-14,0.00195651768399,0.125226860254
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2212861894.95,48584399.7066,-2212500890.9,-2129609222.97,-2306516890.45,-2282164852.18,-2149568859.74,10.0,2360443894850000.0,0.12500016534,47,0.250018051845,2.4762864257000002e-14,0.00779889464623,0.249546279492
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2224875763.13,51705249.1107,-2221550624.27,-2159368660.56,-2310883934.68,-2309928399.99,-2165351547.72,10.0,2673432785600000.0,0.250000425161,67,0.250018051845,2.4762864257000002e-14,0.0155977951872,0.249546279492
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2294928971.27,46669737.5685,-2299960719.35,-2218637203.56,-2366225632.6,-2355083744.42,-2224585851.25,10.0,2178064404710000.0,0.250000519641,87,0.249981948155,2.4762864257000002e-14,0.0155955486918,0.249546279492
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2328735834.43,40674345.5509,-2331244944.51,-2244692807.04,-2387191737.13,-2376838663.95,-2264041040.52,10.0,1654402386000000.0,0.249999574839,107,0.124990974078,2.4762864257000002e-14,0.00779774487657,0.249546279492
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2355232480.59,40623666.6487,-2358929942.01,-2296792839.72,-2432668129.48,-2409398296.95,-2301860579.25,10.0,1650282291990000.0,0.12500016534,46,0.250018051845,2.4762864257000002e-14,0.00391362713156,0.125226860254
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2397870173.72,68825898.4793,-2386647917.76,-2303754016.84,-2524995160.49,-2506837067.21,-2308665117.79,10.0,4737004301480000.0,0.12500016534,75,0.250018051845,2.4762864257000002e-14,0.00391362713156,0.125226860254
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2408952661.0,23090548.6024,-2409548977.34,-2378293465.56,-2452985920.94,-2441496268.36,-2380972833.72,10.0,533173434761000.0,0.250000425161,66,0.250018051845,2.4762864257000002e-14,0.0078272572212,0.125226860254
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2430583021.86,41869759.5894,-2429332713.58,-2367864757.53,-2501109874.8,-2487540750.76,-2376589222.47,10.0,1753076768080000.0,0.250000425161,95,0.249981948155,2.4762864257000002e-14,0.00782612693135,0.125226860254
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2434611733.68,28207075.7341,-2439826625.16,-2388749508.33,-2477286981.2,-2472948407.3,-2394513794.49,10.0,795639121467000.0,0.250000519641,86,0.249981948155,2.4762864257000002e-14,0.007826129889,0.125226860254
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2465044426.8,37511011.8061,-2473501102.3,-2401915245.36,-2510654099.07,-2509995480.23,-2408840821.07,10.0,1407076006720000.0,0.250000519641,115,0.124990974078,2.4762864257000002e-14,0.0039130649445,0.125226860254
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2482479988.84,50169904.1555,-2500853594.33,-2391824701.7,-2537210391.6,-2536429440.16,-2407339074.98,10.0,2517019282970000.0,0.249999574839,106,0.124990974078,2.4762864257000002e-14,0.00391305015624,0.125226860254
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2549322428.1,38788584.5711,-2546250007.67,-2489853439.04,-2605326614.8,-2600790932.65,-2496412033.47,10.0,1504554293030000.0,0.12500016534,74,0.250018051845,2.4762864257000002e-14,0.00782725426312,0.250453720508
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2591821111.08,57483668.4078,-2593150001.57,-2471354665.69,-2671586048.1,-2658799668.98,-2510585802.34,10.0,3304372133620000.0,0.250000425161,94,0.249981948155,2.4762864257000002e-14,0.0156522538627,0.250453720508
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2624859049.61,32143089.5129,-2631425035.15,-2548646754.85,-2666848610.57,-2657271009.81,-2572430066.42,10.0,1033178203430000.0,0.250000519641,114,0.124990974078,2.4762864257000002e-14,0.007826129889,0.250453720508
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2686010934.91,38789125.5614,-2683718386.82,-2626617192.85,-2739752452.02,-2739263239.51,-2636623632.21,10.0,1504596261820000.0,0.12500016534,73,0.250018051845,2.4762864257000002e-14,0.00779889464623,0.249546279492
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2751997647.69,45741316.9021,-2764378219.6,-2682984703.96,-2808877965.87,-2800481130.33,-2683791196.96,10.0,2092268071940000.0,0.250000425161,93,0.249981948155,2.4762864257000002e-14,0.015595542798,0.249546279492
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2778092137.14,42785562.4722,-2783160899.64,-2715794289.49,-2848431792.3,-2838015690.67,-2720529384.83,10.0,1830604356070000.0,0.250000519641,113,0.124990974078,2.4762864257000002e-14,0.00779777434592,0.249546279492
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2843664120.3,40114477.1067,-2855142280.43,-2756486152.46,-2887440275.5,-2882382654.77,-2773266897.06,10.0,1609171273540000.0,0.12500016534,72,0.250018051845,2.4762864257000002e-14,0.00779889464623,0.249546279492
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2907342861.52,49843066.7635,-2899651591.34,-2810401864.44,-2978719089.64,-2969118333.44,-2833118533.45,10.0,2484331304390000.0,0.250000425161,92,0.249981948155,2.4762864257000002e-14,0.015595542798,0.249546279492
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2933106343.57,46172555.8416,-2937394705.54,-2831861005.38,-2982263353.66,-2978683899.64,-2860539618.56,10.0,2131904912950000.0,0.250000519641,112,0.124990974078,2.4762864257000002e-14,0.00779777434592,0.249546279492
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2990368461.56,43926393.6728,-2987374914.66,-2900501108.85,-3055193422.13,-3043774164.77,-2925955569.38,10.0,1929528061100000.0,0.12500016534,71,0.250018051845,2.4762864257000002e-14,0.00391362713156,0.125226860254
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3025101967.53,43722600.5056,-3024209676.93,-2932962087.73,-3103862427.02,-3084167603.08,-2964014266.04,10.0,1911665794970000.0,0.12500016534,100,0.249981948155,2.4762864257000002e-14,0.00391306198685,0.125226860254
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3031674696.0,32266019.8165,-3030982031.78,-2985055037.04,-3071795665.85,-3070423652.15,-2985877302.64,10.0,1041096034800000.0,0.250000425161,91,0.249981948155,2.4762864257000002e-14,0.00782612693135,0.125226860254
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3063453755.18,45738771.1235,-3042481329.24,-2997533474.36,-3132170862.06,-3124082872.55,-3011533170.47,10.0,2092035183890000.0,0.250000425161,120,0.124990974078,2.4762864257000002e-14,0.00391306346567,0.125226860254
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3094096335.22,48365582.7495,-3093183874.13,-3040579251.43,-3170841672.98,-3167102118.02,-3041871863.58,10.0,2339229594700000.0,0.250000519641,111,0.124990974078,2.4762864257000002e-14,0.0039130649445,0.125226860254
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3197349728.05,36095179.306,-3204189948.66,-3137720235.51,-3263683346.0,-3242760445.01,-3144139151.12,10.0,1302861969130000.0,0.12500016534,99,0.249981948155,2.4762864257000002e-14,0.0078261239737,0.250453720508
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3243855095.3,45882482.4033,-3234692967.51,-3166463543.27,-3343896913.75,-3314228291.08,-3190431070.92,10.0,2105202191490000.0,0.250000425161,119,0.124990974078,2.4762864257000002e-14,0.00782612693135,0.250453720508
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3355422594.62,24363892.3883,-3352735365.28,-3327000530.35,-3398912577.81,-3389902122.07,-3328191499.67,10.0,593599252308000.0,0.12500016534,98,0.249981948155,2.4762864257000002e-14,0.00779776845205,0.249546279492
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3402855067.18,35261290.5749,-3407205769.72,-3348697558.4,-3455520188.71,-3447197482.62,-3354389490.11,10.0,1243358613010000.0,0.250000425161,118,0.124990974078,2.4762864257000002e-14,0.00779777139899,0.249546279492
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3507824613.39,49010635.8717,-3515141509.75,-3416004028.06,-3567428118.82,-3560326978.46,-3433131860.17,10.0,2402042428550000.0,0.12500016534,97,0.249981948155,2.4762864257000002e-14,0.00779776845205,0.249546279492
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3524400369.08,40412688.4608,-3525713357.95,-3433397034.46,-3583405111.02,-3571114585.17,-3463049578.13,10.0,1633185388630000.0,0.250000425161,117,0.124990974078,2.4762864257000002e-14,0.00779777139899,0.249546279492
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3634030583.26,49566985.4648,-3649922401.13,-3549051173.24,-3692552298.59,-3691135897.19,-3558996251.24,10.0,2456886048070000.0,0.12500016534,96,0.249981948155,2.4762864257000002e-14,0.00391306198685,0.125226860254
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3652154930.52,25681811.2872,-3643705447.86,-3617137791.93,-3689602612.51,-3685283418.83,-3618914307.52,10.0,659555430993000.0,0.12500016534,125,0.124990974078,2.4762864257000002e-14,0.00195653099342,0.125226860254
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3666350839.54,48983837.3986,-3683408787.04,-3573193350.86,-3718301262.94,-3717863346.06,-3592761543.24,10.0,2399416326290000.0,0.250000425161,116,0.124990974078,2.4762864257000002e-14,0.00391306346567,0.125226860254
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3838256462.04,31881752.304,-3833387772.88,-3799217992.54,-3885559625.46,-3884942174.24,-3800569630.23,10.0,1016446129970000.0,0.12500016534,124,0.124990974078,2.4762864257000002e-14,0.00391306198685,0.250453720508
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3990595524.76,54655169.826,-3969704016.67,-3931993369.23,-4078830249.9,-4078724457.28,-3932427298.51,10.0,2987187588700000.0,0.12500016534,123,0.124990974078,2.4762864257000002e-14,0.00389888422603,0.249546279492
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4103034010.61,41261911.4062,-4107687329.47,-4015469024.7,-4164777243.21,-4153678111.45,-4040824681.87,10.0,1702545332900000.0,0.12500016534,122,0.124990974078,2.4762864257000002e-14,0.00389888422603,0.249546279492
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4284448697.86,42463450.0376,-4267845628.65,-4238026970.78,-4346943047.26,-4346596832.65,-4240385122.75,10.0,1803144589100000.0,0.12500016534,121,0.124990974078,2.4762864257000002e-14,0.00195653099342,0.125226860254
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-137051344170.0,6412.56960107,-137051343617.0,-137051333903.0,-137051354474.0,-137051352625.0,-137051334745.0,10.0,41121048.8886,0.124999315018,1,0.124990974078,2.4762864257000002e-14,0.00195651768399,0.125226860254
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-487207197091.0,7902465.16519,-487206976775.0,-487194893297.0,-487219405439.0,-487219030844.0,-487196709132.0,10.0,62448955687000.0,0.124999315018,27,0.250018051845,2.4762864257000002e-14,0.00779884159372,0.249546279492
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-99179603212500.0,9078985.80425,-99179604126200.0,-99179589828000.0,-99179619249600.0,-99179615716800.0,-99179590959300.0,10.0,82427983233800.0,0.249999574839,8,0.124990974078,2.4762864257000002e-14,0.00779774487657,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-99529753711800.0,32387412.5846,-99529751878000.0,-99529689264800.0,-99529794383200.0,-99529792492400.0,-99529707941600.0,10.0,1048944493930000.0,0.249999574839,34,0.250018051845,2.4762864257000002e-14,0.015654461197,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-99820990015300.0,31339114.969,-99820985845800.0,-99820952612800.0,-99821053642500.0,-99821034660700.0,-99820956428300.0,10.0,982140127043000.0,0.249999574839,60,0.250018051845,2.4762864257000002e-14,0.00782723059849,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-199700413543000.0,33872711.8029,-199700415473000.0,-199700348750000.0,-199700480298000.0,-199700458296000.0,-199700365693000.0,10.0,1147360604880000.0,0.250000519641,15,0.124990974078,2.4762864257000002e-14,0.0039130649445,0.125226860254
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-203327691779000.0,15083023.9406,-203327689508000.0,-203327666715000.0,-203327724979000.0,-203327714259000.0,-203327673287000.0,10.0,227497611193000.0,0.124999315018,28,0.250018051845,2.4762864257000002e-14,0.00779884159372,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-203618920733000.0,31347797.6691,-203618921565000.0,-203618860466000.0,-203618968405000.0,-203618958625000.0,-203618873309000.0,10.0,982684418702000.0,0.124999315018,54,0.250018051845,2.4762864257000002e-14,0.0078272010177,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-203969037437000.0,27902608.8513,-203969041416000.0,-203968993033000.0,-203969083717000.0,-203969076224000.0,-203968995194000.0,10.0,778555580707000.0,0.124999315018,80,0.249981948155,2.4762864257000002e-14,0.00391303536798,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-204458127536000.0,9839315.22634,-204458127488000.0,-204458115462000.0,-204458149412000.0,-204458143492000.0,-204458116698000.0,10.0,96812124123200.0,0.124999315018,2,0.124990974078,2.4762864257000002e-14,0.00389885770361,0.249546279492
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-303500699672000.0,28492048.4705,-303500699521000.0,-303500653324000.0,-303500731111000.0,-303500729701000.0,-303500655624000.0,10.0,811796826044000.0,0.249999574839,9,0.124990974078,2.4762864257000002e-14,0.00782610031248,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-303850800588000.0,44882137.815,-303850796772000.0,-303850747365000.0,-303850877622000.0,-303850874229000.0,-303850751785000.0,10.0,2014406294850000.0,0.249999574839,35,0.250018051845,2.4762864257000002e-14,0.00782723059849,0.125226860254
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-407298615743000.0,18055198.468,-407298614570000.0,-407298597543000.0,-407298651763000.0,-407298646821000.0,-407298597670000.0,10.0,325990191718000.0,0.124999315018,3,0.124990974078,2.4762864257000002e-14,0.00389885770361,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-407648771604000.0,19155584.8342,-407648774607000.0,-407648741540000.0,-407648802112000.0,-407648799401000.0,-407648744774000.0,10.0,366936430342000.0,0.124999315018,29,0.250018051845,2.4762864257000002e-14,0.0078272010177,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-407939982067000.0,25139077.1614,-407939981574000.0,-407939926933000.0,-407940013711000.0,-407940013229000.0,-407939945559000.0,10.0,631973200527000.0,0.124999315018,55,0.250018051845,2.4762864257000002e-14,0.00391360050885,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-507821766875000.0,31520206.039,-507821772503000.0,-507821724399000.0,-507821823476000.0,-507821814050000.0,-507821726579000.0,10.0,993523388739000.0,0.249999574839,10,0.124990974078,2.4762864257000002e-14,0.00391305015624,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-611619687729000.0,25751406.5941,-611619692883000.0,-611619629485000.0,-611619722836000.0,-611619719241000.0,-611619648579000.0,10.0,663134941575000.0,0.124999315018,4,0.124990974078,2.4762864257000002e-14,0.00391303536798,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-611969842583000.0,30679795.3559,-611969851152000.0,-611969798192000.0,-611969884006000.0,-611969877401000.0,-611969798555000.0,10.0,941249843082000.0,0.124999315018,30,0.250018051845,2.4762864257000002e-14,0.00391360050885,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-815940748352000.0,29494824.0785,-815940741852000.0,-815940718283000.0,-815940814185000.0,-815940797544000.0,-815940718438000.0,10.0,869944647421000.0,0.124999315018,5,0.124990974078,2.4762864257000002e-14,0.00195651768399,0.125226860254
