npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2588031412.34,3677321.6123300004,2588565452.59,2591181569.38,2583813174.8,2584154321.01,2591160847.31,4.0,13522694240500.0,182,0.10345395413899999,0.0555084232214,4.61981158295e-13,0.111111111111,0.000638062874478
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2571142181.78,2439239.91175,2571450841.43,2573739928.97,2567927115.29,2568375302.38,2573476937.67,4.0,5949891347070.0,310,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2568945963.45,6156823.85257,2568018372.57,2576581806.49,2563165302.16,2563415654.07,2575774900.05,4.0,37906479951600.0,346,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2567561222.15,4637649.280180001,2567260349.51,2572947509.26,2562776680.33,2563075155.93,2572468510.08,4.0,21507790845900.0,292,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2567392788.28,2607653.26838,2568095061.1,2569714562.97,2563666467.93,2564291485.05,2569510909.54,4.0,6799855568090.0,319,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2565429956.02,7157516.73416,2564917851.98,2573226896.64,2558657223.48,2558873017.14,2572703840.56,4.0,51230045799800.0,355,0.10345395413899999,0.0555589221509,4.61981158295e-13,0.111111111111,0.000638643353803
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2564793480.6,5052507.87254,2563797110.21,2571815037.5,2559764664.46,2560360819.44,2570621060.3,4.0,25527835802100.0,301,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2564715791.44,2078473.96407,2564662844.94,2567072816.93,2562464658.94,2562632435.85,2566873272.12,4.0,4320054019320.0,328,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2562581355.57,4751727.817,2560474230.24,2569648164.38,2559728797.42,2559746942.02,2568365744.59,4.0,22578917246900.0,283,0.10345395413899999,0.111072395265,4.61981158295e-13,0.111111111111,0.00127676427621
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2561446526.23,5998030.61819,2560561623.76,2568756553.51,2555906303.9,2556104486.86,2568027429.06,4.0,35976371296800.0,337,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2560733424.32,4789195.87168,2561088619.64,2564984093.23,2555772364.76,2556030255.62,2564939319.56,4.0,22936397097300.0,226,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2558035676.76,3788297.6814900003,2556737905.28,2563592314.74,2555074581.76,2555302638.4,2562585595.21,4.0,14351199323600.0,235,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
