smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,prefix,ProbabilityWeight,ProbabilityWeight-htse_capacity
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-526511528665.0,8774222.6436,-526510711628.0,-526502205176.0,-526522486229.0,-526521224608.0,-526502976575.0,4.0,76986982999500.0,4.95258127397e-14,0.124998488314,0.250018051845,27,0.00779879001474,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-152942946746000.0,10579079.7337,-152942942603000.0,-152942939355000.0,-152942962423000.0,-152942959558000.0,-152942939735000.0,4.0,111916928012000.0,4.95258127397e-14,0.125000566882,0.250018051845,48,0.00779891969886,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-153257331597000.0,29298798.6438,-153257323791000.0,-153257305296000.0,-153257373512000.0,-153257366285000.0,-153257307839000.0,4.0,858419601972000.0,4.95258127397e-14,0.125000566882,0.250018051845,74,0.00782727940685,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-153635256001000.0,5072690.71365,-153635255367000.0,-153635251593000.0,-153635261675000.0,-153635261257000.0,-153635251631000.0,4.0,25732191076400.0,4.95258127397e-14,0.125000566882,0.249981948155,100,0.0039130745569,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-154162992724000.0,2367043.04027,-154162992793000.0,-154162990166000.0,-154162995143000.0,-154162995013000.0,-154162990337000.0,4.0,5602892754490.0,4.95258127397e-14,0.125000566882,0.124990974078,22,0.00389889675053,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-169570495801000.0,6301719.14348,-169570495250000.0,-169570489200000.0,-169570503505000.0,-169570502686000.0,-169570489689000.0,4.0,39711664163300.0,4.95258127397e-14,0.250000944804,0.250018051845,43,0.0155978276082,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-169884875586000.0,15891367.8453,-169884879082000.0,-169884853493000.0,-169884890686000.0,-169884889384000.0,-169884856894000.0,4.0,252535571993000.0,4.95258127397e-14,0.250000944804,0.250018051845,69,0.0156545469814,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-170262808742000.0,23542029.6665,-170262799912000.0,-170262792237000.0,-170262842906000.0,-170262837326000.0,-170262792519000.0,4.0,554227160820000.0,4.95258127397e-14,0.250000944804,0.249981948155,95,0.00782614319848,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-170790535523000.0,10067640.3518,-170790531525000.0,-170790528660000.0,-170790550383000.0,-170790547771000.0,-170790528872000.0,4.0,101357382254000.0,4.95258127397e-14,0.250000944804,0.124990974078,17,0.00779778760718,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-186198016407000.0,13213527.7889,-186198015020000.0,-186198003565000.0,-186198032022000.0,-186198030591000.0,-186198004165000.0,4.0,174597316628000.0,4.95258127397e-14,0.250000944804,0.250018051845,38,0.0155978276082,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-186512371206000.0,4859807.13143,-186512371340000.0,-186512365455000.0,-186512376690000.0,-186512376181000.0,-186512366044000.0,4.0,23617725354700.0,4.95258127397e-14,0.250000944804,0.250018051845,64,0.0156545469814,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-186890345981000.0,29849121.7898,-186890346263000.0,-186890313809000.0,-186890377589000.0,-186890375570000.0,-186890315996000.0,4.0,890970071623000.0,4.95258127397e-14,0.250000944804,0.249981948155,90,0.00782614319848,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-187418056882000.0,10061342.2874,-187418057362000.0,-187418045059000.0,-187418067744000.0,-187418066902000.0,-187418046189000.0,4.0,101230608624000.0,4.95258127397e-14,0.250000944804,0.124990974078,12,0.00779778760718,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-202825561965000.0,13624559.3694,-202825557541000.0,-202825551269000.0,-202825581511000.0,-202825578405000.0,-202825551720000.0,4.0,185628618011000.0,4.95258127397e-14,0.249999055196,0.250018051845,33,0.0155977097136,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-203139920394000.0,11040284.9407,-203139918785000.0,-203139910543000.0,-203139933462000.0,-203139932282000.0,-203139910758000.0,4.0,121887891572000.0,4.95258127397e-14,0.249999055196,0.250018051845,59,0.015654428658,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-203517874375000.0,45337631.6612,-203517852629000.0,-203517849891000.0,-203517942352000.0,-203517928952000.0,-203517850243000.0,4.0,2055500844650000.0,4.95258127397e-14,0.249999055196,0.249981948155,85,0.00782608404535,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-204045593659000.0,7073399.34549,-204045591875000.0,-204045587880000.0,-204045603006000.0,-204045601845000.0,-204045587971000.0,4.0,50032978300800.0,4.95258127397e-14,0.249999055196,0.124990974078,7,0.00779772866837,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219452820471000.0,13224097.67,-219452820111000.0,-219452804871000.0,-219452836791000.0,-219452834695000.0,-219452806751000.0,4.0,174876759185000.0,4.95258127397e-14,0.124998488314,0.250018051845,28,0.00779879001474,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219767194029000.0,14455735.2417,-219767188881000.0,-219767183064000.0,-219767215290000.0,-219767211465000.0,-219767183800000.0,4.0,208968281378000.0,4.95258127397e-14,0.124998488314,0.250018051845,54,0.00782714925116,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220145162212000.0,35991285.9168,-220145159499000.0,-220145123397000.0,-220145206456000.0,-220145201553000.0,-220145126672000.0,4.0,1295372661940000.0,4.95258127397e-14,0.124998488314,0.249981948155,80,0.00391300948845,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220672858353000.0,3597422.31276,-220672857133000.0,-220672855521000.0,-220672863625000.0,-220672862670000.0,-220672855744000.0,4.0,12941447296400.0,4.95258127397e-14,0.124998488314,0.124990974078,2,0.00389883191784,0.249546279492
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-373089298035000.0,12915133.8276,-373089292429000.0,-373089289965000.0,-373089317320000.0,-373089313662000.0,-373089290259000.0,4.0,166800681786000.0,4.95258127397e-14,0.125000566882,0.124990974078,23,0.00389889675053,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-373467278010000.0,17151192.7915,-373467277135000.0,-373467260009000.0,-373467297760000.0,-373467296036000.0,-373467261208000.0,4.0,294163414170000.0,4.95258127397e-14,0.125000566882,0.250018051845,49,0.00782727940685,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-373781659454000.0,36094289.9733,-373781661266000.0,-373781617794000.0,-373781697488000.0,-373781694900000.0,-373781621469000.0,4.0,1302797768680000.0,4.95258127397e-14,0.125000566882,0.250018051845,75,0.00391363970343,0.125226860254
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-389716840341000.0,7584892.00099,-389716840514000.0,-389716833188000.0,-389716847148000.0,-389716847072000.0,-389716833368000.0,4.0,57530586666700.0,4.95258127397e-14,0.250000944804,0.124990974078,18,0.00779778760718,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-390094807093000.0,22815764.3597,-390094800702000.0,-390094787238000.0,-390094839728000.0,-390094834357000.0,-390094788775000.0,4.0,520559103315000.0,4.95258127397e-14,0.250000944804,0.250018051845,44,0.0156545469814,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-390409192415000.0,48300415.3131,-390409181041000.0,-390409152273000.0,-390409255304000.0,-390409247798000.0,-390409152954000.0,4.0,2332930119410000.0,4.95258127397e-14,0.250000944804,0.250018051845,70,0.00782727349068,0.125226860254
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-406344360141000.0,9713453.57425,-406344355997000.0,-406344353964000.0,-406344374606000.0,-406344371936000.0,-406344354147000.0,4.0,94351180339000.0,4.95258127397e-14,0.250000944804,0.124990974078,13,0.00779778760718,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-406722311609000.0,5502191.58076,-406722311711000.0,-406722306147000.0,-406722316868000.0,-406722316706000.0,-406722306369000.0,4.0,30274112191300.0,4.95258127397e-14,0.250000944804,0.250018051845,39,0.0156545469814,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-407036700615000.0,31143493.8904,-407036696776000.0,-407036671411000.0,-407036737497000.0,-407036734128000.0,-407036672476000.0,4.0,969917211698000.0,4.95258127397e-14,0.250000944804,0.250018051845,65,0.00782727349068,0.125226860254
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-422971907718000.0,16163237.6262,-422971902815000.0,-422971894248000.0,-422971930995000.0,-422971927141000.0,-422971895159000.0,4.0,261250250562000.0,4.95258127397e-14,0.249999055196,0.124990974078,8,0.00779772866837,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423349866065000.0,21288094.4091,-423349860045000.0,-423349848473000.0,-423349895695000.0,-423349891406000.0,-423349849150000.0,4.0,453182963573000.0,4.95258127397e-14,0.249999055196,0.250018051845,34,0.015654428658,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423664231017000.0,8953313.97213,-423664230945000.0,-423664221674000.0,-423664240503000.0,-423664239912000.0,-423664222221000.0,4.0,80161831083500.0,4.95258127397e-14,0.249999055196,0.250018051845,60,0.00782721432901,0.125226860254
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439599184911000.0,16507332.7431,-439599183050000.0,-439599167829000.0,-439599205714000.0,-439599203298000.0,-439599169129000.0,4.0,272492034291000.0,4.95258127397e-14,0.124998488314,0.124990974078,3,0.00389883191784,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439977131225000.0,20214305.2474,-439977123737000.0,-439977116357000.0,-439977161070000.0,-439977155617000.0,-439977117316000.0,4.0,408618136635000.0,4.95258127397e-14,0.124998488314,0.250018051845,29,0.00782714925116,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440291503592000.0,31437698.7118,-440291490664000.0,-440291483239000.0,-440291549803000.0,-440291541887000.0,-440291483398000.0,4.0,988328900293000.0,4.95258127397e-14,0.124998488314,0.250018051845,55,0.00391357462558,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-593613608866000.0,6090890.4097,-593613606646000.0,-593613604462000.0,-593613617710000.0,-593613616258000.0,-593613604582000.0,4.0,37098945983000.0,4.95258127397e-14,0.125000566882,0.124990974078,24,0.0039130745569,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-593991597173000.0,35734759.9314,-593991599731000.0,-593991551038000.0,-593991638191000.0,-593991632701000.0,-593991558063000.0,4.0,1276973067360000.0,4.95258127397e-14,0.125000566882,0.250018051845,50,0.00391363970343,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-610241152792000.0,13219904.6596,-610241151781000.0,-610241138473000.0,-610241169131000.0,-610241167280000.0,-610241139717000.0,4.0,174765879210000.0,4.95258127397e-14,0.250000944804,0.124990974078,19,0.00782614319848,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-610619132698000.0,28340847.1633,-610619138340000.0,-610619093280000.0,-610619160830000.0,-610619157548000.0,-610619099948000.0,4.0,803203617935000.0,4.95258127397e-14,0.250000944804,0.250018051845,45,0.00782727349068,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-626868671422000.0,10016063.606,-626868670493000.0,-626868661618000.0,-626868683084000.0,-626868682064000.0,-626868662080000.0,4.0,100321530159000.0,4.95258127397e-14,0.250000944804,0.124990974078,14,0.00782614319848,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-627246642485000.0,50849842.7332,-627246624917000.0,-627246604879000.0,-627246715227000.0,-627246703891000.0,-627246605675000.0,4.0,2585706505990000.0,4.95258127397e-14,0.250000944804,0.250018051845,40,0.00782727349068,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-643496208736000.0,13759899.2169,-643496207108000.0,-643496195308000.0,-643496225420000.0,-643496223755000.0,-643496195996000.0,4.0,189334826459000.0,4.95258127397e-14,0.249999055196,0.124990974078,9,0.00782608404535,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-643874186794000.0,24254222.4604,-643874188079000.0,-643874158534000.0,-643874212485000.0,-643874210670000.0,-643874161120000.0,4.0,588267307158000.0,4.95258127397e-14,0.249999055196,0.250018051845,35,0.00782721432901,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660123494958000.0,15319477.5398,-660123494725000.0,-660123476909000.0,-660123513472000.0,-660123511291000.0,-660123478950000.0,4.0,234686392092000.0,4.95258127397e-14,0.124998488314,0.124990974078,4,0.00391300948845,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660501439485000.0,26701901.5947,-660501431786000.0,-660501416438000.0,-660501477931000.0,-660501471364000.0,-660501418385000.0,4.0,712991548771000.0,4.95258127397e-14,0.124998488314,0.250018051845,30,0.00391357462558,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-814137915897000.0,21553764.4411,-814137916948000.0,-814137892397000.0,-814137937294000.0,-814137936313000.0,-814137894008000.0,4.0,464564761584000.0,4.95258127397e-14,0.125000566882,0.124990974078,25,0.00195653727845,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-830765446974000.0,8448950.11116,-830765443850000.0,-830765440784000.0,-830765459412000.0,-830765457213000.0,-830765441109000.0,4.0,71384757980800.0,4.95258127397e-14,0.250000944804,0.124990974078,20,0.00391307159924,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-847392962645000.0,6724109.9968,-847392963235000.0,-847392953873000.0,-847392970238000.0,-847392969249000.0,-847392955216000.0,4.0,45213655249100.0,4.95258127397e-14,0.250000944804,0.124990974078,15,0.00391307159924,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-864020516976000.0,6660300.99264,-864020514599000.0,-864020511959000.0,-864020526749000.0,-864020525037000.0,-864020512244000.0,4.0,44359609312600.0,4.95258127397e-14,0.249999055196,0.124990974078,10,0.00391304202267,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-880647791814000.0,39676398.2718,-880647778037000.0,-880647763182000.0,-880647847998000.0,-880647839535000.0,-880647763380000.0,4.0,1574216579830000.0,4.95258127397e-14,0.124998488314,0.124990974078,5,0.00195650474422,0.125226860254
