smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2452014916.64,5457953.03482,-2452014916.64,-2448155561.04,-2455874272.24,-2455488336.68,-2448541496.6,2.0,29789251330200.0,709,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2457137397.96,3621926.74991,-2457137397.96,-2454576308.99,-2459698486.93,-2459442378.03,-2454832417.89,2.0,13118353381700.0,818,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2460511984.84,56774148.1878,-2460511984.84,-2420366599.66,-2500657370.02,-2496642831.5,-2424381138.17,2.0,3223303902450000.0,870,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2464427738.36,46389223.3018,-2464427738.36,-2431625603.99,-2497229872.73,-2493949659.3,-2434905817.43,2.0,2151960038540000.0,839,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2482439374.08,22335369.1241,-2482439374.08,-2466645883.11,-2498232865.04,-2496653515.95,-2468225232.2,2.0,498868713908000.0,730,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2503428811.81,43648761.0884,-2503428811.81,-2472564476.86,-2534293146.77,-2531206713.27,-2475650910.35,2.0,1905214344560000.0,969,0.111290322581,0.111096848726,0.000686890825956,0.0555556936571,1.83804491715e-14
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2509589766.72,18548669.745,-2509589766.72,-2496473876.56,-2522705656.88,-2521394067.87,-2497785465.58,2.0,344053149308000.0,948,0.110483870968,0.111128939092,0.000682110327132,0.0555556936571,1.83804491715e-14
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2526360580.42,58489805.8682,-2526360580.42,-2485002042.06,-2567719118.78,-2563583264.95,-2489137895.9,2.0,3421057390500000.0,808,0.0556451612903,0.111128939092,0.000687088685635,0.111111298535,1.83804491715e-14
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2532665134.71,4150853.32183,-2532665134.71,-2529730038.18,-2535600231.24,-2535306721.59,-2530023547.83,2.0,17229583299400.0,1000,0.0556451612903,0.055548424363,0.000171722706489,0.0555556936571,1.83804491715e-14
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2560655657.39,5817797.88733,-2560655657.39,-2556541853.05,-2564769461.73,-2564358081.29,-2556953233.49,2.0,33846772257800.0,938,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2570514648.8,3178262.4181,-2570514648.8,-2568267277.89,-2572762019.7,-2572537282.61,-2568492014.98,2.0,10101351998300.0,907,0.0556451612903,0.111128939092,0.000343544617314,0.0555556936571,1.83804491715e-14
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2575581821.2,18942683.8078,-2575581821.2,-2562187321.03,-2588976321.38,-2587636871.36,-2563526771.05,2.0,358825269844000.0,917,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2576124725.0,43981569.4931,-2576124725.0,-2545025058.96,-2607224391.03,-2604114424.43,-2548135025.56,2.0,1934378455080000.0,959,0.110483870968,0.111096848726,0.000681913356203,0.0555556936571,1.83804491715e-14
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2586891753.84,2200992.39567,-2586891753.84,-2585335417.2,-2588448090.49,-2588292456.83,-2585491050.86,2.0,4844367525810.0,829,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2590300637.97,44576277.0799,-2590300637.97,-2558780450.17,-2621820825.78,-2618668807.0,-2561932468.95,2.0,1987044478300000.0,850,0.110483870968,0.055548424363,0.000681912811344,0.111111298535,1.83804491715e-14
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2592269074.67,10416015.7538,-2592269074.67,-2584903839.3,-2599634310.05,-2598897786.51,-2585640362.84,2.0,108493384184000.0,720,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2598621565.03,25270028.7478,-2598621565.03,-2580752956.34,-2616490173.72,-2614703312.85,-2582539817.21,2.0,638574352914000.0,860,0.110483870968,0.055548424363,0.000681912811344,0.111111298535,1.83804491715e-14
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2638614763.01,15902385.6018,-2638614763.01,-2627370078.31,-2649859447.7,-2648734979.23,-2628494546.78,2.0,252885867827000.0,819,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2643144987.0,67723716.7494,-2643144987.0,-2595257087.64,-2691032886.36,-2686244096.42,-2600045877.57,2.0,4586501810360000.0,990,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2649832503.54,15626446.7502,-2649832503.54,-2638782937.08,-2660882070.0,-2659777113.36,-2639887893.72,2.0,244185838036000.0,928,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2653033998.47,5137185.67475,-2653033998.47,-2649401459.64,-2656666537.29,-2656303283.41,-2649764713.52,2.0,26390676656800.0,710,0.0556451612903,0.055548424363,0.00034344513856,0.111111298535,1.83804491715e-14
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2685144152.48,36346058.4264,-2685144152.48,-2659443608.1,-2710844696.86,-2708274642.42,-2662013662.53,2.0,1321035963140000.0,949,0.110483870968,0.111096848726,0.000681913356203,0.0555556936571,1.83804491715e-14
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2714728603.92,45741965.5084,-2714728603.92,-2682384149.92,-2747073057.92,-2743838612.52,-2685618595.32,2.0,2092327408570000.0,840,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2720789864.96,66127385.1745,-2720789864.96,-2674030742.49,-2767548987.44,-2762873075.2,-2678706654.73,2.0,4372831070020000.0,809,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2753150816.14,12597939.7048,-2753150816.14,-2744242727.55,-2762058904.74,-2761168095.88,-2745133536.41,2.0,158708084806000.0,918,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2762887089.71,48682957.1218,-2762887089.71,-2728463040.6,-2797311138.82,-2793868733.91,-2731905445.51,2.0,2370030314120000.0,939,0.111290322581,0.111096848726,0.000686890825956,0.0555556936571,1.83804491715e-14
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2768349720.9,34115791.8788,-2768349720.9,-2744226213.11,-2792473228.68,-2790060877.9,-2746638563.89,2.0,1163887255520000.0,980,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2824322549.86,11531131.8984,-2824322549.86,-2816168808.3,-2832476291.42,-2831660917.27,-2816984182.46,2.0,132967002857000.0,908,0.0556451612903,0.111128939092,0.000343544617314,0.0555556936571,1.83804491715e-14
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2831742056.14,25648939.5394,-2831742056.14,-2813605517.07,-2849878595.22,-2848064941.32,-2815419170.97,2.0,657868099496000.0,929,0.111290322581,0.111096848726,0.000686890825956,0.0555556936571,1.83804491715e-14
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2840910070.13,42381770.3187,-2840910070.13,-2810941632.94,-2870878507.32,-2867881663.6,-2813938476.65,2.0,1796214455350000.0,830,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2841634919.12,10859171.1754,-2841634919.12,-2833956325.54,-2849313512.69,-2848545653.33,-2834724184.9,2.0,117921598617000.0,970,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2866764383.64,72788688.5485,-2866764383.64,-2815295008.37,-2918233758.91,-2913086821.38,-2820441945.9,2.0,5298193180620000.0,950,0.110483870968,0.055548424363,0.000340956678101,0.0555556936571,1.83804491715e-14
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2900404814.66,14590618.393,-2900404814.66,-2890087689.45,-2910721939.87,-2909690227.34,-2891119401.97,2.0,212886145091000.0,820,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2917644004.64,337685.137508,-2917644004.64,-2917405225.19,-2917882784.09,-2917858906.15,-2917429103.14,2.0,114031252094.0,919,0.111290322581,0.111096848726,0.000686890825956,0.0555556936571,1.83804491715e-14
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2924627117.25,21295995.2938,-2924627117.25,-2909568574.57,-2939685659.94,-2938179805.67,-2911074428.84,2.0,453519415553000.0,960,0.110483870968,0.055548424363,0.000340956678101,0.0555556936571,1.83804491715e-14
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2948950870.39,6740126.84951,-2948950870.39,-2944184880.99,-2953716859.79,-2953240260.85,-2944661479.93,2.0,45429309947500.0,810,0.0556451612903,0.055548424363,0.00034344513856,0.111111298535,1.83804491715e-14
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2995061870.31,75473209.4543,-2995061870.31,-2941694252.11,-3048429488.51,-3043092726.69,-2947031013.93,2.0,5696205345330000.0,909,0.0556451612903,0.111096848726,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3004643541.98,13393289.3834,-3004643541.98,-2995173056.24,-3014114027.73,-3013166979.15,-2996120104.81,2.0,179380200507000.0,940,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3154152320.47,38960025.1764,-3154152320.47,-3126603422.47,-3181701218.47,-3178946328.67,-3129358312.27,2.0,1517883561750000.0,930,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3154594030.2,20290670.1936,-3154594030.2,-3140246359.71,-3168941700.69,-3167506933.64,-3141681126.76,2.0,411711296904000.0,920,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3297075805.4,35024125.5027,-3297075805.4,-3272310008.75,-3321841602.05,-3319365022.38,-3274786588.42,2.0,1226689367230000.0,910,0.0556451612903,0.055548424363,0.000171722706489,0.0555556936571,1.83804491715e-14
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-19037594202.4,1045103.91371,-19037594202.4,-19036855202.3,-19038333202.4,-19038259302.4,-19036929102.3,2.0,1092242190450.0,1,0.0556451612903,0.055548424363,0.000171719962311,0.0555548058612,1.83804491715e-14
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-191321926037.0,21500715.9989,-191321926037.0,-191306722735.0,-191337129339.0,-191335609009.0,-191308243065.0,2.0,462280788466000.0,711,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-223979535016.0,1992918.06882,-223979535016.0,-223978125810.0,-223980944222.0,-223980803301.0,-223978266730.0,2.0,3971722429040.0,12,0.111290322581,0.111128939092,0.000687078254746,0.0555548058612,1.83804491715e-14
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-359945914651.0,3067893.36476,-359945914651.0,-359943745323.0,-359948083979.0,-359947867046.0,-359943962255.0,2.0,9411969697540.0,23,0.111290322581,0.111128939092,0.000687078254746,0.0555548058612,1.83804491715e-14
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-396264327333.0,13310841.5011,-396264327333.0,-396254915147.0,-396273739519.0,-396272798301.0,-396255856365.0,2.0,177178501467000.0,722,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-532264097523.0,14704595.8896,-532264097523.0,-532253699804.0,-532274495242.0,-532273455471.0,-532254739576.0,2.0,216225140278000.0,733,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-564890783384.0,13077096.589,-564890783384.0,-564881536480.0,-564900030288.0,-564899105597.0,-564882461171.0,2.0,171010455199000.0,34,0.111290322581,0.111096848726,0.000686879849244,0.0555548058612,1.83804491715e-14
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-737176178407.0,15928200.0252,-737176178407.0,-737164915469.0,-737187441345.0,-737186315052.0,-737166041763.0,2.0,253707556044000.0,744,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-769819672173.0,26243166.5156,-769819672173.0,-769801115452.0,-769838228894.0,-769836373222.0,-769802971124.0,2.0,688703788766000.0,45,0.110483870968,0.111096848726,0.000681902459032,0.0555548058612,1.83804491715e-14
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-16270354204500.0,17052052.648,-16270354204500.0,-16270342146800.0,-16270366262100.0,-16270365056300.0,-16270343352600.0,2.0,290772499510000.0,655,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-16475298108900.0,5209651.77076,-16475298108900.0,-16475294425100.0,-16475301792700.0,-16475301424300.0,-16475294793500.0,2.0,27140471572600.0,666,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-16680232086800.0,7705388.36594,-16680232086800.0,-16680226638300.0,-16680237535400.0,-16680236990500.0,-16680227183100.0,2.0,59373009870000.0,677,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-16816126292600.0,4044553.0654,-16816126292600.0,-16816123432700.0,-16816129152500.0,-16816128866500.0,-16816123718700.0,2.0,16358409498800.0,688,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17021131110800.0,24025345.5307,-17021131110800.0,-17021114122300.0,-17021148099300.0,-17021146400400.0,-17021115821200.0,2.0,577217227870000.0,699,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17252946289000.0,1766415.28383,-17252946289000.0,-17252945040000.0,-17252947538100.0,-17252947413200.0,-17252945164900.0,2.0,3120222954940.0,611,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17457882617900.0,1606807.69361,-17457882617900.0,-17457881481700.0,-17457883754100.0,-17457883640400.0,-17457881595300.0,2.0,2581830964230.0,622,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17593857093800.0,23215719.8023,-17593857093800.0,-17593840677900.0,-17593873509800.0,-17593871868200.0,-17593842319500.0,2.0,538969645940000.0,633,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-17798822191900.0,4603187.13728,-17798822191900.0,-17798818936900.0,-17798825446800.0,-17798825121300.0,-17798819262400.0,2.0,21189331820900.0,644,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-33331956691600.0,698033.123441,-33331956691600.0,-33331956198000.0,-33331957185100.0,-33331957135800.0,-33331956247300.0,2.0,487250241421.0,555,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-33536922774200.0,20873441.1905,-33536922774200.0,-33536908014400.0,-33536937533900.0,-33536936058000.0,-33536909490400.0,2.0,435700547133000.0,566,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-33741786358100.0,17056135.1925,-33741786358100.0,-33741774297500.0,-33741798418600.0,-33741797212500.0,-33741775503600.0,2.0,290911747706000.0,577,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-33877747337900.0,37298784.7392,-33877747337900.0,-33877720963700.0,-33877773712100.0,-33877771074700.0,-33877723601100.0,2.0,1391199343020000.0,588,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34082688778900.0,17852225.139,-34082688778900.0,-34082676155400.0,-34082701402300.0,-34082700139900.0,-34082677417800.0,2.0,318701942415000.0,599,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34314545758200.0,4529337.31938,-34314545758200.0,-34314542555500.0,-34314548960900.0,-34314548640700.0,-34314542875700.0,2.0,20514896552700.0,511,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34519476410000.0,4573882.37837,-34519476410000.0,-34519473175800.0,-34519479644200.0,-34519479320800.0,-34519473499200.0,2.0,20920400011100.0,522,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34655443176200.0,8057348.62286,-34655443176200.0,-34655437478800.0,-34655448873600.0,-34655448303800.0,-34655438048500.0,2.0,64920866830300.0,533,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-34860389085200.0,784921.838476,-34860389085200.0,-34860388530100.0,-34860389640200.0,-34860389584700.0,-34860388585600.0,2.0,616102292516.0,544,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-50393570860300.0,12470827.0679,-50393570860300.0,-50393562042100.0,-50393579678500.0,-50393578796700.0,-50393562923900.0,2.0,155521527758000.0,455,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-50598507591700.0,881917.984797,-50598507591700.0,-50598506968100.0,-50598508215300.0,-50598508152900.0,-50598507030400.0,2.0,777779331908.0,466,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-50803455156000.0,13001509.7073,-50803455156000.0,-50803445962600.0,-50803464349500.0,-50803463430100.0,-50803446881900.0,2.0,169039254669000.0,477,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-50939387536200.0,168020.696986,-50939387536200.0,-50939387417400.0,-50939387655000.0,-50939387643100.0,-50939387429200.0,2.0,28230954615.8,488,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51144307133600.0,33393533.0729,-51144307133600.0,-51144283520800.0,-51144330746400.0,-51144328385100.0,-51144285882100.0,2.0,1115128051090000.0,499,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-51376167190800.0,10197708.9628,-51376167190800.0,-51376159979900.0,-51376174401700.0,-51376173680600.0,-51376160701000.0,2.0,103993268090000.0,411,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
