npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity
894.0,-806.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,650884732.798,8462201.00505,653553210.724,657227484.325,639205025.421,640838299.526,657195296.975,4.0,71608845849900.0,1.22325890947e-13,420,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-718.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,627984266.272,8173579.84959,625240976.15,639612033.82,621843078.968,621978487.519,637830651.195,4.0,66807407557600.0,1.22325890947e-13,830,0.111112901697,0.000688076935707,0.111460957179,0.0555584016393
894.0,-894.0,-4627.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,627778708.314,7412803.08553,625049122.42,638413939.559,622602648.858,622633406.757,636745430.123,4.0,54949649584900.0,1.22325890947e-13,809,0.111112901697,0.000684189495392,0.0554156171285,0.111116803279
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,627628199.882,10090044.5627,626816090.487,640472097.762,616408520.79,617583409.262,638809943.654,4.0,101808999278000.0,1.22325890947e-13,110,0.111103422125,0.000342065561962,0.0554156171285,0.0555584016393
894.0,-806.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,622097068.568,9055679.0225,623723810.377,631308975.989,609631677.53,611672152.381,630244546.223,4.0,82005322558600.0,1.22325890947e-13,520,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-894.0,-4627.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,606840905.899,9107096.19117,609160488.534,614262845.873,594779800.655,596287374.191,614147021.919,4.0,82939201035200.0,1.22325890947e-13,909,0.055556924827,0.000342097666269,0.0554156171285,0.111116803279
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,605708372.689,6308786.47458,604236392.821,614385836.394,599974868.72,600335535.85,613141981.344,4.0,39800786781900.0,1.22325890947e-13,10,0.0555474452555,0.0001710196474,0.0554156171285,0.0555584016393
894.0,-718.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,602537345.039,9046686.64708,601179373.598,614780083.717,593010549.241,594119927.82,612855922.274,4.0,81842539290500.0,1.22325890947e-13,930,0.055556924827,0.00034404140301,0.111460957179,0.0555584016393
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,600760794.601,8879511.81701,598176179.224,613561681.871,593129138.086,593776385.396,611363665.335,4.0,78845730108300.0,1.22325890947e-13,210,0.111112901697,0.000342094747696,0.0554156171285,0.0555584016393
894.0,-806.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,583455586.681,5471139.84524,581727497.775,591335042.085,579032309.088,579280114.707,590050383.122,4.0,29933371206200.0,1.22325890947e-13,620,0.111113849654,0.000684195332539,0.110831234257,0.0555584016393
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,581772990.817,10302734.3736,583067838.268,592067944.594,568888342.137,570319054.019,591414141.183,4.0,106146335572000.0,1.22325890947e-13,310,0.111113849654,0.000342097666269,0.0554156171285,0.0555584016393
894.0,-806.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,563971792.393,15114825.5373,563751284.073,580972755.957,547411845.469,548691166.189,579561130.246,4.0,228457951023000.0,1.22325890947e-13,720,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,550483273.702,10247509.0973,551301921.155,562161697.694,537167554.805,539287494.475,560532946.496,4.0,105011442699000.0,1.22325890947e-13,410,0.111112901697,0.000342094747696,0.0554156171285,0.0555584016393
894.0,-806.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,534575326.942,8929420.84059,534958693.394,543836286.031,524547634.949,525340115.713,543273825.138,4.0,79734556548300.0,1.22325890947e-13,820,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,523940095.315,10842432.9064,525603203.351,534587009.651,509966964.909,511653953.305,533897886.076,4.0,117558351331000.0,1.22325890947e-13,510,0.111112901697,0.000342094747696,0.0554156171285,0.0555584016393
894.0,-806.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,505340301.546,8900935.00882,504462674.003,516436784.576,495999073.604,496730397.895,515178883.759,4.0,79226644031200.0,1.22325890947e-13,920,0.055556924827,0.000342097666269,0.110831234257,0.0555584016393
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,499644116.291,7696144.99574,498522990.526,509138222.555,492392261.557,492707660.861,508150147.792,4.0,59230647795500.0,1.22325890947e-13,610,0.111113849654,0.000342097666269,0.0554156171285,0.0555584016393
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,470338916.882,4646444.9764,470495552.166,475571347.845,464793215.349,465376363.515,475082180.85,4.0,21589450918700.0,1.22325890947e-13,710,0.111112901697,0.000342094747696,0.0554156171285,0.0555584016393
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,448471819.833,11732777.5593,451769597.187,458351463.644,431996621.312,434462997.781,457863753.588,4.0,137658069257000.0,1.22325890947e-13,810,0.111112901697,0.000342094747696,0.0554156171285,0.0555584016393
894.0,-894.0,-2458.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,420292211.035,6173132.73355,420398277.301,427254317.573,413117971.965,413808090.961,426627838.337,4.0,38107567746100.0,1.22325890947e-13,910,0.055556924827,0.000171048833135,0.0554156171285,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101524956086000.0,791564.765669,-101524955921000.0,-101524955331000.0,-101524957171000.0,-101524957013000.0,-101524955390000.0,4.0,626574778248.0,1.22325890947e-13,11,0.0555474452555,0.000342039294801,0.110831234257,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101524981961000.0,1272761.24202,-101524982071000.0,-101524980645000.0,-101524983059000.0,-101524983057000.0,-101524980713000.0,4.0,1619921179200.0,1.22325890947e-13,111,0.111103422125,0.000684131123923,0.110831234257,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101525008533000.0,703084.60954,-101525008832000.0,-101525007483000.0,-101525008983000.0,-101525008962000.0,-101525007685000.0,4.0,494327968172.0,1.22325890947e-13,211,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101525035279000.0,982851.675284,-101525035292000.0,-101525034112000.0,-101525036418000.0,-101525036301000.0,-101525034237000.0,4.0,965997415609.0,1.22325890947e-13,311,0.111113849654,0.000684195332539,0.110831234257,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101525061892000.0,1505201.20492,-101525062075000.0,-101525060105000.0,-101525063312000.0,-101525063258000.0,-101525060270000.0,4.0,2265630667300.0,1.22325890947e-13,411,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101525088296000.0,1013693.60594,-101525088526000.0,-101525086980000.0,-101525089153000.0,-101525089135000.0,-101525087136000.0,4.0,1027574726720.0,1.22325890947e-13,511,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101525114927000.0,822653.722399,-101525114814000.0,-101525114087000.0,-101525115993000.0,-101525115859000.0,-101525114153000.0,4.0,676759146977.0,1.22325890947e-13,611,0.111113849654,0.000684195332539,0.110831234257,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101525141877000.0,852977.426205,-101525142083000.0,-101525140714000.0,-101525142627000.0,-101525142591000.0,-101525140874000.0,4.0,727570489615.0,1.22325890947e-13,711,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101525168075000.0,695697.42375,-101525168111000.0,-101525167237000.0,-101525168843000.0,-101525168775000.0,-101525167326000.0,4.0,483994905413.0,1.22325890947e-13,811,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-806.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-101525193707000.0,386343.553409,-101525193876000.0,-101525193135000.0,-101525193943000.0,-101525193943000.0,-101525193237000.0,4.0,149261341261.0,1.22325890947e-13,911,0.055556924827,0.000342097666269,0.110831234257,0.0555584016393
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025498669000.0,3113986.93339,-104025498818000.0,-104025495224000.0,-104025501817000.0,-104025501653000.0,-104025495477000.0,4.0,9696914621320.0,1.22325890947e-13,22,0.0555474452555,0.00068796539977,0.111460957179,0.111116803279
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025525273000.0,1713373.96923,-104025524657000.0,-104025523997000.0,-104025527781000.0,-104025527351000.0,-104025524058000.0,4.0,2935650358450.0,1.22325890947e-13,122,0.111103422125,0.00137603646516,0.111460957179,0.111116803279
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025551272000.0,1983057.10836,-104025550285000.0,-104025550271000.0,-104025554247000.0,-104025553654000.0,-104025550272000.0,4.0,3932515495000.0,1.22325890947e-13,222,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025578981000.0,2117034.31675,-104025579273000.0,-104025576131000.0,-104025581245000.0,-104025580966000.0,-104025576585000.0,4.0,4481834298300.0,1.22325890947e-13,322,0.111113849654,0.00137616561204,0.111460957179,0.111116803279
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025604964000.0,1294712.24882,-104025604623000.0,-104025603825000.0,-104025606783000.0,-104025606505000.0,-104025603898000.0,4.0,1676279807240.0,1.22325890947e-13,422,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025632041000.0,1305589.99226,-104025632389000.0,-104025630184000.0,-104025633201000.0,-104025633108000.0,-104025630485000.0,4.0,1704565227890.0,1.22325890947e-13,522,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025657929000.0,2695825.69077,-104025656854000.0,-104025656074000.0,-104025661935000.0,-104025661176000.0,-104025656188000.0,4.0,7267476155030.0,1.22325890947e-13,622,0.111113849654,0.00137616561204,0.111460957179,0.111116803279
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025684209000.0,1421828.67818,-104025684224000.0,-104025682653000.0,-104025685734000.0,-104025685629000.0,-104025682767000.0,4.0,2021596790110.0,1.22325890947e-13,722,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025711475000.0,2073294.6505,-104025711638000.0,-104025708941000.0,-104025713685000.0,-104025713509000.0,-104025709214000.0,4.0,4298550707790.0,1.22325890947e-13,822,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-718.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-104025737139000.0,1417174.41392,-104025736970000.0,-104025735763000.0,-104025738854000.0,-104025738684000.0,-104025735831000.0,4.0,2008383319470.0,1.22325890947e-13,922,0.055556924827,0.000688082806019,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006628430000.0,4065174.81493,-108006628077000.0,-108006624464000.0,-108006633103000.0,-108006632713000.0,-108006624642000.0,4.0,16525646276000.0,1.22325890947e-13,33,0.0555474452555,0.00068796539977,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006652943000.0,2167730.23043,-108006652517000.0,-108006651132000.0,-108006655606000.0,-108006655337000.0,-108006651145000.0,4.0,4699054351900.0,1.22325890947e-13,133,0.111103422125,0.00137603646516,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006681199000.0,3613058.97408,-108006682933000.0,-108006675783000.0,-108006683147000.0,-108006683130000.0,-108006676840000.0,4.0,13054195150200.0,1.22325890947e-13,233,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006709740000.0,2023967.17507,-108006709052000.0,-108006708256000.0,-108006712602000.0,-108006712173000.0,-108006708272000.0,4.0,4096443125750.0,1.22325890947e-13,333,0.111113849654,0.00137616561204,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006735762000.0,3214315.34755,-108006736235000.0,-108006731710000.0,-108006738867000.0,-108006738697000.0,-108006732164000.0,4.0,10331823153500.0,1.22325890947e-13,433,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006759705000.0,2662500.69393,-108006759763000.0,-108006756901000.0,-108006762392000.0,-108006762261000.0,-108006757067000.0,4.0,7088909945160.0,1.22325890947e-13,533,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006785315000.0,3174597.9975,-108006784126000.0,-108006783039000.0,-108006789971000.0,-108006789173000.0,-108006783123000.0,4.0,10078072445700.0,1.22325890947e-13,633,0.111113849654,0.00137616561204,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006816044000.0,3400587.46557,-108006816829000.0,-108006811278000.0,-108006819239000.0,-108006818956000.0,-108006812033000.0,4.0,11563995111000.0,1.22325890947e-13,733,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006838770000.0,3269558.54523,-108006838209000.0,-108006835498000.0,-108006843167000.0,-108006842549000.0,-108006835779000.0,4.0,10690013080700.0,1.22325890947e-13,833,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-629.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-108006868144000.0,2726954.79784,-108006868937000.0,-108006864216000.0,-108006870486000.0,-108006870293000.0,-108006864885000.0,4.0,7436282469480.0,1.22325890947e-13,933,0.055556924827,0.000688082806019,0.111460957179,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507169405000.0,2952090.05836,-110507169377000.0,-110507165840000.0,-110507173024000.0,-110507172539000.0,-110507166309000.0,4.0,8714835712660.0,1.22325890947e-13,44,0.0555474452555,0.000684078589602,0.110831234257,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507194427000.0,4482382.86351,-110507196491000.0,-110507187714000.0,-110507197013000.0,-110507196940000.0,-110507189026000.0,4.0,20091756135100.0,1.22325890947e-13,144,0.111103422125,0.00136826224785,0.110831234257,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507223035000.0,1418235.04844,-110507223361000.0,-110507221089000.0,-110507224332000.0,-110507224249000.0,-110507221366000.0,4.0,2011390652620.0,1.22325890947e-13,244,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507244862000.0,3179810.13663,-110507243791000.0,-110507242517000.0,-110507249348000.0,-110507248679000.0,-110507242543000.0,4.0,10111192505000.0,1.22325890947e-13,344,0.111113849654,0.00136839066508,0.110831234257,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507272872000.0,4937603.82447,-110507270910000.0,-110507269581000.0,-110507280089000.0,-110507278881000.0,-110507269612000.0,4.0,24379931527400.0,1.22325890947e-13,444,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507302022000.0,3307668.6222,-110507303003000.0,-110507297235000.0,-110507304847000.0,-110507304578000.0,-110507298092000.0,4.0,10940671714300.0,1.22325890947e-13,544,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507324582000.0,4672863.05995,-110507325823000.0,-110507317925000.0,-110507328758000.0,-110507328405000.0,-110507319023000.0,4.0,21835649177100.0,1.22325890947e-13,644,0.111113849654,0.00136839066508,0.110831234257,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507354829000.0,3344592.4124,-110507356176000.0,-110507349856000.0,-110507357110000.0,-110507356971000.0,-110507350803000.0,4.0,11186298405100.0,1.22325890947e-13,744,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507380349000.0,2626205.10015,-110507380836000.0,-110507376915000.0,-110507382810000.0,-110507382677000.0,-110507377340000.0,4.0,6896953228050.0,1.22325890947e-13,844,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-541.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-110507406714000.0,5426643.46236,-110507406034000.0,-110507401269000.0,-110507413518000.0,-110507412755000.0,-110507401625000.0,4.0,29448459267500.0,1.22325890947e-13,944,0.055556924827,0.000684195332539,0.110831234257,0.111116803279
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007703597000.0,5125774.22125,-113007703431000.0,-113007699042000.0,-113007708483000.0,-113007708345000.0,-113007699080000.0,4.0,26273561367200.0,1.22325890947e-13,55,0.0555474452555,0.000683920895136,0.110831234257,0.111091188525
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007723782000.0,3935626.08461,-113007723285000.0,-113007719656000.0,-113007728904000.0,-113007728236000.0,-113007720025000.0,4.0,15489152677900.0,1.22325890947e-13,155,0.111103422125,0.0013679468347,0.110831234257,0.111091188525
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007754989000.0,3328028.74676,-113007755295000.0,-113007750970000.0,-113007758398000.0,-113007758176000.0,-113007751375000.0,4.0,11075775339300.0,1.22325890947e-13,255,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007782240000.0,5755971.85838,-113007782752000.0,-113007776273000.0,-113007787181000.0,-113007787178000.0,-113007776584000.0,4.0,33131212034400.0,1.22325890947e-13,355,0.111113849654,0.00136807522232,0.110831234257,0.111091188525
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007812957000.0,5008438.99375,-113007813820000.0,-113007806150000.0,-113007818039000.0,-113007817540000.0,-113007807166000.0,4.0,25084461154100.0,1.22325890947e-13,455,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007836223000.0,6279230.38692,-113007838066000.0,-113007827550000.0,-113007841211000.0,-113007841097000.0,-113007828769000.0,4.0,39428734252000.0,1.22325890947e-13,555,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007861011000.0,6028302.06819,-113007860207000.0,-113007854547000.0,-113007869083000.0,-113007867846000.0,-113007855302000.0,4.0,36340425825300.0,1.22325890947e-13,655,0.111113849654,0.00136807522232,0.110831234257,0.111091188525
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007888696000.0,5139901.41133,-113007888429000.0,-113007883549000.0,-113007894376000.0,-113007893963000.0,-113007883803000.0,4.0,26418586518200.0,1.22325890947e-13,755,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007913119000.0,7636610.84291,-113007913537000.0,-113007904309000.0,-113007921094000.0,-113007920573000.0,-113007905080000.0,4.0,58317825166000.0,1.22325890947e-13,855,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-453.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-113007937309000.0,3031397.47676,-113007937973000.0,-113007933205000.0,-113007940084000.0,-113007939923000.0,-113007933765000.0,4.0,9189370662110.0,1.22325890947e-13,955,0.055556924827,0.000684037611162,0.110831234257,0.111091188525
894.0,-365.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-115567144398000.0,1422683.92471,-115567144268000.0,-115567142858000.0,-115567146199000.0,-115567145978000.0,-115567143000000.0,4.0,2024029549630.0,1.22325890947e-13,66,0.0555474452555,0.000687806809313,0.111460957179,0.111091188525
894.0,-365.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-115567173785000.0,2432441.28772,-115567173638000.0,-115567171048000.0,-115567176815000.0,-115567176447000.0,-115567171329000.0,4.0,5916770618220.0,1.22325890947e-13,166,0.111103422125,0.00137571925989,0.111460957179,0.111091188525
894.0,-365.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-115567206682000.0,4835428.3726,-115567205614000.0,-115567202229000.0,-115567213271000.0,-115567212351000.0,-115567202509000.0,4.0,23381367546500.0,1.22325890947e-13,266,0.111112901697,0.00137583663908,0.111460957179,0.111091188525
894.0,-365.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-115567227411000.0,8478805.27999,-115567225086000.0,-115567220022000.0,-115567239452000.0,-115567237541000.0,-115567220538000.0,4.0,71890138976100.0,1.22325890947e-13,366,0.111113849654,0.001375848377,0.111460957179,0.111091188525
894.0,-365.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-115567257994000.0,4163014.323,-115567257249000.0,-115567253926000.0,-115567263552000.0,-115567262803000.0,-115567254228000.0,4.0,17330688253500.0,1.22325890947e-13,466,0.111112901697,0.00137583663908,0.111460957179,0.111091188525
894.0,-365.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-115567284523000.0,4221406.95736,-115567284512000.0,-115567279520000.0,-115567289549000.0,-115567288982000.0,-115567280080000.0,4.0,17820276699600.0,1.22325890947e-13,566,0.111112901697,0.00137583663908,0.111460957179,0.111091188525
