smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-527180888081.0,7184780.87259,-527181144909.0,-527173244971.0,-527188017537.0,-527187701979.0,-527173714625.0,4.0,51621076187200.0,0.250018051845,0.00779907001867,3.46688419418e-13,0.249546279492,0.125002976198,47
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219453307014000.0,5673377.10711,-219453306397000.0,-219453300738000.0,-219453314524000.0,-219453313306000.0,-219453301585000.0,4.0,32187207799500.0,0.250018051845,0.00779824473773,3.46688419418e-13,0.249546279492,0.12498974865,28
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219453366349000.0,16869677.8346,-219453359289000.0,-219453355528000.0,-219453391290000.0,-219453386900000.0,-219453355682000.0,4.0,284586030244000.0,0.250018051845,0.0155973147564,3.46688419418e-13,0.249546279492,0.249992724848,33
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219453409721000.0,11666068.9037,-219453410345000.0,-219453397403000.0,-219453420790000.0,-219453420448000.0,-219453398120000.0,4.0,136097163665000.0,0.250018051845,0.0155982225654,3.46688419418e-13,0.249546279492,0.250007275152,38
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219453436123000.0,3434823.93893,-219453434945000.0,-219453433447000.0,-219453441153000.0,-219453440264000.0,-219453433630000.0,4.0,11798015491500.0,0.250018051845,0.0155982225654,3.46688419418e-13,0.249546279492,0.250007275152,43
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219453489803000.0,5474090.41794,-219453488190000.0,-219453485335000.0,-219453497499000.0,-219453496351000.0,-219453485514000.0,4.0,29965665903800.0,0.250018051845,0.00779907001867,3.46688419418e-13,0.249546279492,0.125002976198,48
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219767614494000.0,13403327.075,-219767609373000.0,-219767604885000.0,-219767634347000.0,-219767630608000.0,-219767605551000.0,4.0,179649176678000.0,0.250018051845,0.00782660199132,3.46688419418e-13,0.250453720508,0.12498974865,54
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219767681083000.0,12719416.3949,-219767680717000.0,-219767669423000.0,-219767693472000.0,-219767693043000.0,-219767669634000.0,4.0,161783553426000.0,0.250018051845,0.0156540322646,3.46688419418e-13,0.250453720508,0.249992724848,59
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219767711316000.0,12411719.1206,-219767710985000.0,-219767696727000.0,-219767726565000.0,-219767724660000.0,-219767698434000.0,4.0,154050771528000.0,0.250018051845,0.0156549433748,3.46688419418e-13,0.250453720508,0.250007275152,64
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219767775694000.0,36335510.2964,-219767778188000.0,-219767737348000.0,-219767809051000.0,-219767808341000.0,-219767739555000.0,4.0,1320269308500000.0,0.250018051845,0.0156549433748,3.46688419418e-13,0.250453720508,0.250007275152,69
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219767812232000.0,22006287.9124,-219767809690000.0,-219767789067000.0,-219767840482000.0,-219767836951000.0,-219767791073000.0,4.0,484276707682000.0,0.250018051845,0.00782743027329,3.46688419418e-13,0.250453720508,0.125002976198,74
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220145529389000.0,18974451.4619,-220145529047000.0,-220145509994000.0,-220145549468000.0,-220145548244000.0,-220145511013000.0,4.0,360029808280000.0,0.249981948155,0.00391273589804,3.46688419418e-13,0.125226860254,0.12498974865,80
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220145556227000.0,19865393.0081,-220145550554000.0,-220145539147000.0,-220145584653000.0,-220145580010000.0,-220145540387000.0,4.0,394633839368000.0,0.249981948155,0.00782588587727,3.46688419418e-13,0.125226860254,0.249992724848,85
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220145592701000.0,19578501.5188,-220145583921000.0,-220145581110000.0,-220145621854000.0,-220145616524000.0,-220145581171000.0,4.0,383317721720000.0,0.249981948155,0.00782634136657,3.46688419418e-13,0.125226860254,0.250007275152,90
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220145655422000.0,29989487.8293,-220145644763000.0,-220145632893000.0,-220145699270000.0,-220145691770000.0,-220145633997000.0,4.0,899369380266000.0,0.249981948155,0.00782634136657,3.46688419418e-13,0.125226860254,0.250007275152,95
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220145683603000.0,15652674.0185,-220145683923000.0,-220145668946000.0,-220145697621000.0,-220145697474000.0,-220145669285000.0,4.0,245006203928000.0,0.249981948155,0.00391314997922,3.46688419418e-13,0.125226860254,0.125002976198,100
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220673411073000.0,6030476.68004,-220673409246000.0,-220673406419000.0,-220673419380000.0,-220673418223000.0,-220673406479000.0,4.0,36366648988500.0,0.124990974078,0.0038985593187,3.46688419418e-13,0.249546279492,0.12498974865,2
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220673454212000.0,5264216.68519,-220673452797000.0,-220673449661000.0,-220673461592000.0,-220673460484000.0,-220673449920000.0,4.0,27711977308600.0,0.124990974078,0.00779753121829,3.46688419418e-13,0.249546279492,0.249992724848,7
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220673495497000.0,1956297.75504,-220673495629000.0,-220673493419000.0,-220673497311000.0,-220673497266000.0,-220673493543000.0,4.0,3827100906390.0,0.124990974078,0.00779798505727,3.46688419418e-13,0.249546279492,0.250007275152,12
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220673537840000.0,3017882.51598,-220673537020000.0,-220673535314000.0,-220673542006000.0,-220673541417000.0,-220673535411000.0,4.0,9107614880260.0,0.124990974078,0.00779798505727,3.46688419418e-13,0.249546279492,0.250007275152,17
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220673590197000.0,10080153.9274,-220673590297000.0,-220673579698000.0,-220673600498000.0,-220673599965000.0,-220673580290000.0,4.0,101609503200000.0,0.124990974078,0.00389897189959,3.46688419418e-13,0.249546279492,0.125002976198,22
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439599729967000.0,6177912.80896,-439599730168000.0,-439599723735000.0,-439599735797000.0,-439599735636000.0,-439599724016000.0,4.0,38166606675100.0,0.124990974078,0.0038985593187,3.46688419418e-13,0.249546279492,0.12498974865,3
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439599767756000.0,8211677.56142,-439599768140000.0,-439599757582000.0,-439599777162000.0,-439599776144000.0,-439599758830000.0,4.0,67431648372700.0,0.124990974078,0.00779753121829,3.46688419418e-13,0.249546279492,0.249992724848,8
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439599807245000.0,4074263.31448,-439599807724000.0,-439599801855000.0,-439599811675000.0,-439599811169000.0,-439599802649000.0,4.0,16599621555700.0,0.124990974078,0.00779798505727,3.46688419418e-13,0.249546279492,0.250007275152,13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439599858335000.0,13419913.905,-439599858675000.0,-439599845327000.0,-439599870664000.0,-439599870435000.0,-439599845760000.0,4.0,180094089217000.0,0.124990974078,0.00779798505727,3.46688419418e-13,0.249546279492,0.250007275152,18
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439599889800000.0,3212909.31019,-439599889671000.0,-439599886314000.0,-439599893545000.0,-439599893195000.0,-439599886586000.0,4.0,10322786235500.0,0.124990974078,0.00389897189959,3.46688419418e-13,0.249546279492,0.125002976198,23
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439977626341000.0,13977637.2869,-439977629447000.0,-439977607182000.0,-439977639286000.0,-439977638412000.0,-439977609920000.0,4.0,195374344124000.0,0.250018051845,0.00782660199132,3.46688419418e-13,0.250453720508,0.12498974865,29
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439977659610000.0,3656943.91426,-439977660032000.0,-439977654755000.0,-439977663619000.0,-439977663117000.0,-439977655511000.0,4.0,13373238792000.0,0.250018051845,0.0156540322646,3.46688419418e-13,0.250453720508,0.249992724848,34
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439977712875000.0,24282291.4958,-439977707851000.0,-439977691509000.0,-439977744290000.0,-439977740583000.0,-439977692201000.0,4.0,589629680288000.0,0.250018051845,0.0156549433748,3.46688419418e-13,0.250453720508,0.250007275152,39
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439977757992000.0,9739322.9011,-439977756369000.0,-439977748124000.0,-439977771105000.0,-439977769229000.0,-439977749026000.0,4.0,94854410572000.0,0.250018051845,0.0156549433748,3.46688419418e-13,0.250453720508,0.250007275152,44
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439977805084000.0,18606873.8121,-439977797848000.0,-439977792083000.0,-439977832555000.0,-439977827689000.0,-439977792609000.0,4.0,346215753058000.0,0.250018051845,0.00782743027329,3.46688419418e-13,0.250453720508,0.125002976198,49
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440291924365000.0,18134080.8491,-440291920025000.0,-440291908724000.0,-440291948684000.0,-440291945512000.0,-440291909292000.0,4.0,328844888240000.0,0.250018051845,0.00391330099566,3.46688419418e-13,0.125226860254,0.12498974865,55
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440291975594000.0,37670960.1442,-440291959123000.0,-440291952378000.0,-440292031751000.0,-440292021355000.0,-440291952892000.0,4.0,1419101238190000.0,0.250018051845,0.0078270161323,3.46688419418e-13,0.125226860254,0.249992724848,60
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440292037637000.0,23411796.5319,-440292036393000.0,-440292010543000.0,-440292067220000.0,-440292063196000.0,-440292013821000.0,4.0,548112216851000.0,0.250018051845,0.00782747168739,3.46688419418e-13,0.125226860254,0.250007275152,65
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440292076116000.0,27150726.0832,-440292086349000.0,-440292037097000.0,-440292094667000.0,-440292094654000.0,-440292043251000.0,4.0,737161926847000.0,0.250018051845,0.00782747168739,3.46688419418e-13,0.125226860254,0.250007275152,70
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440292098408000.0,17455427.1923,-440292093411000.0,-440292084767000.0,-440292122042000.0,-440292118907000.0,-440292084904000.0,4.0,304691938464000.0,0.250018051845,0.00391371513664,3.46688419418e-13,0.125226860254,0.125002976198,75
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660124031012000.0,7029545.01919,-660124029703000.0,-660124024002000.0,-660124040639000.0,-660124039182000.0,-660124024673000.0,4.0,49414503176800.0,0.124990974078,0.00391273589804,3.46688419418e-13,0.250453720508,0.12498974865,4
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660124083148000.0,16919688.3732,-660124082946000.0,-660124065043000.0,-660124101658000.0,-660124100307000.0,-660124066273000.0,4.0,286275854646000.0,0.124990974078,0.00782588587727,3.46688419418e-13,0.250453720508,0.249992724848,9
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660124118582000.0,8892886.44187,-660124117172000.0,-660124109505000.0,-660124130477000.0,-660124128806000.0,-660124110330000.0,4.0,79083429268000.0,0.124990974078,0.00782634136657,3.46688419418e-13,0.250453720508,0.250007275152,14
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660124162280000.0,14816452.9603,-660124163948000.0,-660124142619000.0,-660124178603000.0,-660124176426000.0,-660124145797000.0,4.0,219527278326000.0,0.124990974078,0.00782634136657,3.46688419418e-13,0.250453720508,0.250007275152,19
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660124217590000.0,16367451.1612,-660124224537000.0,-660124193205000.0,-660124228082000.0,-660124227717000.0,-660124197738000.0,4.0,267893457513000.0,0.124990974078,0.00391314997922,3.46688419418e-13,0.250453720508,0.125002976198,24
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660501929160000.0,20961229.6096,-660501922047000.0,-660501912655000.0,-660501959892000.0,-660501954239000.0,-660501914040000.0,4.0,439373146745000.0,0.250018051845,0.00391330099566,3.46688419418e-13,0.125226860254,0.12498974865,30
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660501983561000.0,24907821.0676,-660501979329000.0,-660501959307000.0,-660502016282000.0,-660502012107000.0,-660501960941000.0,4.0,620399550335000.0,0.250018051845,0.0078270161323,3.46688419418e-13,0.125226860254,0.249992724848,35
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660502012557000.0,13696999.2207,-660502012820000.0,-660501997435000.0,-660502027151000.0,-660502026168000.0,-660501998576000.0,4.0,187607787653000.0,0.250018051845,0.00782747168739,3.46688419418e-13,0.125226860254,0.250007275152,40
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660502075088000.0,36042973.26,-660502071109000.0,-660502037915000.0,-660502120221000.0,-660502115096000.0,-660502040652000.0,4.0,1299095921420000.0,0.250018051845,0.00782747168739,3.46688419418e-13,0.125226860254,0.250007275152,45
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-660502132520000.0,31182200.4126,-660502127271000.0,-660502103892000.0,-660502171646000.0,-660502167389000.0,-660502105000000.0,4.0,972329622573000.0,0.250018051845,0.00391371513664,3.46688419418e-13,0.125226860254,0.125002976198,50
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-880648343197000.0,31304160.7341,-880648333689000.0,-880648316901000.0,-880648388508000.0,-880648380689000.0,-880648319016000.0,4.0,979950479268000.0,0.124990974078,0.00195636794902,3.46688419418e-13,0.125226860254,0.12498974865,5
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-880648373777000.0,16126859.6126,-880648372773000.0,-880648356476000.0,-880648393085000.0,-880648391131000.0,-880648357828000.0,4.0,260075600965000.0,0.124990974078,0.00391294293863,3.46688419418e-13,0.125226860254,0.249992724848,10
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-880648423268000.0,25580253.6084,-880648416403000.0,-880648400557000.0,-880648459711000.0,-880648453744000.0,-880648402405000.0,4.0,654349374672000.0,0.124990974078,0.00391317068328,3.46688419418e-13,0.125226860254,0.250007275152,15
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-880648467738000.0,18887113.1048,-880648464303000.0,-880648449392000.0,-880648492953000.0,-880648489569000.0,-880648450715000.0,4.0,356723041432000.0,0.124990974078,0.00391317068328,3.46688419418e-13,0.125226860254,0.250007275152,20
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-880648511633000.0,27159166.9887,-880648500435000.0,-880648493581000.0,-880648552082000.0,-880648544367000.0,-880648494577000.0,4.0,737620351519000.0,0.124990974078,0.00195657498961,3.46688419418e-13,0.125226860254,0.125002976198,25
