smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight,ProbabilityWeight-meoh_capacity
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-335105997.736,3625459.07194,-335105997.736,-332542411.042,-337669584.431,-337413225.761,-332798769.711,2.0,13143953482300.0,0.0555501695353,1.2866453778e-13,0.110483870968,49,0.000681845550867,0.111096848726
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-341366740.352,14441475.7024,-341366740.352,-331155074.953,-351578405.752,-350557239.212,-332176241.492,2.0,208556220463000.0,0.111106553709,1.2866453778e-13,0.111290322581,170,0.0006868609446,0.055548424363
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-367229741.156,364452.334649,-367229741.156,-366972034.439,-367487447.873,-367461677.202,-366997805.11,2.0,132825504231.0,0.111106553709,1.2866453778e-13,0.111290322581,118,0.00137411868928,0.111128939092
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-395587984.942,1001614.64539,-395587984.942,-394879736.434,-396296233.45,-396225408.599,-394950561.285,2.0,1003231897860.0,0.111106553709,1.2866453778e-13,0.111290322581,139,0.0013737218892,0.111096848726
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-405483887.246,6843430.20764,-405483887.246,-400644851.339,-410322923.152,-409839019.561,-401128754.93,2.0,46832537006900.0,0.0555501695353,1.2866453778e-13,0.111290322581,18,0.000687020914636,0.111128939092
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-408758133.885,292625.764954,-408758133.885,-408551216.222,-408965051.548,-408944359.781,-408571907.988,2.0,85629838315.1,0.0555501695353,1.2866453778e-13,0.110483870968,60,0.000340922775434,0.055548424363
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-417782121.522,4413301.70948,-417782121.522,-414661445.956,-420902797.088,-420590729.531,-414973513.512,2.0,19477231978900.0,0.0555501695353,1.2866453778e-13,0.111290322581,39,0.000686822525691,0.111096848726
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-421940649.056,3623592.06132,-421940649.056,-419378382.537,-424502915.575,-424246688.923,-419634609.189,2.0,13130419426800.0,0.111106553709,1.2866453778e-13,0.110483870968,160,0.000681883691379,0.055548424363
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-440949195.379,927090.948343,-440949195.379,-440293643.082,-441604747.675,-441539192.445,-440359198.312,2.0,859497626499.0,0.111106553709,1.2866453778e-13,0.0556451612903,108,0.000687059344642,0.111128939092
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-486951127.92,5792179.02508,-486951127.92,-482855438.853,-491046816.986,-490637248.08,-483265007.76,2.0,33549337858500.0,0.111106553709,1.2866453778e-13,0.111290322581,129,0.0013737218892,0.111096848726
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-487024161.352,5463907.66216,-487024161.352,-483160595.192,-490887727.512,-490501370.896,-483546951.808,2.0,29854286940600.0,0.0555501695353,1.2866453778e-13,0.0556451612903,8,0.000343510457318,0.111128939092
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-489983852.145,4732728.46563,-489983852.145,-486637307.753,-493330396.537,-492995742.097,-486971962.193,2.0,22398718729400.0,0.0555501695353,1.2866453778e-13,0.110483870968,50,0.000340922775434,0.055548424363
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-501285798.418,1523157.90384,-501285798.418,-500208763.136,-502362833.701,-502255130.173,-500316466.664,2.0,2320010000030.0,0.111106553709,1.2866453778e-13,0.110483870968,150,0.000681883691379,0.055548424363
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-506018335.488,444438.212199,-506018335.488,-505704070.214,-506332600.761,-506301174.234,-505735496.742,2.0,197525324462.0,0.0555501695353,1.2866453778e-13,0.111290322581,29,0.000686822525691,0.111096848726
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-552750149.016,3685207.02167,-552750149.016,-550144314.141,-555355983.891,-555095400.403,-550404897.628,2.0,13580750792600.0,0.111106553709,1.2866453778e-13,0.111290322581,119,0.0013737218892,0.111096848726
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-571534512.071,338990.925584,-571534512.071,-571294809.289,-571774214.853,-571750244.575,-571318779.567,2.0,114914847628.0,0.0555501695353,1.2866453778e-13,0.111290322581,19,0.000686822525691,0.111096848726
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-575771827.369,3361188.86245,-575771827.369,-573395107.931,-578148546.806,-577910874.863,-573632779.875,2.0,11297590569100.0,0.0555501695353,1.2866453778e-13,0.111290322581,40,0.000343411262846,0.055548424363
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-592693755.727,1902844.72091,-592693755.727,-591348241.321,-594039270.133,-593904718.692,-591482792.762,2.0,3620818031880.0,0.111106553709,1.2866453778e-13,0.111290322581,140,0.0006868609446,0.055548424363
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-637021048.813,6059106.49489,-637021048.813,-632736613.522,-641305484.103,-640877040.574,-633165057.051,2.0,36712771516400.0,0.111106553709,1.2866453778e-13,0.0556451612903,109,0.0006868609446,0.111096848726
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-650197256.872,4687231.98211,-650197256.872,-646882883.353,-653511630.392,-653180193.04,-647214320.705,2.0,21970143654100.0,0.0555501695353,1.2866453778e-13,0.111290322581,30,0.000343411262846,0.055548424363
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-657507464.46,2362162.99334,-657507464.46,-655837162.989,-659177765.931,-659010735.784,-656004193.136,2.0,5579814007120.0,0.0555501695353,1.2866453778e-13,0.0556451612903,9,0.000343411262846,0.111096848726
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-671215114.958,4514204.49838,-671215114.958,-668023090.346,-674407139.571,-674087937.109,-668342292.807,2.0,20378042253200.0,0.111106553709,1.2866453778e-13,0.111290322581,130,0.0006868609446,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-732923644.833,2229270.66694,-732923644.833,-731347312.427,-734499977.239,-734342343.998,-731504945.668,2.0,4969647706480.0,0.0555501695353,1.2866453778e-13,0.111290322581,20,0.000343411262846,0.055548424363
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-747505946.863,738625.930839,-747505946.863,-746983659.458,-748028234.267,-747976005.527,-747035888.199,2.0,545568265708.0,0.111106553709,1.2866453778e-13,0.111290322581,120,0.0006868609446,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-820708010.567,1100205.56783,-820708010.567,-819930047.749,-821485973.385,-821408177.103,-820007844.031,2.0,1210452291470.0,0.0555501695353,1.2866453778e-13,0.0556451612903,10,0.000171705631423,0.055548424363
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-837515080.188,6570839.14895,-837515080.188,-832868795.268,-842161365.109,-841696736.617,-833333423.76,2.0,43175927121300.0,0.111106553709,1.2866453778e-13,0.0556451612903,110,0.0003434304723,0.055548424363
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-18884698547.3,74106.2742833,-18884698547.3,-18884646146.2,-18884750948.3,-18884745708.2,-18884651386.3,2.0,5491739888.15,0.0555501695353,1.2866453778e-13,0.0556451612903,1,0.000171705631423,0.055548424363
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-223861087584.0,1571422.32264,-223861087584.0,-223859976421.0,-223862198748.0,-223862087631.0,-223860087537.0,2.0,2469368116090.0,0.0555501695353,1.2866453778e-13,0.111290322581,12,0.000687020914636,0.111128939092
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-359860635439.0,1542947.52455,-359860635439.0,-359859544411.0,-359861726468.0,-359861617365.0,-359859653513.0,2.0,2380687063510.0,0.0555501695353,1.2866453778e-13,0.111290322581,23,0.000687020914636,0.111128939092
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-564833263339.0,93338.5261825,-564833263339.0,-564833197339.0,-564833329340.0,-564833322740.0,-564833203939.0,2.0,8712080469.91,0.0555501695353,1.2866453778e-13,0.111290322581,34,0.000686822525691,0.111096848726
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-769804291958.0,925284.94554,-769804291958.0,-769803637683.0,-769804946233.0,-769804880806.0,-769803703110.0,2.0,856152230444.0,0.0555501695353,1.2866453778e-13,0.110483870968,45,0.000681845550867,0.111096848726
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-116202618467000.0,949554.637718,-116202618467000.0,-116202617796000.0,-116202619139000.0,-116202619072000.0,-116202617863000.0,2.0,901654010012.0,0.111106553709,1.2866453778e-13,0.110483870968,155,0.00136376738276,0.111096848726
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-116407575007000.0,7916445.60075,-116407575007000.0,-116407569409000.0,-116407580605000.0,-116407580045000.0,-116407569969000.0,2.0,62670110949700.0,0.111106553709,1.2866453778e-13,0.111290322581,166,0.0013737218892,0.111096848726
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-116612539373000.0,1720506.3222,-116612539373000.0,-116612538156000.0,-116612540589000.0,-116612540468000.0,-116612538278000.0,2.0,2960142004720.0,0.111106553709,1.2866453778e-13,0.111290322581,177,0.00137411868928,0.111128939092
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-116748514840000.0,1111103.21396,-116748514840000.0,-116748514055000.0,-116748515626000.0,-116748515547000.0,-116748514133000.0,2.0,1234550352070.0,0.111106553709,1.2866453778e-13,0.111290322581,188,0.00137411868928,0.111128939092
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-117185079121000.0,631269.61205,-117185079121000.0,-117185078675000.0,-117185079567000.0,-117185079523000.0,-117185078719000.0,2.0,398501323098.0,0.111106553709,1.2866453778e-13,0.111290322581,111,0.0006868609446,0.055548424363
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-117390055883000.0,1324710.21782,-117390055883000.0,-117390054946000.0,-117390056820000.0,-117390056726000.0,-117390055040000.0,2.0,1754857161190.0,0.111106553709,1.2866453778e-13,0.111290322581,122,0.00137411868928,0.111128939092
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-117526051740000.0,5471274.01953,-117526051740000.0,-117526047871000.0,-117526055608000.0,-117526055222000.0,-117526048258000.0,2.0,29934839396800.0,0.111106553709,1.2866453778e-13,0.111290322581,133,0.00137411868928,0.111128939092
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-117731023250000.0,1279435.29757,-117731023250000.0,-117731022346000.0,-117731024155000.0,-117731024065000.0,-117731022436000.0,2.0,1636954680660.0,0.111106553709,1.2866453778e-13,0.110483870968,144,0.00136376738276,0.111096848726
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-118639716172000.0,208572.348334,-118639716172000.0,-118639716025000.0,-118639716320000.0,-118639716305000.0,-118639716040000.0,2.0,43502424489.6,0.0555501695353,1.2866453778e-13,0.110483870968,55,0.000681845550867,0.111096848726
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-118844690352000.0,1883703.05386,-118844690352000.0,-118844689021000.0,-118844691684000.0,-118844691551000.0,-118844689154000.0,2.0,3548337195120.0,0.0555501695353,1.2866453778e-13,0.111290322581,66,0.000686822525691,0.111096848726
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-119049643940000.0,6254404.38088,-119049643940000.0,-119049639518000.0,-119049648363000.0,-119049647921000.0,-119049639960000.0,2.0,39117574159500.0,0.0555501695353,1.2866453778e-13,0.111290322581,77,0.000687020914636,0.111128939092
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-119185623891000.0,3263613.09851,-119185623891000.0,-119185621583000.0,-119185626199000.0,-119185625968000.0,-119185621814000.0,2.0,10651170456800.0,0.0555501695353,1.2866453778e-13,0.111290322581,88,0.000687020914636,0.111128939092
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-119390558089000.0,4220645.68875,-119390558089000.0,-119390555105000.0,-119390561074000.0,-119390560775000.0,-119390555403000.0,2.0,17813850030000.0,0.0555501695353,1.2866453778e-13,0.0556451612903,99,0.000343411262846,0.111096848726
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-119622184238000.0,1153899.08412,-119622184238000.0,-119622183423000.0,-119622185054000.0,-119622184973000.0,-119622183504000.0,2.0,1331483096340.0,0.0555501695353,1.2866453778e-13,0.111290322581,11,0.000343411262846,0.055548424363
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-119827160374000.0,634704.880424,-119827160374000.0,-119827159925000.0,-119827160823000.0,-119827160778000.0,-119827159970000.0,2.0,402850285234.0,0.0555501695353,1.2866453778e-13,0.111290322581,22,0.000687020914636,0.111128939092
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-119963157994000.0,1719711.15852,-119963157994000.0,-119963156778000.0,-119963159210000.0,-119963159089000.0,-119963156900000.0,2.0,2957406468750.0,0.0555501695353,1.2866453778e-13,0.111290322581,33,0.000687020914636,0.111128939092
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-120168126942000.0,680219.377288,-120168126942000.0,-120168126461000.0,-120168127423000.0,-120168127375000.0,-120168126509000.0,2.0,462698401238.0,0.0555501695353,1.2866453778e-13,0.110483870968,44,0.000681845550867,0.111096848726
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-235600942293000.0,7275655.12735,-235600942293000.0,-235600937148000.0,-235600947438000.0,-235600946923000.0,-235600937663000.0,2.0,52935157532200.0,0.111106553709,1.2866453778e-13,0.110483870968,154,0.00136376738276,0.111096848726
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-235805913674000.0,1409006.27336,-235805913674000.0,-235805912677000.0,-235805914670000.0,-235805914570000.0,-235805912777000.0,2.0,1985298678360.0,0.111106553709,1.2866453778e-13,0.111290322581,165,0.0013737218892,0.111096848726
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-236010873002000.0,8337892.25774,-236010873002000.0,-236010867106000.0,-236010878898000.0,-236010878308000.0,-236010867696000.0,2.0,69520447301700.0,0.111106553709,1.2866453778e-13,0.111290322581,176,0.0013737218892,0.111096848726
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-236215831023000.0,2001397.33157,-236215831023000.0,-236215829608000.0,-236215832439000.0,-236215832297000.0,-236215829750000.0,2.0,4005591278810.0,0.111106553709,1.2866453778e-13,0.111290322581,187,0.00137411868928,0.111128939092
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-236788378323000.0,587900.77547,-236788378323000.0,-236788377908000.0,-236788378739000.0,-236788378697000.0,-236788377949000.0,2.0,345627321799.0,0.111106553709,1.2866453778e-13,0.111290322581,121,0.0006868609446,0.055548424363
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-236993357137000.0,531357.821402,-236993357137000.0,-236993356762000.0,-236993357513000.0,-236993357476000.0,-236993356799000.0,2.0,282341134365.0,0.111106553709,1.2866453778e-13,0.111290322581,132,0.00137411868928,0.111128939092
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-237129347737000.0,361729.290654,-237129347737000.0,-237129347481000.0,-237129347993000.0,-237129347967000.0,-237129347507000.0,2.0,130848079717.0,0.111106553709,1.2866453778e-13,0.110483870968,143,0.00136416130748,0.111128939092
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238038050322000.0,2076695.18815,-238038050322000.0,-238038048853000.0,-238038051790000.0,-238038051644000.0,-238038049000000.0,2.0,4312662904500.0,0.0555501695353,1.2866453778e-13,0.110483870968,54,0.000681845550867,0.111096848726
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238243020925000.0,7257645.11763,-238243020925000.0,-238243015793000.0,-238243026057000.0,-238243025544000.0,-238243016306000.0,2.0,52673412653500.0,0.0555501695353,1.2866453778e-13,0.111290322581,65,0.000686822525691,0.111096848726
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238447982829000.0,782499.367983,-238447982829000.0,-238447982275000.0,-238447983382000.0,-238447983327000.0,-238447982331000.0,2.0,612305260894.0,0.0555501695353,1.2866453778e-13,0.111290322581,76,0.000686822525691,0.111096848726
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238652939779000.0,8898860.75013,-238652939779000.0,-238652933486000.0,-238652946071000.0,-238652945442000.0,-238652934116000.0,2.0,79189722650200.0,0.0555501695353,1.2866453778e-13,0.111290322581,87,0.000687020914636,0.111128939092
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238788914269000.0,5142551.84365,-238788914269000.0,-238788910632000.0,-238788917905000.0,-238788917541000.0,-238788910996000.0,2.0,26445839464700.0,0.0555501695353,1.2866453778e-13,0.0556451612903,98,0.000343510457318,0.111128939092
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239225482446000.0,2310483.51673,-239225482446000.0,-239225480812000.0,-239225484079000.0,-239225483916000.0,-239225480975000.0,2.0,5338334081080.0,0.0555501695353,1.2866453778e-13,0.111290322581,21,0.000343411262846,0.055548424363
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239430457624000.0,2041178.38568,-239430457624000.0,-239430456181000.0,-239430459067000.0,-239430458923000.0,-239430456325000.0,2.0,4166409202160.0,0.0555501695353,1.2866453778e-13,0.111290322581,32,0.000687020914636,0.111128939092
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239566457252000.0,2308791.32181,-239566457252000.0,-239566455619000.0,-239566458884000.0,-239566458721000.0,-239566455782000.0,2.0,5330517367690.0,0.0555501695353,1.2866453778e-13,0.110483870968,43,0.000682042502211,0.111128939092
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-354999263561000.0,3622699.97532,-354999263561000.0,-354999260999000.0,-354999266123000.0,-354999265867000.0,-354999261256000.0,2.0,13123955111200.0,0.111106553709,1.2866453778e-13,0.110483870968,153,0.00136416130748,0.111128939092
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-355204233965000.0,1787467.655,-355204233965000.0,-355204232701000.0,-355204235229000.0,-355204235103000.0,-355204232828000.0,2.0,3195040617660.0,0.111106553709,1.2866453778e-13,0.111290322581,164,0.0013737218892,0.111096848726
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-355409210892000.0,7278752.14457,-355409210892000.0,-355409205745000.0,-355409216039000.0,-355409215524000.0,-355409206260000.0,2.0,52980232782000.0,0.111106553709,1.2866453778e-13,0.111290322581,175,0.0013737218892,0.111096848726
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-355614164612000.0,8175382.50241,-355614164612000.0,-355614158831000.0,-355614170393000.0,-355614169815000.0,-355614159409000.0,2.0,66836879060800.0,0.111106553709,1.2866453778e-13,0.111290322581,186,0.0013737218892,0.111096848726
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-356391674564000.0,2928926.3554,-356391674564000.0,-356391672493000.0,-356391676635000.0,-356391676428000.0,-356391672700000.0,2.0,8578609595360.0,0.111106553709,1.2866453778e-13,0.111290322581,131,0.0006868609446,0.055548424363
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-356596653880000.0,3567155.85377,-356596653880000.0,-356596651358000.0,-356596656402000.0,-356596656150000.0,-356596651610000.0,2.0,12724600885100.0,0.111106553709,1.2866453778e-13,0.110483870968,142,0.00136416130748,0.111128939092
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-357436372741000.0,3960047.05301,-357436372741000.0,-357436369941000.0,-357436375541000.0,-357436375261000.0,-357436370221000.0,2.0,15681972662000.0,0.0555501695353,1.2866453778e-13,0.110483870968,53,0.000682042502211,0.111128939092
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-357641346378000.0,1954069.65824,-357641346378000.0,-357641344996000.0,-357641347759000.0,-357641347621000.0,-357641345134000.0,2.0,3818388229240.0,0.0555501695353,1.2866453778e-13,0.111290322581,64,0.000686822525691,0.111096848726
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-357846306921000.0,139991.321161,-357846306921000.0,-357846306822000.0,-357846307020000.0,-357846307010000.0,-357846306832000.0,2.0,19597570000.3,0.0555501695353,1.2866453778e-13,0.111290322581,75,0.000686822525691,0.111096848726
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-358051273833000.0,5293782.93646,-358051273833000.0,-358051270090000.0,-358051277576000.0,-358051277202000.0,-358051270464000.0,2.0,28024137778300.0,0.0555501695353,1.2866453778e-13,0.111290322581,86,0.000686822525691,0.111096848726
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-358256231468000.0,5283513.4479,-358256231468000.0,-358256227732000.0,-358256235204000.0,-358256234830000.0,-358256228105000.0,2.0,27915514354100.0,0.0555501695353,1.2866453778e-13,0.0556451612903,97,0.000343510457318,0.111128939092
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-358828778178000.0,1545488.28985,-358828778178000.0,-358828777085000.0,-358828779271000.0,-358828779161000.0,-358828777194000.0,2.0,2388534054080.0,0.0555501695353,1.2866453778e-13,0.111290322581,31,0.000343411262846,0.055548424363
