,index,npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity
134,102,522.0,-460.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,690046448.4380001,90489.1364505,690078055.579,690116157.895,689913524.6989999,689937544.501,690111102.377,4.0,8188283815.56,0.111090154659,0.0013737218041099998,412,0.11102935405400001,4.3848457759400005e-12,0.111374407583
135,148,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,685798711.347,215147.279429,685824297.662,686033737.053,685512513.011,685557135.219,686004466.633,4.0,46288351845.7,0.111090154659,0.0006863146664689999,506,0.055470528216,4.3848457759400005e-12,0.111374407583
136,159,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,685117297.571,106503.934894,685135515.113,685216028.109,684982131.9480001,684997382.782,685211707.8,4.0,11343088148.0,0.111090154659,0.0013737218041099998,516,0.11102935405400001,4.3848457759400005e-12,0.111374407583
137,167,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,683766038.141,366463.696481,683671662.503,684288328.113,683432499.446,683464955.805,684199246.3709999,4.0,134295640838.0,0.111090154659,0.00137493566096,526,0.111127462523,4.3848457759400005e-12,0.111374407583
138,168,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,683008593.0469999,15616.934494100002,683013717.635,683021167.707,682985769.209,682989929.05,683020082.619,4.0,243888642.993,0.111090154659,0.00137505704665,536,0.11113727336899999,4.3848457759400005e-12,0.111374407583
139,173,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,682098613.47,154820.453814,682066545.735,682298824.04,681962538.369,681966889.107,682275232.661,4.0,23969372919.1,0.111090154659,0.00137505704665,546,0.11113727336899999,4.3848457759400005e-12,0.111374407583
140,179,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,680879897.7080001,192021.243071,680862245.232,681092715.424,680702384.944,680707040.4319999,681077468.45,4.0,36872157790.4,0.111090154659,0.00137493566096,556,0.111127462523,4.3848457759400005e-12,0.111374407583
141,184,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,680278907.287,173084.564489,680299692.081,680456937.9,680059307.087,680085251.4330001,680443464.43,4.0,29958266464.4,0.111090154659,0.00137493566096,566,0.111127462523,4.3848457759400005e-12,0.111374407583
142,101,522.0,-460.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,679635867.247,58444.5109651,679645233.773,679685617.006,679567384.434,679573343.229,679685278.127,4.0,3415760861.95,0.111090154659,0.0006863146664689999,402,0.055470528216,4.3848457759400005e-12,0.111374407583
143,197,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,679063650.04,319279.24811,679022795.5830001,679488487.166,678720521.8280001,678758943.363,679425552.956,4.0,101939238274.0,0.111090154659,0.00137505704665,576,0.11113727336899999,4.3848457759400005e-12,0.111374407583
144,199,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,45310.0,ref,prairie_island,minnesota,covid,678257077.142,314341.433586,678341962.392,678533625.5680001,677810758.218,677881992.775,678513322.161,4.0,98810536868.8,0.111090154659,0.00137505704665,586,0.11113727336899999,4.3848457759400005e-12,0.111374407583
145,203,522.0,-273.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,50974.0,ref,prairie_island,minnesota,covid,677152698.449,213101.204594,677226518.8740001,677316075.6240001,676841680.424,676894766.913,677307281.389,4.0,45412123399.4,0.111090154659,0.000687528523325,596,0.055568636684699996,4.3848457759400005e-12,0.111374407583
146,119,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,656320573.791,129357.15936500001,656331077.824,656456244.264,656163895.253,656180082.995,656446358.9419999,4.0,16733274678.9,0.111090154659,0.000687467830482,451,0.111127462523,4.3848457759400005e-12,0.0556872037915
147,116,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,656135315.5519999,578870.47029,656054020.841,656908674.074,655524546.4530001,655588621.684,656795822.016,4.0,335091021374.0,0.111090154659,0.000687528523325,441,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
148,111,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,655980147.8840001,278432.50632,656057315.93,656217005.647,655588954.029,655647819.207,656204441.2969999,4.0,77524660575.7,0.111090154659,0.000687528523325,431,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
149,130,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,655138004.23,768182.760271,655360840.4959999,655798586.153,654031749.776,654220072.904,655743964.784,4.0,590104753178.0,0.111090154659,0.000687467830482,461,0.111127462523,4.3848457759400005e-12,0.0556872037915
150,129,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,654683512.778,649274.7322130001,654722189.1259999,655423958.881,653865713.977,653971778.9430001,655341099.723,4.0,421557677890.0,0.111090154659,0.000687528523325,471,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
151,104,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,653828467.275,575496.011095,653918684.607,654417442.485,653059057.402,653167210.029,654363420.257,4.0,331195658786.0,0.111090154659,0.000687467830482,421,0.111127462523,4.3848457759400005e-12,0.0556872037915
152,134,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,45310.0,ref,prairie_island,minnesota,covid,653279886.392,332515.164666,653238070.123,653660427.244,652982978.079,652988509.576,653629805.985,4.0,110566334733.0,0.111090154659,0.000687528523325,481,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
153,145,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,50974.0,ref,prairie_island,minnesota,covid,652821534.649,617302.439014,652820624.221,653567284.451,652077605.704,652169612.729,653474731.169,4.0,381062301213.0,0.111090154659,0.00034376426166300006,491,0.055568636684699996,4.3848457759400005e-12,0.0556872037915
154,99,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,648605808.305,299013.824569,648674131.91,648860061.294,648214908.108,648262198.965,648853764.6,4.0,89409267283.3,0.111090154659,0.000686860902054,411,0.11102935405400001,4.3848457759400005e-12,0.0556872037915
155,166,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,648420390.9319999,387189.399552,648391739.09,648910234.021,647987851.528,648033039.207,648847855.237,4.0,149915631125.0,0.111090154659,0.0013603086858499998,525,0.111127462523,4.3848457759400005e-12,0.11018957346
156,158,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,648321167.162,147764.693134,648279855.483,648522341.0,648202616.6830001,648204977.336,648495193.34,4.0,21834404536.9,0.111090154659,0.0013591077423599999,515,0.11102935405400001,4.3848457759400005e-12,0.11018957346
157,169,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,647635482.007,377757.490811,647549528.076,648158798.2540001,647284073.623,647310484.5,648080815.018,4.0,142700721864.0,0.111090154659,0.0013604287802,535,0.11113727336899999,4.3848457759400005e-12,0.11018957346
158,172,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,646430777.732,116186.936294,646416854.656,646573685.112,646315716.5040001,646322369.589,646558678.1819999,4.0,13499404165.4,0.111090154659,0.0013604287802,545,0.11113727336899999,4.3848457759400005e-12,0.11018957346
159,178,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,645338943.674,202319.670969,645387964.076,645523447.24,645056399.305,645099325.225,645509933.561,4.0,40933249260.9,0.111090154659,0.0013603086858499998,555,0.111127462523,4.3848457759400005e-12,0.11018957346
160,185,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,644745224.39,237446.97403699998,644748206.967,644996505.447,644487978.1769999,644505850.3659999,644980422.805,4.0,56381065479.3,0.111090154659,0.0013603086858499998,565,0.111127462523,4.3848457759400005e-12,0.11018957346
161,196,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,643630367.622,460007.899154,643532770.045,644225953.314,643229977.082,643241731.748,644155640.102,4.0,211607267284.0,0.111090154659,0.0013604287802,575,0.11113727336899999,4.3848457759400005e-12,0.11018957346
162,198,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,45310.0,ref,prairie_island,minnesota,covid,642651957.743,268266.57424499997,642573866.084,643038610.845,642421487.959,642440847.22,642972396.589,4.0,71966954857.2,0.111090154659,0.0013604287802,585,0.11113727336899999,4.3848457759400005e-12,0.11018957346
163,149,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,642330831.095,272233.061192,642261958.298,642708563.282,642090844.502,642104619.6719999,642653464.434,4.0,74110839606.2,0.111090154659,0.000679013446613,505,0.055470528216,4.3848457759400005e-12,0.11018957346
164,202,522.0,-320.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,50974.0,ref,prairie_island,minnesota,covid,641484976.245,215041.34093,641551561.556,641660839.123,641175942.748,641226072.17,641650660.887,4.0,46242778309.0,0.111090154659,0.000680214390098,595,0.055568636684699996,4.3848457759400005e-12,0.11018957346
165,100,522.0,-507.0,-8030.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,637214880.7409999,316350.432991,637233451.367,637532113.56,636860506.671,636887727.114,637516035.493,4.0,100077596454.0,0.111090154659,0.00034315733323500005,401,0.055470528216,4.3848457759400005e-12,0.0556872037915
166,164,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,610972933.86,88599.2387524,610957036.168,611094203.284,610883459.82,610892563.293,611075561.195,4.0,7849825107.51,0.111090154659,0.0013604287802,534,0.11113727336899999,4.3848457759400005e-12,0.11018957346
167,161,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,610945769.2409999,245327.01543600002,610923111.829,611253191.803,610683661.502,610706029.053,611217229.806,4.0,60185344502.9,0.111090154659,0.0013603086858499998,524,0.111127462523,4.3848457759400005e-12,0.11018957346
168,170,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,610099066.441,300464.73080300004,610115760.405,610395382.393,609769362.5619999,609792513.647,610382247.686,4.0,90279054456.6,0.111090154659,0.0013604287802,544,0.11113727336899999,4.3848457759400005e-12,0.11018957346
169,181,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,609005894.154,418224.510155,609069113.139,609446850.495,608438499.841,608531070.614,609392211.113,4.0,174911740894.0,0.111090154659,0.0013603086858499998,554,0.111127462523,4.3848457759400005e-12,0.11018957346
170,155,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,608880279.7540001,299363.47255999997,608821788.935,609269899.769,608607641.375,608619673.118,609222773.535,4.0,89618488703.3,0.111090154659,0.0013591077423599999,514,0.11102935405400001,4.3848457759400005e-12,0.11018957346
171,188,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,608318953.831,363258.80926,608309317.709,608768884.74,607888295.165,607942092.785,608709305.446,4.0,131956962505.0,0.111090154659,0.0013603086858499998,564,0.111127462523,4.3848457759400005e-12,0.11018957346
172,190,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,607303515.1869999,363632.443959,607182239.551,607835145.103,607014436.5419999,607036132.181,607740684.082,4.0,132228554299.0,0.111090154659,0.0013604287802,574,0.11113727336899999,4.3848457759400005e-12,0.11018957346
173,194,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,45310.0,ref,prairie_island,minnesota,covid,606198141.0830001,391200.036389,606241977.784,606552669.673,605755939.091,605790013.147,606544897.638,4.0,153037468471.0,0.111090154659,0.0013604287802,584,0.11113727336899999,4.3848457759400005e-12,0.11018957346
174,201,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,50974.0,ref,prairie_island,minnesota,covid,604856160.355,210598.928979,604845788.4369999,605078155.502,604654909.043,604661532.155,605065309.24,4.0,44351908887.3,0.111090154659,0.000680214390098,594,0.055568636684699996,4.3848457759400005e-12,0.11018957346
175,153,522.0,-366.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,599908422.665,265120.242067,599813209.363,600297261.095,599710010.84,599720546.8659999,600229597.088,4.0,70288742753.9,0.111090154659,0.000679013446613,504,0.055470528216,4.3848457759400005e-12,0.11018957346
176,171,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,571796271.466,295366.822824,571853519.148,572056362.138,571421685.428,571463415.04,572048981.135,4.0,87241560025.2,0.111090154659,0.00137505704665,543,0.11113727336899999,4.3848457759400005e-12,0.111374407583
177,165,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,571424439.423,361093.05674699997,571428987.25,571861687.571,570978095.6209999,571042894.229,571799617.659,4.0,130388195631.0,0.111090154659,0.00137505704665,533,0.11113727336899999,4.3848457759400005e-12,0.111374407583
178,160,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,571229967.55,146098.851531,571273563.8709999,571347083.89,571025658.5680001,571055515.096,571343385.155,4.0,21344874418.7,0.111090154659,0.00137493566096,523,0.111127462523,4.3848457759400005e-12,0.111374407583
179,180,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,570807743.8659999,415858.599885,570862538.199,571228277.553,570277621.515,570340499.714,571198275.954,4.0,172938375098.0,0.111090154659,0.00137493566096,553,0.111127462523,4.3848457759400005e-12,0.111374407583
180,189,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,570183918.488,299808.76100399997,570196746.809,570454485.468,569887694.8659999,569899135.856,570450741.471,4.0,89885293174.8,0.111090154659,0.00137493566096,563,0.111127462523,4.3848457759400005e-12,0.111374407583
181,191,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,569132692.799,516005.715369,569039377.753,569786272.0009999,568665743.69,568682650.143,569713376.519,4.0,266261898293.0,0.111090154659,0.00137505704665,573,0.11113727336899999,4.3848457759400005e-12,0.111374407583
182,195,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,45310.0,ref,prairie_island,minnesota,covid,567987077.354,491953.127609,567927074.231,568631781.1930001,567462379.7590001,567514366.6869999,568543792.392,4.0,242017879764.0,0.111090154659,0.00137505704665,583,0.11113727336899999,4.3848457759400005e-12,0.111374407583
183,154,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,567680988.963,372569.798002,567782109.6919999,568010243.685,567149492.781,567236827.717,567983581.1869999,4.0,138808254383.0,0.111090154659,0.0013737218041099998,513,0.11102935405400001,4.3848457759400005e-12,0.111374407583
184,200,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,50974.0,ref,prairie_island,minnesota,covid,566838481.903,256189.77880100004,566818278.462,567152587.153,566564783.536,566586894.215,567118354.41,4.0,65633202762.0,0.111090154659,0.000687528523325,593,0.055568636684699996,4.3848457759400005e-12,0.111374407583
185,212,522.0,-226.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,565037257.289,179252.086863,564977912.357,565293308.277,564899896.165,564904158.758,565253438.725,4.0,32131310644.9,0.111137306677,0.0006866059715060001,607,0.055470528216,4.3848457759400005e-12,0.111374407583
186,217,522.0,-226.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,564091287.135,146262.776568,564099571.766,564261379.159,563904625.852,563932133.314,564238842.474,4.0,21392799809.3,0.111137306677,0.00137430487788,617,0.11102935405400001,4.3848457759400005e-12,0.111374407583
187,224,522.0,-226.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,562875135.059,377011.451988,562807090.517,563355783.285,562530575.919,562544514.9169999,563301017.5619999,4.0,142137634930.0,0.111137306677,0.0013755192499600001,627,0.111127462523,4.3848457759400005e-12,0.111374407583
188,231,522.0,-226.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,561950938.783,139715.476499,561996806.757,562058512.074,561751629.544,561782541.419,562055120.985,4.0,19520414373.2,0.111137306677,0.0013756406871600001,637,0.11113727336899999,4.3848457759400005e-12,0.111374407583
189,238,522.0,-226.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,561198450.44,354253.689105,561167425.6290001,561653016.779,560805933.722,560847669.605,561592666.01,4.0,125495676244.0,0.111137306677,0.0013756406871600001,647,0.11113727336899999,4.3848457759400005e-12,0.111374407583
190,245,522.0,-226.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,559864722.072,397662.691213,559922733.73,560237458.282,559375962.5469999,559426183.534,560222044.29,4.0,158135615983.0,0.111137306677,0.0013755192499600001,657,0.111127462523,4.3848457759400005e-12,0.111374407583
191,252,522.0,-226.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,559148253.853,224454.634182,559085101.144,559455723.99,558967089.133,558971456.712,559413464.786,4.0,50379882805.6,0.111137306677,0.0013755192499600001,667,0.111127462523,4.3848457759400005e-12,0.111374407583
192,259,522.0,-226.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,558247422.161,378882.492887,558155666.393,558738498.209,557939857.65,557942593.81,558680708.588,4.0,143551943416.0,0.111137306677,0.0013756406871600001,677,0.11113727336899999,4.3848457759400005e-12,0.111374407583
193,152,522.0,-413.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,557102093.91,388152.54495999997,557023083.2490001,557642478.354,556719730.786,556761431.637,557553371.107,4.0,150662398159.0,0.111090154659,0.0006863146664689999,503,0.055470528216,4.3848457759400005e-12,0.111374407583
194,177,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,532294022.709,731053.491337,532010436.556,533378119.058,531777098.665,531812076.15599996,533172989.876,4.0,534439207196.0,0.111090154659,0.00137493566096,552,0.111127462523,4.3848457759400005e-12,0.111374407583
195,175,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,532202184.317,608556.518729,532344284.83199996,532769464.581,531350703.023,531483373.547,532722054.366,4.0,370341036488.0,0.111090154659,0.00137505704665,542,0.11113727336899999,4.3848457759400005e-12,0.111374407583
196,163,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,531976228.214,712864.462164,531751725.29,533007047.74300003,531394414.53199995,531432056.03900003,532834704.481,4.0,508175741417.0,0.111090154659,0.00137505704665,532,0.11113727336899999,4.3848457759400005e-12,0.111374407583
197,183,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,531109056.52599996,255627.179104,531201847.266,531298863.232,530733668.339,530799305.27,531288900.745,4.0,65345254696.6,0.111090154659,0.00137493566096,562,0.111127462523,4.3848457759400005e-12,0.111374407583
198,156,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,530579779.351,402562.334311,530507136.759,531104583.791,530200260.09400004,530221155.773,531040102.556,4.0,162056433006.0,0.111090154659,0.00137493566096,522,0.111127462523,4.3848457759400005e-12,0.111374407583
199,187,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,530182551.807,344489.174356,530211148.499,530498341.924,529809568.307,529833751.82199997,530491316.424,4.0,118672791249.0,0.111090154659,0.00137505704665,572,0.11113727336899999,4.3848457759400005e-12,0.111374407583
200,192,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,45310.0,ref,prairie_island,minnesota,covid,528964054.352,270622.465373,528936724.448,529320188.649,528662579.86300004,528701336.48300004,529265034.08599997,4.0,73236518764.5,0.111090154659,0.00137505704665,582,0.11113727336899999,4.3848457759400005e-12,0.111374407583
201,205,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,50974.0,ref,prairie_island,minnesota,covid,528068242.46199995,731902.796668,527968400.044,529049783.78800005,527286385.97300005,527376884.14599997,528899380.16400003,4.0,535681703770.0,0.111090154659,0.000687528523325,592,0.055568636684699996,4.3848457759400005e-12,0.111374407583
202,216,522.0,-273.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,526955379.444,414844.80626,527101373.30300003,527252432.106,526366339.063,526455795.691,527250571.79300004,4.0,172096213281.0,0.111137306677,0.00137430487788,616,0.11102935405400001,4.3848457759400005e-12,0.111374407583
